value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2024-03-01
1,19,6,0,0,0,0,0,0,0,0,2024-03-01
2,2,1,0,0,0,0,0,0,0,0,2024-03-01
3,2,0,0,0,0,0,0,0,0,0,2024-03-01
4,0,0,0,0,0,0,0,0,0,0,2024-03-01
5,0,6,0,0,0,0,0,0,0,0,2024-03-01
6,1,5,0,0,0,0,0,0,0,0,2024-03-01
7,0,0,0,0,0,0,0,0,0,0,2024-03-01
8,1,2,0,0,0,0,0,0,0,0,2024-03-01
9,0,0,0,0,0,0,0,0,0,0,2024-03-01
10,30,29,0,0,0,0,0,0,0,0,2024-03-01
11,4,0,0,0,0,0,0,0,0,0,2024-03-01
12,0,1,0,0,0,0,0,0,0,0,2024-03-01
13,0,0,0,0,0,0,0,0,0,0,2024-03-01
14,0,0,0,0,0,0,0,0,0,0,2024-03-01
15,3,0,0,0,0,0,0,0,0,0,2024-03-01
16,6,0,0,0,0,0,0,0,0,0,2024-03-01
17,2,0,0,0,0,0,0,0,0,0,2024-03-01
18,1,1,0,0,0,0,0,0,0,0,2024-03-01
19,3,0,0,0,0,0,0,0,0,0,2024-03-01
20,1,11,0,0,0,0,0,0,0,0,2024-03-01
21,0,1,0,0,0,0,0,0,0,0,2024-03-01
22,1,3,0,0,0,0,0,0,0,0,2024-03-01
23,0,0,0,0,0,0,0,0,0,0,2024-03-01
24,6,7,0,0,0,0,0,0,0,0,2024-03-01
25,0,2,0,0,0,0,0,0,0,0,2024-03-01
26,2,0,0,0,0,0,0,0,0,0,2024-03-01
27,0,0,0,0,0,0,0,0,0,0,2024-03-01
28,0,0,0,0,0,0,0,0,0,0,2024-03-01
29,0,0,0,0,0,0,0,0,0,0,2024-03-01
30,0,0,0,0,0,0,0,0,0,0,2024-03-01
31,0,16,0,0,0,0,0,0,0,0,2024-03-01
32,1,1,0,0,0,0,0,0,0,0,2024-03-01
33,0,0,0,0,0,0,0,0,0,0,2024-03-01
34,0,8,0,0,0,0,0,0,0,0,2024-03-01
35,0,0,0,0,0,0,0,0,0,0,2024-03-01
36,5,0,0,0,0,0,0,0,0,0,2024-03-01
37,0,0,0,0,0,0,0,0,0,0,2024-03-01
38,0,0,0,0,0,0,0,0,0,0,2024-03-01
39,1,0,0,0,0,0,0,0,0,0,2024-03-01
40,0,5,0,0,0,0,0,0,0,0,2024-03-01
41,0,0,0,0,0,0,0,0,0,0,2024-03-01
42,3,0,0,0,0,0,0,0,0,0,2024-03-01
43,3,0,0,0,0,0,0,0,0,0,2024-03-01
44,0,2,0,0,0,0,0,0,0,0,2024-03-01
45,1,0,0,0,0,0,0,0,0,0,2024-03-01
46,4,4,0,0,0,0,0,0,0,0,2024-03-01
47,0,0,0,0,0,0,0,0,0,0,2024-03-01
48,2,0,0,0,0,0,0,0,0,0,2024-03-01
49,0,0,0,0,0,0,0,0,0,0,2024-03-01
50,0,4,0,0,0,0,0,0,0,0,2024-03-01
51,3,0,0,0,0,0,0,0,0,0,2024-03-01
52,0,0,0,0,0,0,0,0,0,0,2024-03-01
53,2,0,0,0,0,0,0,0,0,0,2024-03-01
54,2,7,0,0,0,0,0,0,0,0,2024-03-01
55,4,0,0,0,0,0,0,0,0,0,2024-03-01
56,0,0,0,0,0,0,0,0,0,0,2024-03-01
57,2,6,0,0,0,0,0,0,0,0,2024-03-01
58,6,0,0,0,0,0,0,0,0,0,2024-03-01
59,0,0,0,0,0,0,0,0,0,0,2024-03-01
60,0,7,0,0,0,0,0,0,0,0,2024-03-01
61,5,4,0,0,0,0,0,0,0,0,2024-03-01
62,8,0,0,0,0,0,0,0,0,0,2024-03-01
63,0,0,0,0,0,0,0,0,0,0,2024-03-01
64,10,0,0,0,0,0,0,0,0,0,2024-03-01
65,0,0,0,0,0,0,0,0,0,0,2024-03-01
66,0,4,0,0,0,0,0,0,0,0,2024-03-01
67,0,0,0,0,0,0,0,0,0,0,2024-03-01
68,0,4,0,0,0,0,0,0,0,0,2024-03-01
69,0,0,0,0,0,0,0,0,0,0,2024-03-01
70,0,1,0,0,0,0,0,0,0,0,2024-03-01
71,0,0,0,0,0,0,0,0,0,0,2024-03-01
72,6,3,0,0,0,0,0,0,0,0,2024-03-01
73,0,0,0,0,0,0,0,0,0,0,2024-03-01
74,0,0,0,0,0,0,0,0,0,0,2024-03-01
75,0,0,0,0,0,0,0,0,0,0,2024-03-01
76,0,0,0,0,0,0,0,0,0,0,2024-03-01
77,0,0,0,0,0,0,0,0,0,0,2024-03-01
78,0,0,0,0,0,0,0,0,0,0,2024-03-01
79,0,0,0,0,0,0,0,0,0,0,2024-03-01
80,5,7,0,0,0,0,0,0,0,0,2024-03-01
81,1,0,0,0,0,0,0,0,0,0,2024-03-01
82,1,0,0,0,0,0,0,0,0,0,2024-03-01
83,0,0,0,0,0,0,0,0,0,0,2024-03-01
84,1,2,0,0,0,0,0,0,0,0,2024-03-01
85,0,0,0,0,0,0,0,0,0,0,2024-03-01
86,10,1,0,0,0,0,0,0,0,0,2024-03-01
87,3,0,0,0,0,0,0,0,0,0,2024-03-01
88,0,0,0,0,0,0,0,0,0,0,2024-03-01
89,3,1,0,0,0,0,0,0,0,0,2024-03-01
90,0,0,0,0,0,0,0,0,0,0,2024-03-01
91,0,0,0,0,0,0,0,0,0,0,2024-03-01
92,0,2,0,0,0,0,0,0,0,0,2024-03-01
93,0,0,0,0,0,0,0,0,0,0,2024-03-01
94,6,6,0,0,0,0,0,0,0,0,2024-03-01
95,0,9,0,0,0,0,0,0,0,0,2024-03-01
96,11,0,0,0,0,0,0,0,0,0,2024-03-01
97,11,0,0,0,0,0,0,0,0,0,2024-03-01
98,7,5,0,0,0,0,0,0,0,0,2024-03-01
99,3,32,0,0,0,0,0,0,0,0,2024-03-01
100,931,1093,0,0,0,0,0,0,0,0,2024-03-01
101,21,10,0,0,0,0,0,0,0,0,2024-03-01
102,0,0,0,0,0,0,0,0,0,0,2024-03-01
103,0,0,0,0,0,0,0,0,0,0,2024-03-01
104,0,5,0,0,0,0,0,0,0,0,2024-03-01
105,0,14,0,0,0,0,0,0,0,0,2024-03-01
106,0,2,0,0,0,0,0,0,0,0,2024-03-01
107,0,5,0,0,0,0,0,0,0,0,2024-03-01
108,0,0,0,0,0,0,0,0,0,0,2024-03-01
109,0,3,0,0,0,0,0,0,0,0,2024-03-01
110,30,28,0,0,0,0,0,0,0,0,2024-03-01
111,1,5,0,0,0,0,0,0,0,0,2024-03-01
112,0,1,0,0,0,0,0,0,0,0,2024-03-01
113,4,2,0,0,0,0,0,0,0,0,2024-03-01
114,0,0,0,0,0,0,0,0,0,0,2024-03-01
115,0,6,0,0,0,0,0,0,0,0,2024-03-01
116,0,2,0,0,0,0,0,0,0,0,2024-03-01
117,0,0,0,0,0,0,0,0,0,0,2024-03-01
118,0,0,0,0,0,0,0,0,0,0,2024-03-01
119,0,1,0,0,0,0,0,0,0,0,2024-03-01
120,0,3,0,0,0,0,0,0,0,0,2024-03-01
121,0,0,0,0,0,0,0,0,0,0,2024-03-01
122,2,0,0,0,0,0,0,0,0,0,2024-03-01
123,0,0,0,0,0,0,0,0,0,0,2024-03-01
124,0,7,0,0,0,0,0,0,0,0,2024-03-01
125,0,6,0,0,0,0,0,0,0,0,2024-03-01
126,2,0,0,0,0,0,0,0,0,0,2024-03-01
127,0,0,0,0,0,0,0,0,0,0,2024-03-01
128,0,2,0,0,0,0,0,0,0,0,2024-03-01
129,0,3,0,0,0,0,0,0,0,0,2024-03-01
130,0,0,0,0,0,0,0,0,0,0,2024-03-01
131,0,0,0,0,0,0,0,0,0,0,2024-03-01
132,0,0,0,0,0,0,0,0,0,0,2024-03-01
133,0,0,0,0,0,0,0,0,0,0,2024-03-01
134,0,0,0,0,0,0,0,0,0,0,2024-03-01
135,0,0,0,0,0,0,0,0,0,0,2024-03-01
136,0,0,0,0,0,0,0,0,0,0,2024-03-01
137,0,4,0,0,0,0,0,0,0,0,2024-03-01
138,0,0,0,0,0,0,0,0,0,0,2024-03-01
139,4,5,0,0,0,0,0,0,0,0,2024-03-01
140,1,1,0,0,0,0,0,0,0,0,2024-03-01
141,0,0,0,0,0,0,0,0,0,0,2024-03-01
142,10,0,0,0,0,0,0,0,0,0,2024-03-01
143,15,0,0,0,0,0,0,0,0,0,2024-03-01
144,0,0,0,0,0,0,0,0,0,0,2024-03-01
145,0,0,0,0,0,0,0,0,0,0,2024-03-01
146,2,0,0,0,0,0,0,0,0,0,2024-03-01
147,0,0,0,0,0,0,0,0,0,0,2024-03-01
148,1,0,0,0,0,0,0,0,0,0,2024-03-01
149,0,0,0,0,0,0,0,0,0,0,2024-03-01
150,0,0,0,0,0,0,0,0,0,0,2024-03-01
151,0,0,0,0,0,0,0,0,0,0,2024-03-01
152,0,0,0,0,0,0,0,0,0,0,2024-03-01
153,30,1,0,0,0,0,0,0,0,0,2024-03-01
154,2,5,0,0,0,0,0,0,0,0,2024-03-01
155,14,0,0,0,0,0,0,0,0,0,2024-03-01
156,0,0,0,0,0,0,0,0,0,0,2024-03-01
157,0,7,0,0,0,0,0,0,0,0,2024-03-01
158,0,0,0,0,0,0,0,0,0,0,2024-03-01
159,0,0,0,0,0,0,0,0,0,0,2024-03-01
160,0,3,0,0,0,0,0,0,0,0,2024-03-01
161,0,0,0,0,0,0,0,0,0,0,2024-03-01
162,5,7,0,0,0,0,0,0,0,0,2024-03-01
163,0,0,0,0,0,0,0,0,0,0,2024-03-01
164,0,0,0,0,0,0,0,0,0,0,2024-03-01
165,0,4,0,0,0,0,0,0,0,0,2024-03-01
166,0,0,0,0,0,0,0,0,0,0,2024-03-01
167,5,5,0,0,0,0,0,0,0,0,2024-03-01
168,2,8,0,0,0,0,0,0,0,0,2024-03-01
169,2,0,0,0,0,0,0,0,0,0,2024-03-01
170,0,0,0,0,0,0,0,0,0,0,2024-03-01
171,0,0,0,0,0,0,0,0,0,0,2024-03-01
172,1,3,0,0,0,0,0,0,0,0,2024-03-01
173,0,2,0,0,0,0,0,0,0,0,2024-03-01
174,0,0,0,0,0,0,0,0,0,0,2024-03-01
175,0,6,0,0,0,0,0,0,0,0,2024-03-01
176,2,21,0,0,0,0,0,0,0,0,2024-03-01
177,0,0,0,0,0,0,0,0,0,0,2024-03-01
178,0,0,0,0,0,0,0,0,0,0,2024-03-01
179,0,2,0,0,0,0,0,0,0,0,2024-03-01
180,15,6,0,0,0,0,0,0,0,0,2024-03-01
181,1,23,0,0,0,0,0,0,0,0,2024-03-01
182,0,1,0,0,0,0,0,0,0,0,2024-03-01
183,0,6,0,0,0,0,0,0,0,0,2024-03-01
184,1,3,0,0,0,0,0,0,0,0,2024-03-01
185,0,0,0,0,0,0,0,0,0,0,2024-03-01
186,0,0,0,0,0,0,0,0,0,0,2024-03-01
187,8,0,0,0,0,0,0,0,0,0,2024-03-01
188,0,13,0,0,0,0,0,0,0,0,2024-03-01
189,4,25,0,0,0,0,0,0,0,0,2024-03-01
190,0,0,0,0,0,0,0,0,0,0,2024-03-01
191,0,2,0,0,0,0,0,0,0,0,2024-03-01
192,0,0,0,0,0,0,0,0,0,0,2024-03-01
193,2,0,0,0,0,0,0,0,0,0,2024-03-01
194,2,1,0,0,0,0,0,0,0,0,2024-03-01
195,0,0,0,0,0,0,0,0,0,0,2024-03-01
196,2,0,0,0,0,0,0,0,0,0,2024-03-01
197,0,1,0,0,0,0,0,0,0,0,2024-03-01
198,1,36,0,0,0,0,0,0,0,0,2024-03-01
199,16,11,0,0,0,0,0,0,0,0,2024-03-01
200,575,350,0,0,0,0,0,0,0,0,2024-03-01
201,1,32,0,0,0,0,0,0,0,0,2024-03-01
202,0,3,0,0,0,0,0,0,0,0,2024-03-01
203,1,1,0,0,0,0,0,0,0,0,2024-03-01
204,0,5,0,0,0,0,0,0,0,0,2024-03-01
205,4,0,0,0,0,0,0,0,0,0,2024-03-01
206,2,13,0,0,0,0,0,0,0,0,2024-03-01
207,0,37,0,0,0,0,0,0,0,0,2024-03-01
208,0,0,0,0,0,0,0,0,0,0,2024-03-01
209,0,0,0,0,0,0,0,0,0,0,2024-03-01
210,1,8,0,0,0,0,0,0,0,0,2024-03-01
211,4,0,0,0,0,0,0,0,0,0,2024-03-01
212,0,3,0,0,0,0,0,0,0,0,2024-03-01
213,0,0,0,0,0,0,0,0,0,0,2024-03-01
214,8,1,0,0,0,0,0,0,0,0,2024-03-01
215,0,0,0,0,0,0,0,0,0,0,2024-03-01
216,0,10,0,0,0,0,0,0,0,0,2024-03-01
217,0,0,0,0,0,0,0,0,0,0,2024-03-01
218,0,0,0,0,0,0,0,0,0,0,2024-03-01
219,0,0,0,0,0,0,0,0,0,0,2024-03-01
220,0,4,0,0,0,0,0,0,0,0,2024-03-01
221,17,0,0,0,0,0,0,0,0,0,2024-03-01
222,3,0,0,0,0,0,0,0,0,0,2024-03-01
223,0,0,0,0,0,0,0,0,0,0,2024-03-01
224,0,0,0,0,0,0,0,0,0,0,2024-03-01
225,6,0,0,0,0,0,0,0,0,0,2024-03-01
226,23,0,0,0,0,0,0,0,0,0,2024-03-01
227,0,0,0,0,0,0,0,0,0,0,2024-03-01
228,0,0,0,0,0,0,0,0,0,0,2024-03-01
229,0,1,0,0,0,0,0,0,0,0,2024-03-01
230,0,0,0,0,0,0,0,0,0,0,2024-03-01
231,0,0,0,0,0,0,0,0,0,0,2024-03-01
232,0,2,0,0,0,0,0,0,0,0,2024-03-01
233,0,0,0,0,0,0,0,0,0,0,2024-03-01
234,0,0,0,0,0,0,0,0,0,0,2024-03-01
235,0,0,0,0,0,0,0,0,0,0,2024-03-01
236,0,1,0,0,0,0,0,0,0,0,2024-03-01
237,0,5,0,0,0,0,0,0,0,0,2024-03-01
238,0,0,0,0,0,0,0,0,0,0,2024-03-01
239,0,0,0,0,0,0,0,0,0,0,2024-03-01
240,0,0,0,0,0,0,0,0,0,0,2024-03-01
241,1,0,0,0,0,0,0,0,0,0,2024-03-01
242,1,0,0,0,0,0,0,0,0,0,2024-03-01
243,6,0,0,0,0,0,0,0,0,0,2024-03-01
244,2,0,0,0,0,0,0,0,0,0,2024-03-01
245,0,0,0,0,0,0,0,0,0,0,2024-03-01
246,0,0,0,0,0,0,0,0,0,0,2024-03-01
247,0,3,0,0,0,0,0,0,0,0,2024-03-01
248,0,0,0,0,0,0,0,0,0,0,2024-03-01
249,3,0,0,0,0,0,0,0,0,0,2024-03-01
