value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2024-09-24
1,19,18,0,0,0,0,0,0,0,0,2024-09-24
2,12,0,0,0,0,0,0,0,0,0,2024-09-24
3,0,0,0,0,0,0,0,0,0,0,2024-09-24
4,1,0,0,0,0,0,0,0,0,0,2024-09-24
5,3,0,0,0,0,0,0,0,0,0,2024-09-24
6,0,0,0,0,0,0,0,0,0,0,2024-09-24
7,3,0,0,0,0,0,0,0,0,0,2024-09-24
8,0,0,0,0,0,0,0,0,0,0,2024-09-24
9,0,0,0,0,0,0,0,0,0,0,2024-09-24
10,8,63,0,0,0,0,0,0,0,0,2024-09-24
11,0,1,0,0,0,0,0,0,0,0,2024-09-24
12,0,0,0,0,0,0,0,0,0,0,2024-09-24
13,0,0,0,0,0,0,0,0,0,0,2024-09-24
14,1,0,0,0,0,0,0,0,0,0,2024-09-24
15,0,0,0,0,0,0,0,0,0,0,2024-09-24
16,0,8,0,0,0,0,0,0,0,0,2024-09-24
17,0,2,0,0,0,0,0,0,0,0,2024-09-24
18,0,0,0,0,0,0,0,0,0,0,2024-09-24
19,0,0,0,0,0,0,0,0,0,0,2024-09-24
20,3,0,0,0,0,0,0,0,0,0,2024-09-24
21,0,9,0,0,0,0,0,0,0,0,2024-09-24
22,0,2,0,0,0,0,0,0,0,0,2024-09-24
23,0,8,0,0,0,0,0,0,0,0,2024-09-24
24,0,0,0,0,0,0,0,0,0,0,2024-09-24
25,0,0,0,0,0,0,0,0,0,0,2024-09-24
26,0,10,0,0,0,0,0,0,0,0,2024-09-24
27,0,16,0,0,0,0,0,0,0,0,2024-09-24
28,0,0,0,0,0,0,0,0,0,0,2024-09-24
29,0,1,0,0,0,0,0,0,0,0,2024-09-24
30,13,0,0,0,0,0,0,0,0,0,2024-09-24
31,2,1,0,0,0,0,0,0,0,0,2024-09-24
32,0,0,0,0,0,0,0,0,0,0,2024-09-24
33,0,0,0,0,0,0,0,0,0,0,2024-09-24
34,0,1,0,0,0,0,0,0,0,0,2024-09-24
35,0,0,0,0,0,0,0,0,0,0,2024-09-24
36,0,0,0,0,0,0,0,0,0,0,2024-09-24
37,0,0,0,0,0,0,0,0,0,0,2024-09-24
38,1,0,0,0,0,0,0,0,0,0,2024-09-24
39,2,0,0,0,0,0,0,0,0,0,2024-09-24
40,1,0,0,0,0,0,0,0,0,0,2024-09-24
41,0,0,0,0,0,0,0,0,0,0,2024-09-24
42,4,5,0,0,0,0,0,0,0,0,2024-09-24
43,0,6,0,0,0,0,0,0,0,0,2024-09-24
44,0,0,0,0,0,0,0,0,0,0,2024-09-24
45,0,0,0,0,0,0,0,0,0,0,2024-09-24
46,0,0,0,0,0,0,0,0,0,0,2024-09-24
47,2,0,0,0,0,0,0,0,0,0,2024-09-24
48,0,0,0,0,0,0,0,0,0,0,2024-09-24
49,0,0,0,0,0,0,0,0,0,0,2024-09-24
50,0,1,0,0,0,0,0,0,0,0,2024-09-24
51,0,1,0,0,0,0,0,0,0,0,2024-09-24
52,0,1,0,0,0,0,0,0,0,0,2024-09-24
53,0,0,0,0,0,0,0,0,0,0,2024-09-24
54,0,0,0,0,0,0,0,0,0,0,2024-09-24
55,0,2,0,0,0,0,0,0,0,0,2024-09-24
56,0,0,0,0,0,0,0,0,0,0,2024-09-24
57,0,0,0,0,0,0,0,0,0,0,2024-09-24
58,5,5,0,0,0,0,0,0,0,0,2024-09-24
59,0,0,0,0,0,0,0,0,0,0,2024-09-24
60,30,1,0,0,0,0,0,0,0,0,2024-09-24
61,19,0,0,0,0,0,0,0,0,0,2024-09-24
62,1,0,0,0,0,0,0,0,0,0,2024-09-24
63,0,0,0,0,0,0,0,0,0,0,2024-09-24
