value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,44,14,25,8,128,8,42,0,2023-07-20
1,79,145,0,0,0,0,0,0,0,0,2023-07-20
2,48,112,0,0,0,0,0,0,0,0,2023-07-20
3,15,47,0,0,0,0,0,0,0,0,2023-07-20
4,27,10,0,0,0,0,0,0,0,0,2023-07-20
5,33,2,0,0,0,0,0,0,0,0,2023-07-20
6,55,26,0,0,0,0,0,0,0,0,2023-07-20
7,27,6,0,0,0,0,0,0,0,0,2023-07-20
8,34,25,0,0,0,0,0,0,0,0,2023-07-20
9,1,31,0,0,0,0,0,0,0,0,2023-07-20
10,35,18,0,0,0,0,0,0,0,0,2023-07-20
11,2,30,0,0,0,0,0,0,0,0,2023-07-20
12,15,34,0,0,0,0,0,0,0,0,2023-07-20
13,12,6,0,0,0,0,0,0,0,0,2023-07-20
14,0,10,0,0,0,0,0,0,0,0,2023-07-20
15,9,3,0,0,0,0,0,0,0,0,2023-07-20
16,11,1,0,0,0,0,0,0,0,0,2023-07-20
17,13,9,0,0,0,0,0,0,0,0,2023-07-20
18,7,11,0,0,0,0,0,0,0,0,2023-07-20
19,19,4,0,0,0,0,0,0,0,0,2023-07-20
20,19,18,0,0,0,0,0,0,0,0,2023-07-20
21,0,31,0,0,0,0,0,0,0,0,2023-07-20
22,43,12,0,0,0,0,0,0,0,0,2023-07-20
23,20,0,0,0,0,0,0,0,0,0,2023-07-20
24,10,8,0,0,0,0,0,0,0,0,2023-07-20
25,2,6,0,0,0,0,0,0,0,0,2023-07-20
26,13,3,0,0,0,0,0,0,0,0,2023-07-20
27,12,6,0,0,0,0,0,0,0,0,2023-07-20
28,2,21,0,0,0,0,0,0,0,0,2023-07-20
29,5,2,0,0,0,0,0,0,0,0,2023-07-20
30,8,20,0,0,0,0,0,0,0,0,2023-07-20
31,19,28,0,0,0,0,0,0,0,0,2023-07-20
32,4,0,0,0,0,0,0,0,0,0,2023-07-20
33,25,0,0,0,0,0,0,0,0,0,2023-07-20
34,0,6,0,0,0,0,0,0,0,0,2023-07-20
35,3,73,0,0,0,0,0,0,0,0,2023-07-20
36,16,10,0,0,0,0,0,0,0,0,2023-07-20
37,3,23,0,0,0,0,0,0,0,0,2023-07-20
38,16,24,0,0,0,0,0,0,0,0,2023-07-20
39,8,19,0,0,0,0,0,0,0,0,2023-07-20
40,21,13,0,0,0,0,0,0,0,0,2023-07-20
41,2,28,0,0,0,0,0,0,0,0,2023-07-20
42,44,25,0,0,0,0,0,0,0,0,2023-07-20
43,5,37,0,0,0,0,0,0,0,0,2023-07-20
44,12,10,0,0,0,0,0,0,0,0,2023-07-20
45,7,2,0,0,0,0,0,0,0,0,2023-07-20
46,10,1,0,0,0,0,0,0,0,0,2023-07-20
47,8,2,0,0,0,0,0,0,0,0,2023-07-20
48,8,0,0,0,0,0,0,0,0,0,2023-07-20
49,4,1,0,0,0,0,0,0,0,0,2023-07-20
50,15,14,0,0,0,0,0,0,0,0,2023-07-20
51,13,9,0,0,0,0,0,0,0,0,2023-07-20
52,3,4,0,0,0,0,0,0,0,0,2023-07-20
53,6,2,0,0,0,0,0,0,0,0,2023-07-20
54,15,3,0,0,0,0,0,0,0,0,2023-07-20
55,22,22,0,0,0,0,0,0,0,0,2023-07-20
56,3,7,0,0,0,0,0,0,0,0,2023-07-20
57,8,7,0,0,0,0,0,0,0,0,2023-07-20
58,21,15,0,0,0,0,0,0,0,0,2023-07-20
59,4,0,0,0,0,0,0,0,0,0,2023-07-20
60,8,37,0,0,0,0,0,0,0,0,2023-07-20
61,12,3,0,0,0,0,0,0,0,0,2023-07-20
62,3,0,0,0,0,0,0,0,0,0,2023-07-20
63,15,4,0,0,0,0,0,0,0,0,2023-07-20
64,8,0,0,0,0,0,0,0,0,0,2023-07-20
65,0,6,0,0,0,0,0,0,0,0,2023-07-20
66,2,1,0,0,0,0,0,0,0,0,2023-07-20
67,0,10,0,0,0,0,0,0,0,0,2023-07-20
68,11,0,0,0,0,0,0,0,0,0,2023-07-20
69,9,22,0,0,0,0,0,0,0,0,2023-07-20
70,5,12,0,0,0,0,0,0,0,0,2023-07-20
71,11,5,0,0,0,0,0,0,0,0,2023-07-20
72,16,4,0,0,0,0,0,0,0,0,2023-07-20
73,1,20,0,0,0,0,0,0,0,0,2023-07-20
74,4,0,0,0,0,0,0,0,0,0,2023-07-20
75,7,8,0,0,0,0,0,0,0,0,2023-07-20
76,13,2,0,0,0,0,0,0,0,0,2023-07-20
77,4,12,0,0,0,0,0,0,0,0,2023-07-20
78,16,1,0,0,0,0,0,0,0,0,2023-07-20
79,1,14,0,0,0,0,0,0,0,0,2023-07-20
80,18,9,0,0,0,0,0,0,0,0,2023-07-20
81,3,18,0,0,0,0,0,0,0,0,2023-07-20
82,15,5,0,0,0,0,0,0,0,0,2023-07-20
83,0,3,0,0,0,0,0,0,0,0,2023-07-20
84,16,15,0,0,0,0,0,0,0,0,2023-07-20
85,2,22,0,0,0,0,0,0,0,0,2023-07-20
86,1,9,0,0,0,0,0,0,0,0,2023-07-20
87,6,19,0,0,0,0,0,0,0,0,2023-07-20
88,6,14,0,0,0,0,0,0,0,0,2023-07-20
89,0,21,0,0,0,0,0,0,0,0,2023-07-20
90,17,13,0,0,0,0,0,0,0,0,2023-07-20
91,1,15,0,0,0,0,0,0,0,0,2023-07-20
92,7,8,0,0,0,0,0,0,0,0,2023-07-20
93,22,4,0,0,0,0,0,0,0,0,2023-07-20
94,28,1,0,0,0,0,0,0,0,0,2023-07-20
95,2,9,0,0,0,0,0,0,0,0,2023-07-20
96,13,3,0,0,0,0,0,0,0,0,2023-07-20
97,10,6,0,0,0,0,0,0,0,0,2023-07-20
98,8,1,0,0,0,0,0,0,0,0,2023-07-20
99,35,41,0,0,0,0,0,0,0,0,2023-07-20
100,2007,1243,2,0,0,106,5,16,0,0,2023-07-20
101,21,32,0,0,0,12,0,0,0,7,2023-07-20
102,19,120,0,58,0,123,0,123,0,0,2023-07-20
103,26,20,0,39,0,152,0,2,0,0,2023-07-20
104,10,17,0,0,0,0,0,0,0,0,2023-07-20
105,13,32,0,0,0,0,0,0,0,0,2023-07-20
106,68,27,0,0,0,0,0,0,0,0,2023-07-20
107,34,35,0,0,0,0,0,0,0,0,2023-07-20
108,32,40,0,0,0,0,0,0,0,0,2023-07-20
109,11,13,0,0,0,0,0,0,0,0,2023-07-20
110,68,11,0,0,0,0,0,0,0,0,2023-07-20
111,47,34,0,0,0,0,0,0,0,0,2023-07-20
112,23,25,0,0,0,0,0,0,0,0,2023-07-20
113,12,13,0,0,0,0,0,0,0,0,2023-07-20
114,14,24,0,0,0,0,0,0,0,0,2023-07-20
115,11,17,0,0,0,0,0,0,0,0,2023-07-20
116,14,16,0,0,0,0,0,0,0,0,2023-07-20
117,6,13,0,0,0,0,0,0,0,0,2023-07-20
118,17,5,0,0,0,0,0,0,0,0,2023-07-20
119,18,5,0,0,0,0,0,0,0,0,2023-07-20
120,12,37,0,0,0,0,0,0,0,0,2023-07-20
121,0,4,0,0,0,0,0,0,0,0,2023-07-20
122,2,7,0,0,0,0,0,0,0,0,2023-07-20
123,1,14,0,0,0,0,0,0,0,0,2023-07-20
124,10,15,0,0,0,0,0,0,0,0,2023-07-20
125,5,21,0,0,0,0,0,0,0,0,2023-07-20
126,2,0,0,0,0,0,0,0,0,0,2023-07-20
127,9,12,0,0,0,0,0,0,0,0,2023-07-20
128,4,16,0,0,0,0,0,0,0,0,2023-07-20
129,25,20,0,0,0,0,0,0,0,0,2023-07-20
130,5,31,0,0,0,0,0,0,0,0,2023-07-20
131,3,46,0,0,0,0,0,0,0,0,2023-07-20
132,8,33,0,0,0,0,0,0,0,0,2023-07-20
133,7,15,0,0,0,0,0,0,0,0,2023-07-20
134,13,10,0,0,0,0,0,0,0,0,2023-07-20
135,1,19,0,0,0,0,0,0,0,0,2023-07-20
136,6,2,0,0,0,0,0,0,0,0,2023-07-20
137,10,13,0,0,0,0,0,0,0,0,2023-07-20
138,30,11,0,0,0,0,0,0,0,0,2023-07-20
139,1,18,0,0,0,8,0,0,0,0,2023-07-20
140,10,16,0,0,0,4,0,0,0,0,2023-07-20
141,28,13,0,0,0,0,0,0,0,0,2023-07-20
142,0,18,0,0,0,0,0,0,0,0,2023-07-20
143,10,58,0,0,0,0,0,0,0,0,2023-07-20
144,3,5,0,0,0,0,0,0,0,0,2023-07-20
145,2,0,0,0,0,0,0,0,0,0,2023-07-20
146,12,8,0,0,0,0,0,0,0,0,2023-07-20
147,3,40,0,0,0,0,0,0,0,0,2023-07-20
148,11,8,0,0,0,0,0,0,0,0,2023-07-20
149,21,8,0,0,0,0,0,0,0,0,2023-07-20
150,12,19,0,0,0,0,0,0,0,0,2023-07-20
151,0,3,0,0,0,0,0,0,0,0,2023-07-20
152,14,11,0,0,0,0,0,0,0,0,2023-07-20
153,4,11,0,0,0,0,0,0,0,0,2023-07-20
154,3,5,0,0,0,0,0,0,0,0,2023-07-20
155,12,10,0,0,0,0,0,0,0,0,2023-07-20
156,16,9,0,0,0,14,0,0,0,0,2023-07-20
157,7,15,0,0,0,0,0,0,0,0,2023-07-20
158,1,17,0,0,0,0,0,0,0,0,2023-07-20
159,5,6,0,0,0,0,0,0,0,0,2023-07-20
160,5,0,0,0,0,0,0,0,0,0,2023-07-20
161,2,9,0,0,0,0,0,0,0,0,2023-07-20
162,0,2,0,0,0,0,0,0,0,0,2023-07-20
163,2,7,0,0,0,0,0,0,0,0,2023-07-20
164,4,0,0,0,0,0,0,0,0,0,2023-07-20
165,12,0,0,0,0,0,0,0,0,0,2023-07-20
166,20,0,0,0,0,0,0,0,0,0,2023-07-20
167,13,12,0,0,0,0,0,0,0,0,2023-07-20
168,5,0,0,0,0,0,0,0,0,0,2023-07-20
169,0,6,0,0,0,0,0,0,0,0,2023-07-20
170,1,11,0,0,0,0,0,0,0,0,2023-07-20
171,8,6,0,0,0,0,0,0,0,0,2023-07-20
172,5,4,0,0,0,0,0,0,0,0,2023-07-20
173,3,9,0,0,0,0,0,0,0,0,2023-07-20
174,0,1,0,0,0,0,0,0,0,0,2023-07-20
175,6,3,0,0,0,0,0,0,0,0,2023-07-20
176,12,0,0,0,0,0,0,0,0,0,2023-07-20
177,10,11,0,0,0,0,0,0,0,0,2023-07-20
178,1,9,0,0,0,0,0,0,0,0,2023-07-20
179,0,25,0,0,0,0,0,0,0,0,2023-07-20
180,3,6,0,0,0,0,0,0,0,0,2023-07-20
181,5,2,0,0,0,0,0,0,0,0,2023-07-20
182,1,2,0,0,0,0,0,0,0,0,2023-07-20
183,17,14,0,0,0,0,0,0,0,0,2023-07-20
184,0,4,0,0,0,0,0,0,0,0,2023-07-20
185,7,0,0,0,0,0,0,0,0,0,2023-07-20
186,8,17,0,0,0,0,0,0,0,0,2023-07-20
187,10,20,0,0,0,0,0,0,0,0,2023-07-20
188,25,7,0,0,0,0,0,0,0,0,2023-07-20
189,0,12,0,0,0,0,0,0,0,0,2023-07-20
190,18,26,0,0,0,0,0,0,0,0,2023-07-20
191,3,1,0,0,0,0,0,0,0,0,2023-07-20
192,5,8,0,0,0,0,0,0,0,0,2023-07-20
193,23,6,0,0,0,0,0,0,0,0,2023-07-20
194,14,4,0,0,0,0,0,0,0,0,2023-07-20
195,49,14,0,0,0,0,0,0,0,0,2023-07-20
196,10,11,0,0,0,0,0,0,0,0,2023-07-20
197,17,11,0,0,0,0,0,0,0,0,2023-07-20
198,2,22,0,0,0,0,0,0,0,0,2023-07-20
199,52,13,0,0,0,0,0,0,0,0,2023-07-20
200,1306,1053,2,75,0,138,0,66,0,138,2023-07-20
201,23,104,0,58,0,96,0,33,0,53,2023-07-20
202,2,77,0,41,0,126,0,34,0,37,2023-07-20
203,41,28,0,0,0,0,0,60,0,0,2023-07-20
204,4,4,0,0,0,0,0,0,0,0,2023-07-20
205,16,13,0,0,0,0,0,0,0,0,2023-07-20
206,30,1,0,0,0,0,0,0,0,0,2023-07-20
207,28,43,0,2,0,0,0,0,0,0,2023-07-20
208,22,3,0,0,0,0,0,0,0,0,2023-07-20
209,12,14,1,0,0,3,0,0,0,0,2023-07-20
210,24,3,0,0,0,2,0,0,0,0,2023-07-20
211,12,67,0,0,0,0,0,0,0,0,2023-07-20
212,6,3,0,0,0,0,0,0,0,0,2023-07-20
213,4,7,0,0,0,0,0,0,0,0,2023-07-20
214,2,11,0,0,0,0,0,0,0,0,2023-07-20
215,2,20,0,0,0,0,0,0,0,0,2023-07-20
216,1,0,0,0,0,0,0,0,0,0,2023-07-20
217,11,10,0,0,0,0,0,0,0,0,2023-07-20
218,2,1,0,0,0,0,0,0,0,0,2023-07-20
219,46,1,0,0,0,0,0,0,0,0,2023-07-20
220,81,10,0,0,0,0,0,0,0,0,2023-07-20
221,4,8,0,0,0,0,0,0,0,0,2023-07-20
222,0,1,0,0,0,0,0,0,0,0,2023-07-20
223,0,6,0,0,0,0,0,0,0,0,2023-07-20
224,1,0,0,0,0,0,0,0,0,0,2023-07-20
225,0,5,0,0,0,0,0,0,0,0,2023-07-20
226,13,10,0,0,0,0,0,0,0,0,2023-07-20
227,1,2,0,0,0,0,0,0,0,0,2023-07-20
228,1,5,0,0,0,0,0,0,0,0,2023-07-20
229,9,3,0,0,0,0,0,0,0,0,2023-07-20
230,7,16,0,0,0,0,0,0,0,0,2023-07-20
231,5,35,0,0,0,0,0,0,0,0,2023-07-20
232,40,0,0,0,0,0,0,0,0,0,2023-07-20
233,56,14,0,0,0,0,0,0,0,0,2023-07-20
234,4,18,0,0,0,0,0,0,0,0,2023-07-20
235,0,1,0,0,0,0,0,0,0,0,2023-07-20
236,0,10,0,0,0,0,0,0,0,0,2023-07-20
237,1,47,0,0,0,0,0,0,0,0,2023-07-20
238,1,2,0,0,0,0,0,0,0,0,2023-07-20
239,0,6,0,0,0,6,0,0,0,0,2023-07-20
240,0,21,0,0,0,38,0,0,0,0,2023-07-20
241,4,2,0,0,0,0,0,0,0,0,2023-07-20
242,0,6,0,0,0,0,0,0,0,0,2023-07-20
243,23,6,0,0,0,0,0,0,0,0,2023-07-20
244,27,20,0,18,0,9,0,0,0,0,2023-07-20
245,2,0,0,0,0,0,0,0,0,0,2023-07-20
246,16,7,0,0,0,0,0,0,0,0,2023-07-20
247,16,6,0,0,0,0,0,0,0,0,2023-07-20
248,15,1,0,0,0,0,0,0,0,0,2023-07-20
249,1,7,0,0,0,0,0,0,0,0,2023-07-20
250,13,14,0,0,0,0,0,0,0,0,2023-07-20
251,1,4,0,0,0,0,0,0,0,0,2023-07-20
252,1,1,0,0,0,0,0,0,0,0,2023-07-20
253,27,24,0,0,0,0,0,0,0,0,2023-07-20
254,3,14,0,0,0,0,0,0,0,0,2023-07-20
255,1,5,0,0,0,0,0,0,0,0,2023-07-20
256,4,5,0,0,0,0,0,0,0,0,2023-07-20
257,15,18,0,0,0,0,0,0,0,0,2023-07-20
258,10,9,0,0,0,0,0,0,0,0,2023-07-20
259,5,26,0,0,0,0,0,0,0,0,2023-07-20
260,0,0,0,0,0,0,0,0,0,0,2023-07-20
261,1,8,0,0,0,0,0,0,0,0,2023-07-20
262,2,6,0,0,0,0,0,0,0,0,2023-07-20
263,8,1,0,0,0,0,0,0,0,0,2023-07-20
264,8,1,0,0,0,0,0,0,0,0,2023-07-20
265,0,0,0,0,0,0,0,0,0,0,2023-07-20
266,7,2,0,0,0,0,0,0,0,0,2023-07-20
267,8,2,0,0,0,0,0,0,0,0,2023-07-20
268,1,10,0,53,0,0,0,0,0,0,2023-07-20
269,0,10,0,0,0,0,0,0,0,0,2023-07-20
270,5,5,0,0,0,0,0,0,0,0,2023-07-20
271,2,2,0,0,0,0,0,0,0,0,2023-07-20
272,4,0,0,0,0,0,0,0,0,0,2023-07-20
273,6,0,0,0,0,0,0,0,0,0,2023-07-20
274,5,4,0,0,0,0,0,0,0,0,2023-07-20
275,4,17,0,0,0,0,0,0,0,0,2023-07-20
276,4,2,0,0,0,0,0,0,0,0,2023-07-20
277,1,4,0,0,0,0,0,0,0,0,2023-07-20
278,8,22,0,0,0,0,0,0,0,0,2023-07-20
279,29,27,0,0,0,0,0,0,0,0,2023-07-20
280,4,8,0,0,0,0,0,0,0,0,2023-07-20
281,3,7,0,0,0,0,0,0,0,0,2023-07-20
282,13,16,0,0,0,0,0,0,0,0,2023-07-20
283,9,15,0,0,0,0,0,0,0,0,2023-07-20
284,13,1,0,0,0,0,0,0,0,0,2023-07-20
285,0,4,0,0,0,0,0,0,0,0,2023-07-20
286,3,0,0,0,0,0,0,0,0,0,2023-07-20
287,6,11,0,0,0,0,0,0,0,0,2023-07-20
288,24,20,0,0,0,0,0,0,0,0,2023-07-20
289,1,27,0,0,0,0,0,0,0,0,2023-07-20
290,5,10,0,0,0,0,0,0,0,0,2023-07-20
291,7,8,0,0,0,0,0,0,0,0,2023-07-20
292,0,2,0,0,0,0,0,0,0,0,2023-07-20
293,2,0,0,0,0,0,0,0,0,0,2023-07-20
294,16,11,0,0,0,0,0,0,0,0,2023-07-20
295,25,12,0,0,0,0,0,0,0,0,2023-07-20
296,2,5,0,0,0,0,0,0,0,0,2023-07-20
297,13,30,0,0,0,0,0,0,0,0,2023-07-20
298,1,26,0,0,0,0,0,0,0,0,2023-07-20
299,19,8,0,0,0,0,0,0,0,0,2023-07-20
300,1506,1228,41,101,30,159,0,97,0,327,2023-07-20
301,178,92,0,0,0,97,0,138,0,23,2023-07-20
302,60,89,0,96,0,120,0,21,0,53,2023-07-20
303,35,11,0,0,0,0,0,0,0,0,2023-07-20
304,7,13,0,0,0,0,0,0,0,0,2023-07-20
305,19,3,0,0,0,0,0,0,0,0,2023-07-20
306,48,13,0,0,0,0,0,0,0,0,2023-07-20
307,47,23,0,0,0,0,0,0,0,0,2023-07-20
308,41,52,0,0,0,26,0,35,0,0,2023-07-20
309,1,17,0,0,0,9,0,0,0,0,2023-07-20
310,16,14,0,0,0,0,0,0,0,0,2023-07-20
311,14,9,0,0,0,0,0,0,0,0,2023-07-20
312,12,14,0,0,0,0,0,0,0,0,2023-07-20
313,9,15,0,0,0,0,0,0,0,0,2023-07-20
314,13,23,0,0,0,0,0,0,0,0,2023-07-20
315,1,12,0,0,0,0,0,0,0,0,2023-07-20
316,4,7,0,0,0,0,0,0,0,0,2023-07-20
317,4,9,0,0,0,0,0,0,0,0,2023-07-20
318,2,10,0,0,0,0,0,0,0,0,2023-07-20
319,31,9,78,0,0,0,0,0,0,0,2023-07-20
320,44,11,0,0,0,0,0,0,0,0,2023-07-20
321,0,20,0,0,0,0,0,0,0,0,2023-07-20
322,11,6,0,0,0,0,0,0,0,0,2023-07-20
323,12,1,0,0,0,0,0,0,0,0,2023-07-20
324,20,9,0,0,0,6,0,0,0,0,2023-07-20
325,10,1,0,0,0,106,0,59,0,104,2023-07-20
326,4,3,0,0,0,0,0,0,0,0,2023-07-20
327,1,18,0,0,0,0,0,21,0,29,2023-07-20
328,0,1,0,0,0,0,0,125,0,43,2023-07-20
329,8,6,1,0,0,0,0,25,0,10,2023-07-20
330,7,29,0,0,0,0,0,0,0,0,2023-07-20
331,0,4,0,0,0,0,0,2,0,26,2023-07-20
332,6,7,0,0,0,0,0,0,0,0,2023-07-20
333,27,12,0,0,0,0,0,0,0,0,2023-07-20
334,4,0,0,0,0,0,0,0,0,0,2023-07-20
335,10,2,0,0,0,0,0,0,0,0,2023-07-20
336,7,29,0,0,0,0,0,0,0,0,2023-07-20
337,3,18,0,0,0,0,0,0,0,0,2023-07-20
338,6,9,0,0,0,0,0,0,0,0,2023-07-20
339,16,20,0,0,0,0,0,0,0,0,2023-07-20
340,14,2,0,0,0,0,0,0,0,0,2023-07-20
341,5,4,0,0,0,0,0,0,0,0,2023-07-20
342,13,13,0,0,0,0,0,0,0,0,2023-07-20
343,12,12,0,0,0,0,0,0,0,0,2023-07-20
344,4,11,0,0,0,0,0,0,0,0,2023-07-20
345,8,8,0,0,0,0,0,0,0,0,2023-07-20
346,29,10,0,0,0,0,0,0,0,0,2023-07-20
347,2,4,0,0,0,0,0,0,0,0,2023-07-20
348,45,18,0,0,0,0,0,0,0,0,2023-07-20
349,7,19,0,0,0,0,0,0,0,0,2023-07-20
350,13,32,0,0,0,0,0,0,0,0,2023-07-20
351,1,3,0,0,0,0,0,0,0,0,2023-07-20
352,5,4,0,0,0,0,0,0,0,0,2023-07-20
353,7,0,0,0,0,0,0,0,0,0,2023-07-20
354,1,7,0,0,0,0,0,0,0,0,2023-07-20
355,5,13,0,0,0,0,0,0,0,0,2023-07-20
356,9,5,0,0,0,0,0,0,0,0,2023-07-20
357,1,0,0,0,0,0,0,0,0,0,2023-07-20
358,1,10,0,0,0,0,0,0,0,0,2023-07-20
359,6,23,0,0,0,0,0,0,0,0,2023-07-20
360,10,12,0,0,0,0,0,0,0,0,2023-07-20
361,3,17,0,0,0,0,0,0,0,0,2023-07-20
362,1,6,0,0,0,0,0,0,0,0,2023-07-20
363,22,2,0,0,0,0,0,0,0,0,2023-07-20
364,0,3,0,0,0,0,0,0,0,0,2023-07-20
365,1,19,0,0,0,0,0,0,0,0,2023-07-20
366,8,0,0,0,0,0,0,0,0,0,2023-07-20
367,14,8,0,3,0,0,0,0,0,0,2023-07-20
368,2,3,0,11,0,0,0,0,0,0,2023-07-20
369,10,15,0,0,0,0,0,0,0,0,2023-07-20
370,5,41,0,0,0,0,0,0,0,0,2023-07-20
371,5,19,0,0,0,0,0,0,0,0,2023-07-20
372,14,1,0,0,0,0,0,0,0,0,2023-07-20
373,7,7,0,0,0,0,0,0,0,0,2023-07-20
374,4,8,0,17,0,18,0,0,0,0,2023-07-20
375,1,4,0,109,0,0,0,0,0,0,2023-07-20
376,0,20,0,0,0,0,0,0,0,0,2023-07-20
377,0,2,0,0,0,0,0,0,0,0,2023-07-20
378,0,10,0,0,0,0,0,0,0,0,2023-07-20
379,45,5,0,0,0,0,0,0,0,0,2023-07-20
380,8,0,0,0,0,0,0,0,0,0,2023-07-20
381,6,10,0,0,0,0,0,0,0,0,2023-07-20
382,26,19,0,0,0,0,0,0,0,0,2023-07-20
383,16,12,0,0,0,0,0,0,0,0,2023-07-20
384,0,5,0,0,0,0,0,0,0,0,2023-07-20
385,0,8,0,0,0,0,0,0,0,0,2023-07-20
386,0,1,0,0,0,0,0,0,0,0,2023-07-20
387,9,0,0,0,0,0,0,0,0,0,2023-07-20
388,10,3,0,0,0,0,0,0,0,0,2023-07-20
389,0,3,0,0,0,0,0,0,0,0,2023-07-20
390,11,1,0,0,0,0,0,0,0,0,2023-07-20
391,13,1,0,0,0,0,0,0,0,0,2023-07-20
392,5,5,0,0,0,0,0,0,0,0,2023-07-20
393,6,5,0,0,0,0,0,0,0,0,2023-07-20
394,6,18,0,0,0,0,0,0,0,0,2023-07-20
395,24,3,35,10,30,0,0,0,0,0,2023-07-20
396,3,13,0,0,0,0,0,0,0,0,2023-07-20
397,6,7,0,0,0,0,0,0,0,0,2023-07-20
398,0,31,0,11,0,0,0,0,0,0,2023-07-20
399,57,3,0,0,0,0,0,0,0,0,2023-07-20
400,1403,1038,24,567,0,634,0,369,39,655,2023-07-20
401,85,91,0,185,0,238,0,205,0,53,2023-07-20
402,20,68,0,36,0,34,0,0,0,3,2023-07-20
403,50,15,49,0,26,0,0,0,0,0,2023-07-20
404,10,33,0,0,0,0,0,0,0,0,2023-07-20
405,14,13,0,0,0,0,0,0,0,0,2023-07-20
406,22,26,0,0,0,0,0,0,0,0,2023-07-20
407,38,7,0,0,0,0,0,0,0,0,2023-07-20
408,37,44,0,0,0,0,0,0,0,0,2023-07-20
409,24,8,0,0,0,0,0,0,0,0,2023-07-20
410,28,22,0,0,0,0,0,0,0,0,2023-07-20
411,6,5,0,0,0,0,0,0,0,0,2023-07-20
412,4,2,0,0,0,0,0,0,0,0,2023-07-20
413,16,5,0,0,0,0,0,0,0,0,2023-07-20
414,3,30,0,0,0,0,0,0,0,0,2023-07-20
415,0,8,0,0,0,0,0,0,0,0,2023-07-20
416,29,13,0,0,0,0,0,0,0,0,2023-07-20
417,11,5,0,0,0,0,0,0,0,0,2023-07-20
418,9,7,0,0,0,0,0,0,0,0,2023-07-20
419,24,1,19,0,0,0,0,0,0,0,2023-07-20
420,30,6,0,0,0,0,0,0,0,0,2023-07-20
421,4,4,0,0,0,0,0,0,0,0,2023-07-20
422,17,0,0,0,0,0,0,0,0,0,2023-07-20
423,0,4,0,0,0,0,0,0,0,0,2023-07-20
424,13,27,0,0,0,0,0,0,0,0,2023-07-20
425,9,25,0,0,0,0,0,0,0,0,2023-07-20
426,8,32,0,0,0,0,0,0,0,0,2023-07-20
427,1,11,0,0,0,0,0,20,0,7,2023-07-20
428,2,5,0,0,0,0,0,12,0,0,2023-07-20
429,5,1,0,0,0,0,0,63,0,0,2023-07-20
430,1,0,0,0,0,0,0,0,0,0,2023-07-20
431,4,25,0,0,0,0,0,0,0,0,2023-07-20
432,11,22,0,3,0,0,0,0,0,0,2023-07-20
433,8,22,0,0,0,0,0,0,0,0,2023-07-20
434,12,4,0,0,0,0,0,99,0,82,2023-07-20
435,7,20,0,0,0,0,0,0,0,0,2023-07-20
436,11,0,0,0,0,0,0,51,0,3,2023-07-20
437,7,4,0,0,0,0,0,3,0,0,2023-07-20
438,14,22,0,0,0,0,0,0,0,0,2023-07-20
439,6,14,0,0,0,0,0,0,0,0,2023-07-20
440,10,4,1,0,0,0,0,318,0,227,2023-07-20
441,21,11,0,0,0,0,0,0,0,0,2023-07-20
442,5,0,0,0,0,0,0,0,0,0,2023-07-20
443,22,2,0,0,0,0,0,0,0,12,2023-07-20
444,2,1,0,0,0,0,0,0,0,0,2023-07-20
445,1,8,0,0,0,0,0,26,0,27,2023-07-20
446,16,15,0,0,0,0,0,0,0,0,2023-07-20
447,8,1,0,0,0,0,0,0,0,0,2023-07-20
448,10,4,0,0,0,0,0,0,0,0,2023-07-20
449,10,9,0,0,0,0,0,0,0,0,2023-07-20
450,21,11,0,0,0,31,0,34,0,314,2023-07-20
451,15,5,0,0,0,44,0,25,0,0,2023-07-20
452,2,2,0,0,0,0,0,0,0,0,2023-07-20
453,0,8,0,0,0,0,0,0,0,0,2023-07-20
454,0,6,0,0,0,0,0,18,0,17,2023-07-20
455,18,2,0,0,0,0,0,0,0,0,2023-07-20
456,17,0,0,0,0,0,0,0,0,0,2023-07-20
457,4,6,0,0,0,0,0,0,0,0,2023-07-20
458,21,21,4,0,0,0,0,0,0,0,2023-07-20
459,2,9,0,0,0,0,0,0,0,0,2023-07-20
460,1,1,0,0,0,0,0,0,0,0,2023-07-20
