value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2023-07-24
1,16,56,0,0,0,0,0,0,0,0,2023-07-24
2,7,4,0,0,0,0,0,0,0,0,2023-07-24
3,0,39,0,0,0,0,0,0,0,0,2023-07-24
4,0,4,0,0,0,0,0,0,0,0,2023-07-24
5,0,4,0,0,0,0,0,0,0,0,2023-07-24
6,37,11,0,0,0,0,0,0,0,0,2023-07-24
7,5,31,0,0,0,0,0,0,0,0,2023-07-24
8,0,18,0,0,0,0,0,0,0,0,2023-07-24
9,4,36,0,0,0,0,0,0,0,0,2023-07-24
10,7,32,0,0,0,0,0,0,0,0,2023-07-24
11,0,14,0,0,0,0,0,0,0,0,2023-07-24
12,9,4,0,0,0,0,0,0,0,0,2023-07-24
13,28,0,0,0,0,0,0,0,0,0,2023-07-24
14,0,0,0,0,0,0,0,0,0,0,2023-07-24
15,0,0,0,0,0,0,0,0,0,0,2023-07-24
16,4,0,0,0,0,0,0,0,0,0,2023-07-24
17,9,0,0,0,0,0,0,0,0,0,2023-07-24
18,0,0,0,0,0,0,0,0,0,0,2023-07-24
19,6,0,0,0,0,0,0,0,0,0,2023-07-24
20,1,9,0,0,0,0,0,0,0,0,2023-07-24
21,16,0,0,0,0,0,0,0,0,0,2023-07-24
22,36,16,0,0,0,0,0,0,0,0,2023-07-24
23,0,16,0,0,0,0,0,0,0,0,2023-07-24
24,19,3,0,0,0,0,0,0,0,0,2023-07-24
25,0,2,0,0,0,0,0,0,0,0,2023-07-24
26,10,0,0,0,0,0,0,0,0,0,2023-07-24
27,0,11,0,0,0,0,0,0,0,0,2023-07-24
28,24,0,0,0,0,0,0,0,0,0,2023-07-24
29,13,5,0,0,0,0,0,0,0,0,2023-07-24
30,0,42,0,0,0,0,0,0,0,0,2023-07-24
31,1,13,0,0,0,0,0,0,0,0,2023-07-24
32,5,1,0,0,0,0,0,0,0,0,2023-07-24
33,0,12,0,0,0,0,0,0,0,0,2023-07-24
34,0,0,0,0,0,0,0,0,0,0,2023-07-24
35,7,3,0,0,0,0,0,0,0,0,2023-07-24
