value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2024-02-14
1,1,35,0,0,0,0,0,0,0,0,2024-02-14
2,0,0,0,0,0,0,0,0,0,0,2024-02-14
3,8,1,0,0,0,0,0,0,0,0,2024-02-14
4,0,10,0,0,0,0,0,0,0,0,2024-02-14
5,2,2,0,0,0,0,0,0,0,0,2024-02-14
6,0,0,0,0,0,0,0,0,0,0,2024-02-14
7,4,0,0,0,0,0,0,0,0,0,2024-02-14
8,0,2,0,0,0,0,0,0,0,0,2024-02-14
9,4,0,0,0,0,0,0,0,0,0,2024-02-14
10,0,3,0,0,0,0,0,0,0,0,2024-02-14
11,0,5,0,0,0,0,0,0,0,0,2024-02-14
12,0,1,0,0,0,0,0,0,0,0,2024-02-14
13,2,2,0,0,0,0,0,0,0,0,2024-02-14
14,0,0,0,0,0,0,0,0,0,0,2024-02-14
15,0,0,0,0,0,0,0,0,0,0,2024-02-14
16,3,0,0,0,0,0,0,0,0,0,2024-02-14
17,6,0,0,0,0,0,0,0,0,0,2024-02-14
18,8,0,0,0,0,0,0,0,0,0,2024-02-14
19,0,1,0,0,0,0,0,0,0,0,2024-02-14
20,2,0,0,0,0,0,0,0,0,0,2024-02-14
21,3,0,0,0,0,0,0,0,0,0,2024-02-14
22,0,0,0,0,0,0,0,0,0,0,2024-02-14
23,7,0,0,0,0,0,0,0,0,0,2024-02-14
24,0,2,0,0,0,0,0,0,0,0,2024-02-14
25,0,3,0,0,0,0,0,0,0,0,2024-02-14
26,0,1,0,0,0,0,0,0,0,0,2024-02-14
27,0,1,0,0,0,0,0,0,0,0,2024-02-14
28,0,0,0,0,0,0,0,0,0,0,2024-02-14
29,6,0,0,0,0,0,0,0,0,0,2024-02-14
30,0,0,0,0,0,0,0,0,0,0,2024-02-14
31,0,2,0,0,0,0,0,0,0,0,2024-02-14
32,0,13,0,0,0,0,0,0,0,0,2024-02-14
33,0,0,0,0,0,0,0,0,0,0,2024-02-14
34,0,3,0,0,0,0,0,0,0,0,2024-02-14
35,0,0,0,0,0,0,0,0,0,0,2024-02-14
36,0,1,0,0,0,0,0,0,0,0,2024-02-14
37,0,2,0,0,0,0,0,0,0,0,2024-02-14
38,0,0,0,0,0,0,0,0,0,0,2024-02-14
39,0,14,0,0,0,0,0,0,0,0,2024-02-14
40,0,0,0,0,0,0,0,0,0,0,2024-02-14
41,2,0,0,0,0,0,0,0,0,0,2024-02-14
42,3,0,0,0,0,0,0,0,0,0,2024-02-14
43,0,2,0,0,0,0,0,0,0,0,2024-02-14
44,4,3,0,0,0,0,0,0,0,0,2024-02-14
45,0,0,0,0,0,0,0,0,0,0,2024-02-14
46,0,14,0,0,0,0,0,0,0,0,2024-02-14
47,0,0,0,0,0,0,0,0,0,0,2024-02-14
