value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2024-06-17
1,11,79,0,0,0,0,0,0,0,0,2024-06-17
2,0,0,0,0,0,0,0,0,0,0,2024-06-17
3,0,0,0,0,0,0,0,0,0,0,2024-06-17
4,0,0,0,0,0,0,0,0,0,0,2024-06-17
5,0,0,0,0,0,0,0,0,0,0,2024-06-17
6,0,0,0,0,0,0,0,0,0,0,2024-06-17
7,0,0,0,0,0,0,0,0,0,0,2024-06-17
8,0,0,0,0,0,0,0,0,0,0,2024-06-17
9,0,0,0,0,0,0,0,0,0,0,2024-06-17
10,0,0,0,0,0,0,0,0,0,0,2024-06-17
11,1,0,0,0,0,0,0,0,0,0,2024-06-17
12,0,0,0,0,0,0,0,0,0,0,2024-06-17
13,0,0,0,0,0,0,0,0,0,0,2024-06-17
14,0,0,0,0,0,0,0,0,0,0,2024-06-17
15,0,0,0,0,0,0,0,0,0,0,2024-06-17
16,0,0,0,0,0,0,0,0,0,0,2024-06-17
17,2,0,0,0,0,0,0,0,0,0,2024-06-17
18,0,0,0,0,0,0,0,0,0,0,2024-06-17
19,0,0,0,0,0,0,0,0,0,0,2024-06-17
20,0,0,0,0,0,0,0,0,0,0,2024-06-17
21,0,0,0,0,0,0,0,0,0,0,2024-06-17
22,1,0,0,0,0,0,0,0,0,0,2024-06-17
23,0,0,0,0,0,0,0,0,0,0,2024-06-17
24,0,7,0,0,0,0,0,0,0,0,2024-06-17
25,0,2,0,0,0,0,0,0,0,0,2024-06-17
26,0,0,0,0,0,0,0,0,0,0,2024-06-17
27,0,0,0,0,0,0,0,0,0,0,2024-06-17
28,0,0,0,0,0,0,0,0,0,0,2024-06-17
29,6,0,0,0,0,0,0,0,0,0,2024-06-17
30,3,2,0,0,0,0,0,0,0,0,2024-06-17
31,1,0,0,0,0,0,0,0,0,0,2024-06-17
32,4,0,0,0,0,0,0,0,0,0,2024-06-17
33,12,0,0,0,0,0,0,0,0,0,2024-06-17
34,0,0,0,0,0,0,0,0,0,0,2024-06-17
35,0,0,0,0,0,0,0,0,0,0,2024-06-17
36,0,0,0,0,0,0,0,0,0,0,2024-06-17
37,0,0,0,0,0,0,0,0,0,0,2024-06-17
38,0,0,0,0,0,0,0,0,0,0,2024-06-17
39,0,0,0,0,0,0,0,0,0,0,2024-06-17
40,0,0,0,0,0,0,0,0,0,0,2024-06-17
41,24,0,0,0,0,0,0,0,0,0,2024-06-17
42,0,0,0,0,0,0,0,0,0,0,2024-06-17
43,0,3,0,0,0,0,0,0,0,0,2024-06-17
44,6,0,0,0,0,0,0,0,0,0,2024-06-17
45,0,0,0,0,0,0,0,0,0,0,2024-06-17
46,0,0,0,0,0,0,0,0,0,0,2024-06-17
47,0,7,0,0,0,0,0,0,0,0,2024-06-17
48,0,46,0,0,0,0,0,0,0,0,2024-06-17
49,0,0,0,0,0,0,0,0,0,0,2024-06-17
50,6,2,0,0,0,0,0,0,0,0,2024-06-17
51,0,23,0,0,0,0,0,0,0,0,2024-06-17
52,6,0,0,0,0,0,0,0,0,0,2024-06-17
53,0,16,0,0,0,0,0,0,0,0,2024-06-17
54,0,0,0,0,0,0,0,0,0,0,2024-06-17
55,0,5,0,0,0,0,0,0,0,0,2024-06-17
56,0,0,0,0,0,0,0,0,0,0,2024-06-17
57,0,0,0,0,0,0,0,0,0,0,2024-06-17
58,0,1,0,0,0,0,0,0,0,0,2024-06-17
59,2,0,0,0,0,0,0,0,0,0,2024-06-17
60,0,0,0,0,0,0,0,0,0,0,2024-06-17
61,0,4,0,0,0,0,0,0,0,0,2024-06-17
62,0,0,0,0,0,0,0,0,0,0,2024-06-17
63,0,0,0,0,0,0,0,0,0,0,2024-06-17
