value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2023-12-21
1,3,33,0,0,0,0,0,0,0,0,2023-12-21
2,1,0,0,0,0,0,0,0,0,0,2023-12-21
3,9,8,0,0,0,0,0,0,0,0,2023-12-21
4,2,0,0,0,0,0,0,0,0,0,2023-12-21
5,0,0,0,0,0,0,0,0,0,0,2023-12-21
6,11,3,0,0,0,0,0,0,0,0,2023-12-21
7,6,3,0,0,0,0,0,0,0,0,2023-12-21
8,0,7,0,0,0,0,0,0,0,0,2023-12-21
9,0,0,0,0,0,0,0,0,0,0,2023-12-21
10,14,0,0,0,0,0,0,0,0,0,2023-12-21
11,0,2,0,0,0,0,0,0,0,0,2023-12-21
12,0,2,0,0,0,0,0,0,0,0,2023-12-21
13,0,1,0,0,0,0,0,0,0,0,2023-12-21
14,0,0,0,0,0,0,0,0,0,0,2023-12-21
15,0,0,0,0,0,0,0,0,0,0,2023-12-21
16,0,7,0,0,0,0,0,0,0,0,2023-12-21
17,0,2,0,0,0,0,0,0,0,0,2023-12-21
18,4,0,0,0,0,0,0,0,0,0,2023-12-21
19,0,6,0,0,0,0,0,0,0,0,2023-12-21
20,1,2,0,0,0,0,0,0,0,0,2023-12-21
21,21,0,0,0,0,0,0,0,0,0,2023-12-21
22,7,5,0,0,0,0,0,0,0,0,2023-12-21
23,0,11,0,0,0,0,0,0,0,0,2023-12-21
24,0,0,0,0,0,0,0,0,0,0,2023-12-21
25,0,10,0,0,0,0,0,0,0,0,2023-12-21
26,0,0,0,0,0,0,0,0,0,0,2023-12-21
27,2,2,0,0,0,0,0,0,0,0,2023-12-21
28,0,1,0,0,0,0,0,0,0,0,2023-12-21
29,17,0,0,0,0,0,0,0,0,0,2023-12-21
30,0,17,0,0,0,0,0,0,0,0,2023-12-21
31,0,3,0,0,0,0,0,0,0,0,2023-12-21
32,0,22,0,0,0,0,0,0,0,0,2023-12-21
33,0,2,0,0,0,0,0,0,0,0,2023-12-21
34,0,0,0,0,0,0,0,0,0,0,2023-12-21
35,0,2,0,0,0,0,0,0,0,0,2023-12-21
36,0,0,0,0,0,0,0,0,0,0,2023-12-21
37,4,5,0,0,0,0,0,0,0,0,2023-12-21
38,0,3,0,0,0,0,0,0,0,0,2023-12-21
39,2,8,0,0,0,0,0,0,0,0,2023-12-21
40,0,0,0,0,0,0,0,0,0,0,2023-12-21
41,12,0,0,0,0,0,0,0,0,0,2023-12-21
42,0,1,0,0,0,0,0,0,0,0,2023-12-21
43,1,22,0,0,0,0,0,0,0,0,2023-12-21
44,1,0,0,0,0,0,0,0,0,0,2023-12-21
45,4,0,0,0,0,0,0,0,0,0,2023-12-21
46,0,3,0,0,0,0,0,0,0,0,2023-12-21
47,2,5,0,0,0,0,0,0,0,0,2023-12-21
48,2,4,0,0,0,0,0,0,0,0,2023-12-21
49,0,0,0,0,0,0,0,0,0,0,2023-12-21
50,0,16,0,0,0,0,0,0,0,0,2023-12-21
51,5,0,0,0,0,0,0,0,0,0,2023-12-21
52,1,1,0,0,0,0,0,0,0,0,2023-12-21
53,5,0,0,0,0,0,0,0,0,0,2023-12-21
54,1,0,0,0,0,0,0,0,0,0,2023-12-21
55,0,0,0,0,0,0,0,0,0,0,2023-12-21
56,2,0,0,0,0,0,0,0,0,0,2023-12-21
57,1,0,0,0,0,0,0,0,0,0,2023-12-21
58,6,0,0,0,0,0,0,0,0,0,2023-12-21
59,0,0,0,0,0,0,0,0,0,0,2023-12-21
60,2,0,0,0,0,0,0,0,0,0,2023-12-21
61,0,0,0,0,0,0,0,0,0,0,2023-12-21
62,0,0,0,0,0,0,0,0,0,0,2023-12-21
63,0,17,0,0,0,0,0,0,0,0,2023-12-21
64,0,2,0,0,0,0,0,0,0,0,2023-12-21
65,8,0,0,0,0,0,0,0,0,0,2023-12-21
66,4,5,0,0,0,0,0,0,0,0,2023-12-21
67,0,3,0,0,0,0,0,0,0,0,2023-12-21
68,0,0,0,0,0,0,0,0,0,0,2023-12-21
69,0,10,0,0,0,0,0,0,0,0,2023-12-21
70,3,0,0,0,0,0,0,0,0,0,2023-12-21
71,0,0,0,0,0,0,0,0,0,0,2023-12-21
72,0,5,0,0,0,0,0,0,0,0,2023-12-21
73,0,0,0,0,0,0,0,0,0,0,2023-12-21
74,3,0,0,0,0,0,0,0,0,0,2023-12-21
75,0,0,0,0,0,0,0,0,0,0,2023-12-21
76,1,0,0,0,0,0,0,0,0,0,2023-12-21
77,0,3,0,0,0,0,0,0,0,0,2023-12-21
78,0,1,0,0,0,0,0,0,0,0,2023-12-21
79,3,1,0,0,0,0,0,0,0,0,2023-12-21
80,14,9,0,0,0,0,0,0,0,0,2023-12-21
81,0,1,0,0,0,0,0,0,0,0,2023-12-21
82,0,1,0,0,0,0,0,0,0,0,2023-12-21
83,0,15,0,0,0,0,0,0,0,0,2023-12-21
84,22,1,0,0,0,0,0,0,0,0,2023-12-21
85,1,0,0,0,0,0,0,0,0,0,2023-12-21
86,0,0,0,0,0,0,0,0,0,0,2023-12-21
87,0,0,0,0,0,0,0,0,0,0,2023-12-21
88,10,7,0,0,0,0,0,0,0,0,2023-12-21
89,0,1,0,0,0,0,0,0,0,0,2023-12-21
90,0,35,0,0,0,0,0,0,0,0,2023-12-21
91,0,0,0,0,0,0,0,0,0,0,2023-12-21
92,6,0,0,0,0,0,0,0,0,0,2023-12-21
93,30,0,0,0,0,0,0,0,0,0,2023-12-21
94,0,5,0,0,0,0,0,0,0,0,2023-12-21
95,0,0,0,0,0,0,0,0,0,0,2023-12-21
96,5,14,0,0,0,0,0,0,0,0,2023-12-21
97,0,32,0,0,0,0,0,0,0,0,2023-12-21
98,0,27,0,0,0,0,0,0,0,0,2023-12-21
99,5,25,0,0,0,0,0,0,0,0,2023-12-21
100,2088,2440,0,0,0,0,0,0,0,0,2023-12-21
101,2,3,0,0,0,0,0,0,0,0,2023-12-21
102,5,13,0,0,0,0,0,0,0,0,2023-12-21
103,5,0,0,0,0,0,0,0,0,0,2023-12-21
104,2,0,0,0,0,0,0,0,0,0,2023-12-21
105,9,0,0,0,0,0,0,0,0,0,2023-12-21
106,0,4,0,0,0,0,0,0,0,0,2023-12-21
107,6,0,0,0,0,0,0,0,0,0,2023-12-21
108,0,6,0,0,0,0,0,0,0,0,2023-12-21
109,1,0,0,0,0,0,0,0,0,0,2023-12-21
110,12,2,0,0,0,0,0,0,0,0,2023-12-21
111,1,2,0,0,0,0,0,0,0,0,2023-12-21
112,4,0,0,0,0,0,0,0,0,0,2023-12-21
113,0,10,0,0,0,0,0,0,0,0,2023-12-21
114,0,0,0,0,0,0,0,0,0,0,2023-12-21
115,0,0,0,0,0,0,0,0,0,0,2023-12-21
116,0,0,0,0,0,0,0,0,0,0,2023-12-21
117,0,0,0,0,0,0,0,0,0,0,2023-12-21
118,0,0,0,0,0,0,0,0,0,0,2023-12-21
119,0,0,0,0,0,0,0,0,0,0,2023-12-21
120,13,4,0,0,0,0,0,0,0,0,2023-12-21
121,0,0,0,0,0,0,0,0,0,0,2023-12-21
