value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,11,0,0,0,0,0,0,0,2024-12-05
1,183,231,0,0,0,0,0,0,0,0,2024-12-05
2,287,255,1,0,0,0,0,0,0,0,2024-12-05
3,35,44,0,0,0,0,0,0,0,0,2024-12-05
4,20,27,0,0,0,0,0,0,0,0,2024-12-05
5,89,83,0,0,0,0,0,0,0,0,2024-12-05
6,19,38,0,0,0,0,0,0,0,0,2024-12-05
7,30,29,0,0,0,0,0,0,0,0,2024-12-05
8,9,52,0,0,0,0,0,0,0,0,2024-12-05
9,77,21,0,0,0,0,0,0,0,0,2024-12-05
10,157,191,0,0,0,0,0,0,0,0,2024-12-05
11,65,20,0,0,0,0,0,0,0,0,2024-12-05
12,15,24,0,0,0,0,0,0,0,0,2024-12-05
13,11,22,0,0,0,0,0,0,0,0,2024-12-05
14,8,11,0,0,0,0,0,0,0,0,2024-12-05
15,66,50,0,0,0,0,0,0,0,0,2024-12-05
16,17,10,0,0,0,0,0,0,0,0,2024-12-05
17,14,3,0,0,0,0,0,0,0,0,2024-12-05
18,35,21,0,0,0,0,0,0,0,0,2024-12-05
19,22,23,0,0,0,0,0,0,0,0,2024-12-05
20,22,108,0,0,0,0,0,0,0,0,2024-12-05
21,31,26,0,0,0,0,0,0,0,0,2024-12-05
22,11,10,0,0,0,0,0,0,0,0,2024-12-05
23,27,24,0,0,0,0,0,0,0,0,2024-12-05
24,4,54,0,0,0,0,0,0,0,0,2024-12-05
25,6,24,0,0,0,0,0,0,0,0,2024-12-05
26,38,22,0,0,0,0,0,0,0,0,2024-12-05
27,10,7,0,0,0,0,0,0,0,0,2024-12-05
28,5,11,0,0,0,0,0,0,0,0,2024-12-05
29,15,3,0,0,0,0,0,0,0,0,2024-12-05
30,40,14,0,0,0,0,0,0,0,0,2024-12-05
31,17,13,0,0,0,0,0,0,0,0,2024-12-05
32,14,17,0,0,0,0,0,0,0,0,2024-12-05
33,20,32,0,0,0,0,0,0,0,0,2024-12-05
34,34,16,0,0,0,0,0,0,0,0,2024-12-05
35,49,17,0,0,0,0,0,0,0,0,2024-12-05
36,40,27,0,0,0,0,0,0,0,0,2024-12-05
37,14,9,0,0,0,0,0,0,0,0,2024-12-05
38,13,15,0,0,0,0,0,0,0,0,2024-12-05
39,13,11,0,0,0,0,0,0,0,0,2024-12-05
40,14,39,0,0,0,0,0,0,0,0,2024-12-05
41,16,23,0,0,0,0,0,0,0,0,2024-12-05
42,25,19,0,0,0,0,0,0,0,0,2024-12-05
43,16,30,0,0,0,0,0,0,0,0,2024-12-05
44,15,4,0,0,0,0,0,0,0,0,2024-12-05
45,13,6,0,0,0,0,0,0,0,0,2024-12-05
46,26,20,0,0,0,0,0,0,0,0,2024-12-05
47,19,19,0,0,0,0,0,0,0,0,2024-12-05
48,5,16,0,0,0,0,0,0,0,0,2024-12-05
49,2,18,0,0,0,0,0,0,0,0,2024-12-05
50,14,124,0,0,0,0,0,0,0,0,2024-12-05
51,12,9,0,0,0,0,0,0,0,0,2024-12-05
52,23,28,0,0,0,0,0,0,0,0,2024-12-05
53,48,34,0,0,0,0,0,0,0,0,2024-12-05
54,22,21,0,0,0,0,0,0,0,0,2024-12-05
55,6,10,0,0,0,0,0,0,0,0,2024-12-05
56,2,39,0,0,0,0,0,0,0,0,2024-12-05
57,13,13,0,0,0,0,0,0,0,0,2024-12-05
58,15,9,0,0,0,0,0,0,0,0,2024-12-05
59,4,14,0,0,0,0,0,0,0,0,2024-12-05
60,8,15,0,0,0,0,0,0,0,0,2024-12-05
61,40,9,0,0,0,0,0,0,0,0,2024-12-05
62,23,8,0,0,0,0,0,0,0,0,2024-12-05
63,10,10,0,0,0,0,0,0,0,0,2024-12-05
64,12,21,0,0,0,0,0,0,0,0,2024-12-05
65,16,6,0,0,0,0,0,0,0,0,2024-12-05
66,15,10,0,0,0,0,0,0,0,0,2024-12-05
67,13,1,0,0,0,0,0,0,0,0,2024-12-05
68,8,10,0,0,0,0,0,0,0,0,2024-12-05
69,2,51,0,2,0,0,0,0,0,0,2024-12-05
70,8,34,0,0,0,0,0,0,0,0,2024-12-05
