value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2024-01-17
1,0,4,0,0,0,0,0,0,0,0,2024-01-17
2,3,0,0,0,0,0,0,0,0,0,2024-01-17
3,2,7,0,0,0,0,0,0,0,0,2024-01-17
4,0,0,0,0,0,0,0,0,0,0,2024-01-17
5,0,0,0,0,0,0,0,0,0,0,2024-01-17
6,0,0,0,0,0,0,0,0,0,0,2024-01-17
7,0,0,0,0,0,0,0,0,0,0,2024-01-17
8,0,2,0,0,0,0,0,0,0,0,2024-01-17
9,0,0,0,0,0,0,0,0,0,0,2024-01-17
10,0,0,0,0,0,0,0,0,0,0,2024-01-17
11,0,0,0,0,0,0,0,0,0,0,2024-01-17
12,0,0,0,0,0,0,0,0,0,0,2024-01-17
13,4,0,0,0,0,0,0,0,0,0,2024-01-17
14,0,0,0,0,0,0,0,0,0,0,2024-01-17
15,0,3,0,0,0,0,0,0,0,0,2024-01-17
16,0,0,0,0,0,0,0,0,0,0,2024-01-17
17,0,0,0,0,0,0,0,0,0,0,2024-01-17
18,14,0,0,0,0,0,0,0,0,0,2024-01-17
19,0,0,0,0,0,0,0,0,0,0,2024-01-17
20,8,0,0,0,0,0,0,0,0,0,2024-01-17
21,5,7,0,0,0,0,0,0,0,0,2024-01-17
22,0,0,0,0,0,0,0,0,0,0,2024-01-17
23,5,0,0,0,0,0,0,0,0,0,2024-01-17
24,0,4,0,0,0,0,0,0,0,0,2024-01-17
25,0,0,0,0,0,0,0,0,0,0,2024-01-17
26,0,0,0,0,0,0,0,0,0,0,2024-01-17
27,1,1,0,0,0,0,0,0,0,0,2024-01-17
28,0,1,0,0,0,0,0,0,0,0,2024-01-17
29,0,0,0,0,0,0,0,0,0,0,2024-01-17
30,4,3,0,0,0,0,0,0,0,0,2024-01-17
31,1,0,0,0,0,0,0,0,0,0,2024-01-17
32,3,2,0,0,0,0,0,0,0,0,2024-01-17
33,0,0,0,0,0,0,0,0,0,0,2024-01-17
34,3,0,0,0,0,0,0,0,0,0,2024-01-17
35,0,0,0,0,0,0,0,0,0,0,2024-01-17
36,2,0,0,0,0,0,0,0,0,0,2024-01-17
37,0,8,0,0,0,0,0,0,0,0,2024-01-17
38,0,0,0,0,0,0,0,0,0,0,2024-01-17
39,12,0,0,0,0,0,0,0,0,0,2024-01-17
40,0,0,0,0,0,0,0,0,0,0,2024-01-17
41,0,0,0,0,0,0,0,0,0,0,2024-01-17
42,0,0,0,0,0,0,0,0,0,0,2024-01-17
43,0,0,0,0,0,0,0,0,0,0,2024-01-17
44,1,0,0,0,0,0,0,0,0,0,2024-01-17
45,11,0,0,0,0,0,0,0,0,0,2024-01-17
46,0,0,0,0,0,0,0,0,0,0,2024-01-17
47,3,1,0,0,0,0,0,0,0,0,2024-01-17
48,0,0,0,0,0,0,0,0,0,0,2024-01-17
49,0,0,0,0,0,0,0,0,0,0,2024-01-17
50,0,0,0,0,0,0,0,0,0,0,2024-01-17
51,0,0,0,0,0,0,0,0,0,0,2024-01-17
52,0,0,0,0,0,0,0,0,0,0,2024-01-17
53,0,1,0,0,0,0,0,0,0,0,2024-01-17
54,1,1,0,0,0,0,0,0,0,0,2024-01-17
55,0,0,0,0,0,0,0,0,0,0,2024-01-17
56,0,0,0,0,0,0,0,0,0,0,2024-01-17
57,0,9,0,0,0,0,0,0,0,0,2024-01-17
58,0,1,0,0,0,0,0,0,0,0,2024-01-17
59,0,0,0,0,0,0,0,0,0,0,2024-01-17
60,0,0,0,0,0,0,0,0,0,0,2024-01-17
61,0,0,0,0,0,0,0,0,0,0,2024-01-17
62,0,0,0,0,0,0,0,0,0,0,2024-01-17
63,5,0,0,0,0,0,0,0,0,0,2024-01-17
64,0,9,0,0,0,0,0,0,0,0,2024-01-17
65,3,16,0,0,0,0,0,0,0,0,2024-01-17
66,0,0,0,0,0,0,0,0,0,0,2024-01-17
67,0,0,0,0,0,0,0,0,0,0,2024-01-17
68,2,0,0,0,0,0,0,0,0,0,2024-01-17
69,0,0,0,0,0,0,0,0,0,0,2024-01-17
70,0,0,0,0,0,0,0,0,0,0,2024-01-17
71,0,0,0,0,0,0,0,0,0,0,2024-01-17
72,0,0,0,0,0,0,0,0,0,0,2024-01-17
73,0,0,0,0,0,0,0,0,0,0,2024-01-17
74,0,0,0,0,0,0,0,0,0,0,2024-01-17
75,0,0,0,0,0,0,0,0,0,0,2024-01-17
76,0,0,0,0,0,0,0,0,0,0,2024-01-17
77,0,0,0,0,0,0,0,0,0,0,2024-01-17
78,0,0,0,0,0,0,0,0,0,0,2024-01-17
79,1,0,0,0,0,0,0,0,0,0,2024-01-17
80,0,5,0,0,0,0,0,0,0,0,2024-01-17
81,0,0,0,0,0,0,0,0,0,0,2024-01-17
82,4,0,0,0,0,0,0,0,0,0,2024-01-17
83,7,0,0,0,0,0,0,0,0,0,2024-01-17
84,0,4,0,0,0,0,0,0,0,0,2024-01-17
85,0,0,0,0,0,0,0,0,0,0,2024-01-17
86,1,0,0,0,0,0,0,0,0,0,2024-01-17
87,0,2,0,0,0,0,0,0,0,0,2024-01-17
88,0,0,0,0,0,0,0,0,0,0,2024-01-17
89,0,0,0,0,0,0,0,0,0,0,2024-01-17
90,0,0,0,0,0,0,0,0,0,0,2024-01-17
91,2,0,0,0,0,0,0,0,0,0,2024-01-17
92,0,0,0,0,0,0,0,0,0,0,2024-01-17
93,6,0,0,0,0,0,0,0,0,0,2024-01-17
94,3,0,0,0,0,0,0,0,0,0,2024-01-17
95,0,6,0,0,0,0,0,0,0,0,2024-01-17
96,9,0,0,0,0,0,0,0,0,0,2024-01-17
97,0,0,0,0,0,0,0,0,0,0,2024-01-17
98,3,2,0,0,0,0,0,0,0,0,2024-01-17
99,7,0,0,0,0,0,0,0,0,0,2024-01-17
100,366,385,0,0,0,0,0,0,0,0,2024-01-17
101,1,3,0,0,0,0,0,0,0,0,2024-01-17
102,0,0,0,0,0,0,0,0,0,0,2024-01-17
103,0,3,0,0,0,0,0,0,0,0,2024-01-17
104,0,0,0,0,0,0,0,0,0,0,2024-01-17
105,0,2,0,0,0,0,0,0,0,0,2024-01-17
106,5,0,0,0,0,0,0,0,0,0,2024-01-17
107,0,0,0,0,0,0,0,0,0,0,2024-01-17
108,1,0,0,0,0,0,0,0,0,0,2024-01-17
109,0,0,0,0,0,0,0,0,0,0,2024-01-17
110,0,0,0,0,0,0,0,0,0,0,2024-01-17
