value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2024-03-06
1,73,66,0,0,0,0,0,0,0,0,2024-03-06
2,18,21,0,0,0,0,0,0,0,0,2024-03-06
3,0,0,0,0,0,0,0,0,0,0,2024-03-06
4,0,0,0,0,0,0,0,0,0,0,2024-03-06
5,4,25,0,0,0,0,0,0,0,0,2024-03-06
6,3,17,0,0,0,0,0,0,0,0,2024-03-06
7,0,45,0,0,0,0,0,0,0,0,2024-03-06
8,3,0,0,0,0,0,0,0,0,0,2024-03-06
9,0,0,0,0,0,0,0,0,0,0,2024-03-06
10,35,5,0,0,0,0,0,0,0,0,2024-03-06
11,0,3,0,0,0,0,0,0,0,0,2024-03-06
12,0,13,0,0,0,0,0,0,0,0,2024-03-06
13,0,0,0,0,0,0,0,0,0,0,2024-03-06
14,2,0,0,0,0,0,0,0,0,0,2024-03-06
15,0,0,0,0,0,0,0,0,0,0,2024-03-06
16,0,0,0,0,0,0,0,0,0,0,2024-03-06
17,0,4,0,0,0,0,0,0,0,0,2024-03-06
18,5,9,0,0,0,0,0,0,0,0,2024-03-06
19,0,0,0,0,0,0,0,0,0,0,2024-03-06
20,1,0,0,0,0,0,0,0,0,0,2024-03-06
21,0,2,0,0,0,0,0,0,0,0,2024-03-06
22,0,6,0,0,0,0,0,0,0,0,2024-03-06
23,0,1,0,0,0,0,0,0,0,0,2024-03-06
24,0,1,0,0,0,0,0,0,0,0,2024-03-06
25,0,0,0,0,0,0,0,0,0,0,2024-03-06
26,0,15,0,0,0,0,0,0,0,0,2024-03-06
27,10,10,0,0,0,0,0,0,0,0,2024-03-06
28,0,6,0,0,0,0,0,0,0,0,2024-03-06
29,2,0,0,0,0,0,0,0,0,0,2024-03-06
30,2,0,0,0,0,0,0,0,0,0,2024-03-06
31,0,0,0,0,0,0,0,0,0,0,2024-03-06
32,2,0,0,0,0,0,0,0,0,0,2024-03-06
33,0,9,0,0,0,0,0,0,0,0,2024-03-06
34,0,1,0,0,0,0,0,0,0,0,2024-03-06
35,2,3,0,0,0,0,0,0,0,0,2024-03-06
36,0,0,0,0,0,0,0,0,0,0,2024-03-06
37,22,5,0,0,0,0,0,0,0,0,2024-03-06
38,0,0,0,0,0,0,0,0,0,0,2024-03-06
39,1,0,0,0,0,0,0,0,0,0,2024-03-06
40,1,0,0,0,0,0,0,0,0,0,2024-03-06
41,3,0,0,0,0,0,0,0,0,0,2024-03-06
42,2,0,0,0,0,0,0,0,0,0,2024-03-06
43,2,0,0,0,0,0,0,0,0,0,2024-03-06
44,3,0,0,0,0,0,0,0,0,0,2024-03-06
45,5,0,0,0,0,0,0,0,0,0,2024-03-06
46,0,16,0,0,0,0,0,0,0,0,2024-03-06
47,0,1,0,0,0,0,0,0,0,0,2024-03-06
48,0,0,0,0,0,0,0,0,0,0,2024-03-06
49,0,0,0,0,0,0,0,0,0,0,2024-03-06
50,2,5,0,0,0,0,0,0,0,0,2024-03-06
51,1,4,0,0,0,0,0,0,0,0,2024-03-06
52,0,9,0,0,0,0,0,0,0,0,2024-03-06
53,1,13,0,0,0,0,0,0,0,0,2024-03-06
54,0,11,0,0,0,0,0,0,0,0,2024-03-06
55,1,0,0,0,0,0,0,0,0,0,2024-03-06
56,2,0,0,0,0,0,0,0,0,0,2024-03-06
57,15,1,0,0,0,0,0,0,0,0,2024-03-06
58,0,3,0,0,0,0,0,0,0,0,2024-03-06
59,0,1,0,0,0,0,0,0,0,0,2024-03-06
60,11,0,0,0,0,0,0,0,0,0,2024-03-06
61,303,0,0,0,0,0,0,0,0,0,2024-03-06
62,1,26,0,0,0,0,0,0,0,0,2024-03-06
63,0,5,0,0,0,0,0,0,0,0,2024-03-06
64,2,0,0,0,0,0,0,0,0,0,2024-03-06
65,1,5,0,0,0,0,0,0,0,0,2024-03-06
66,0,4,0,0,0,0,0,0,0,0,2024-03-06
67,0,0,0,0,0,0,0,0,0,0,2024-03-06
68,4,24,0,0,0,0,0,0,0,0,2024-03-06
69,0,0,0,0,0,0,0,0,0,0,2024-03-06
70,3,0,0,0,0,0,0,0,0,0,2024-03-06
71,15,0,0,0,0,0,0,0,0,0,2024-03-06
72,0,6,0,0,0,0,0,0,0,0,2024-03-06
73,0,12,0,0,0,0,0,0,0,0,2024-03-06
74,0,0,0,0,0,0,0,0,0,0,2024-03-06
75,0,4,0,0,0,0,0,0,0,0,2024-03-06
76,0,19,0,0,0,0,0,0,0,0,2024-03-06
77,0,0,0,0,0,0,0,0,0,0,2024-03-06
78,0,0,0,0,0,0,0,0,0,0,2024-03-06
79,8,1,0,0,0,0,0,0,0,0,2024-03-06
80,3,0,0,0,0,0,0,0,0,0,2024-03-06
81,0,10,0,0,0,0,0,0,0,0,2024-03-06
82,4,0,0,0,0,0,0,0,0,0,2024-03-06
83,6,0,0,0,0,0,0,0,0,0,2024-03-06
84,8,0,0,0,0,0,0,0,0,0,2024-03-06
85,0,8,0,0,0,0,0,0,0,0,2024-03-06
86,10,0,0,0,0,0,0,0,0,0,2024-03-06
87,0,0,0,0,0,0,0,0,0,0,2024-03-06
88,4,5,0,0,0,0,0,0,0,0,2024-03-06
89,6,2,0,0,0,0,0,0,0,0,2024-03-06
90,0,16,0,0,0,0,0,0,0,0,2024-03-06
91,0,10,0,0,0,0,0,0,0,0,2024-03-06
92,5,4,0,0,0,0,0,0,0,0,2024-03-06
93,2,0,0,0,0,0,0,0,0,0,2024-03-06
94,13,12,0,0,0,0,0,0,0,0,2024-03-06
95,1,3,0,0,0,0,0,0,0,0,2024-03-06
96,11,2,0,0,0,0,0,0,0,0,2024-03-06
97,8,12,0,0,0,0,0,0,0,0,2024-03-06
98,7,51,0,0,0,0,0,0,0,0,2024-03-06
99,33,51,0,0,0,0,0,0,0,0,2024-03-06
100,2166,1922,0,0,0,0,0,0,0,0,2024-03-06
101,124,112,0,0,0,0,0,0,0,0,2024-03-06
102,21,10,0,0,0,0,0,0,0,0,2024-03-06
103,10,7,0,0,0,0,0,0,0,0,2024-03-06
104,4,14,0,0,0,0,0,0,0,0,2024-03-06
105,0,12,0,0,0,0,0,0,0,0,2024-03-06
106,8,0,0,0,0,0,0,0,0,0,2024-03-06
107,15,16,0,0,0,0,0,0,0,0,2024-03-06
108,4,0,0,0,0,0,0,0,0,0,2024-03-06
109,1,0,0,0,0,0,0,0,0,0,2024-03-06
110,18,0,0,0,0,0,0,0,0,0,2024-03-06
111,0,2,0,0,0,0,0,0,0,0,2024-03-06
112,0,6,0,0,0,0,0,0,0,0,2024-03-06
113,2,9,0,0,0,0,0,0,0,0,2024-03-06
114,0,2,0,0,0,0,0,0,0,0,2024-03-06
115,0,0,0,0,0,0,0,0,0,0,2024-03-06
116,0,4,0,0,0,0,0,0,0,0,2024-03-06
117,0,0,0,0,0,0,0,0,0,0,2024-03-06
118,1,3,0,0,0,0,0,0,0,0,2024-03-06
119,2,0,0,0,0,0,0,0,0,0,2024-03-06
120,0,5,0,0,0,0,0,0,0,0,2024-03-06
121,2,8,0,0,0,0,0,0,0,0,2024-03-06
122,27,1,0,0,0,0,0,0,0,0,2024-03-06
123,0,2,0,0,0,0,0,0,0,0,2024-03-06
124,1,2,0,0,0,0,0,0,0,0,2024-03-06
125,0,2,0,0,0,0,0,0,0,0,2024-03-06
126,0,2,0,0,0,0,0,0,0,0,2024-03-06
127,6,26,0,0,0,0,0,0,0,0,2024-03-06
128,7,0,0,0,0,0,0,0,0,0,2024-03-06
129,0,1,0,0,0,0,0,0,0,0,2024-03-06
130,2,2,0,0,0,0,0,0,0,0,2024-03-06
131,0,0,0,0,0,0,0,0,0,0,2024-03-06
132,8,3,0,0,0,0,0,0,0,0,2024-03-06
133,0,0,0,0,0,0,0,0,0,0,2024-03-06
134,0,0,0,0,0,0,0,0,0,0,2024-03-06
135,0,9,0,0,0,0,0,0,0,0,2024-03-06
