value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,3,0,0,0,0,0,0,2024-04-17
1,77,17,0,0,0,0,0,0,0,0,2024-04-17
2,7,3,0,0,0,0,0,0,0,0,2024-04-17
3,63,7,0,0,0,0,0,0,0,0,2024-04-17
4,4,0,0,0,0,0,0,0,0,0,2024-04-17
5,7,0,0,0,0,0,0,0,0,0,2024-04-17
6,8,0,0,0,0,0,0,0,0,0,2024-04-17
7,5,0,0,0,0,0,0,0,0,0,2024-04-17
8,14,2,0,0,0,0,0,0,0,0,2024-04-17
9,5,3,0,0,0,0,0,0,0,0,2024-04-17
10,2,22,0,0,0,0,0,0,0,0,2024-04-17
11,0,10,0,0,0,0,0,0,0,0,2024-04-17
12,0,0,0,0,0,0,0,0,0,0,2024-04-17
13,1,0,0,0,0,0,0,0,0,0,2024-04-17
14,0,0,0,0,0,0,0,0,0,0,2024-04-17
15,0,0,0,0,0,0,0,0,0,0,2024-04-17
16,0,13,0,0,0,0,0,0,0,0,2024-04-17
17,0,4,0,0,0,0,0,0,0,0,2024-04-17
18,0,0,0,0,0,0,0,0,0,0,2024-04-17
19,2,0,0,0,0,0,0,0,0,0,2024-04-17
20,24,10,0,0,0,0,0,0,0,0,2024-04-17
21,0,3,0,0,0,0,0,0,0,0,2024-04-17
22,6,0,0,0,0,0,0,0,0,0,2024-04-17
23,2,0,0,0,0,0,0,0,0,0,2024-04-17
24,1,0,0,0,0,0,0,0,0,0,2024-04-17
25,0,0,0,0,0,0,0,0,0,0,2024-04-17
26,0,0,0,0,0,0,0,0,0,0,2024-04-17
27,3,0,0,0,0,0,0,0,0,0,2024-04-17
28,2,16,0,0,0,0,0,0,0,0,2024-04-17
29,0,2,0,0,0,0,0,0,0,0,2024-04-17
30,0,0,0,0,0,0,0,0,0,0,2024-04-17
31,0,8,0,0,0,0,0,0,0,0,2024-04-17
32,2,0,0,0,0,0,0,0,0,0,2024-04-17
33,27,3,0,0,0,0,0,0,0,0,2024-04-17
34,5,0,0,0,0,0,0,0,0,0,2024-04-17
35,4,0,0,0,0,0,0,0,0,0,2024-04-17
36,0,16,0,0,0,0,0,0,0,0,2024-04-17
37,0,0,0,0,0,0,0,0,0,0,2024-04-17
38,0,3,0,0,0,0,0,0,0,0,2024-04-17
39,0,0,0,0,0,0,0,0,0,0,2024-04-17
40,4,8,0,0,0,0,0,0,0,0,2024-04-17
41,0,5,0,0,0,0,0,0,0,0,2024-04-17
42,1,8,0,0,0,0,0,0,0,0,2024-04-17
43,5,0,0,0,0,0,0,0,0,0,2024-04-17
44,0,3,0,0,0,0,0,0,0,0,2024-04-17
45,0,0,0,0,0,0,0,0,0,0,2024-04-17
46,0,0,0,0,0,0,0,0,0,0,2024-04-17
47,2,4,0,0,0,0,0,0,0,0,2024-04-17
48,0,0,0,0,0,0,0,0,0,0,2024-04-17
49,0,2,0,0,0,0,0,0,0,0,2024-04-17
50,6,4,0,0,0,0,0,0,0,0,2024-04-17
51,0,1,0,0,0,0,0,0,0,0,2024-04-17
52,1,29,0,0,0,0,0,0,0,0,2024-04-17
53,0,0,0,0,0,0,0,0,0,0,2024-04-17
54,0,0,0,0,0,0,0,0,0,0,2024-04-17
55,3,0,0,0,0,0,0,0,0,0,2024-04-17
56,3,11,0,0,0,0,0,0,0,0,2024-04-17
57,1,0,0,0,0,0,0,0,0,0,2024-04-17
58,0,0,0,0,0,0,0,0,0,0,2024-04-17
59,0,7,0,0,0,0,0,0,0,0,2024-04-17
60,2,0,0,0,0,0,0,0,0,0,2024-04-17
61,0,0,0,0,0,0,0,0,0,0,2024-04-17
62,11,0,0,0,0,0,0,0,0,0,2024-04-17
63,0,3,0,0,0,0,0,0,0,0,2024-04-17
64,0,0,0,0,0,0,0,0,0,0,2024-04-17
65,3,0,0,0,0,0,0,0,0,0,2024-04-17
66,7,0,0,0,0,0,0,0,0,0,2024-04-17
67,5,0,0,0,0,0,0,0,0,0,2024-04-17
68,16,8,0,0,0,0,0,0,0,0,2024-04-17
69,4,10,0,0,0,0,0,0,0,0,2024-04-17
70,11,0,0,0,0,0,0,0,0,0,2024-04-17
71,0,0,0,0,0,0,0,0,0,0,2024-04-17
72,7,7,0,0,0,0,0,0,0,0,2024-04-17
73,0,2,0,0,0,0,0,0,0,0,2024-04-17
74,0,0,0,0,0,0,0,0,0,0,2024-04-17
75,1,0,0,0,0,0,0,0,0,0,2024-04-17
76,17,0,0,0,0,0,0,0,0,0,2024-04-17
77,7,0,0,0,0,0,0,0,0,0,2024-04-17
78,1,7,0,0,0,0,0,0,0,0,2024-04-17
79,29,0,0,0,0,0,0,0,0,0,2024-04-17
80,0,2,0,0,0,0,0,0,0,0,2024-04-17
81,2,0,0,0,0,0,0,0,0,0,2024-04-17
82,0,4,0,0,0,0,0,0,0,0,2024-04-17
83,0,8,0,0,0,0,0,0,0,0,2024-04-17
84,0,0,0,0,0,0,0,0,0,0,2024-04-17
85,0,6,0,0,0,0,0,0,0,0,2024-04-17
86,0,0,0,0,0,0,0,0,0,0,2024-04-17
87,6,0,0,0,0,0,0,0,0,0,2024-04-17
88,9,7,0,0,0,0,0,0,0,0,2024-04-17
89,0,0,0,0,0,0,0,0,0,0,2024-04-17
90,0,0,0,0,0,0,0,0,0,0,2024-04-17
91,4,0,0,0,0,0,0,0,0,0,2024-04-17
92,11,10,0,0,0,0,0,0,0,0,2024-04-17
93,4,0,0,0,0,0,0,0,0,0,2024-04-17
94,4,1,0,0,0,0,0,0,0,0,2024-04-17
95,2,6,0,0,0,0,0,0,0,0,2024-04-17
96,0,8,0,0,0,0,0,0,0,0,2024-04-17
97,0,16,0,0,0,0,0,0,0,0,2024-04-17
98,6,5,0,0,0,0,0,0,0,0,2024-04-17
99,11,13,0,0,0,0,0,0,0,0,2024-04-17
100,2019,2220,0,0,0,0,0,0,0,0,2024-04-17
101,55,39,0,0,0,0,0,0,0,0,2024-04-17
102,2,1,0,0,0,0,0,0,0,0,2024-04-17
103,27,0,0,0,0,0,0,0,0,0,2024-04-17
104,0,1,0,0,0,0,0,0,0,0,2024-04-17
105,39,0,0,0,0,0,0,0,0,0,2024-04-17
106,7,0,0,0,0,0,0,0,0,0,2024-04-17
107,0,0,0,0,0,0,0,0,0,0,2024-04-17
108,47,8,0,0,0,0,0,0,0,0,2024-04-17
109,3,14,0,0,0,0,0,0,0,0,2024-04-17
110,0,9,0,0,0,0,0,0,0,0,2024-04-17
111,0,0,0,0,0,0,0,0,0,0,2024-04-17
112,1,3,0,0,0,0,0,0,0,0,2024-04-17
113,1,0,0,0,0,0,0,0,0,0,2024-04-17
114,0,0,0,0,0,0,0,0,0,0,2024-04-17
115,15,0,0,0,0,0,0,0,0,0,2024-04-17
116,0,5,0,0,0,0,0,0,0,0,2024-04-17
117,0,0,0,0,0,0,0,0,0,0,2024-04-17
118,0,9,0,0,0,0,0,0,0,0,2024-04-17
119,0,0,0,0,0,0,0,0,0,0,2024-04-17
120,23,4,0,0,0,0,0,0,0,0,2024-04-17
121,6,0,0,0,0,0,0,0,0,0,2024-04-17
122,3,5,0,0,0,0,0,0,0,0,2024-04-17
123,4,0,0,0,0,0,0,0,0,0,2024-04-17
124,1,1,0,0,0,0,0,0,0,0,2024-04-17
125,5,0,0,0,0,0,0,0,0,0,2024-04-17
126,0,0,0,0,0,0,0,0,0,0,2024-04-17
127,4,6,0,0,0,0,0,0,0,0,2024-04-17
128,0,1,0,0,0,0,0,0,0,0,2024-04-17
129,0,10,0,0,0,0,0,0,0,0,2024-04-17
130,0,5,0,0,0,0,0,0,0,0,2024-04-17
131,2,0,0,0,0,0,0,0,0,0,2024-04-17
132,1,0,0,0,0,0,0,0,0,0,2024-04-17
133,1,0,0,0,0,0,0,0,0,0,2024-04-17
134,1,12,0,0,0,0,0,0,0,0,2024-04-17
135,1,0,0,0,0,0,0,0,0,0,2024-04-17
136,0,10,0,0,0,0,0,0,0,0,2024-04-17
137,7,0,0,0,0,0,0,0,0,0,2024-04-17
138,0,1,0,0,0,0,0,0,0,0,2024-04-17
139,0,0,0,0,0,0,0,0,0,0,2024-04-17
140,1,8,0,0,0,0,0,0,0,0,2024-04-17
141,0,2,0,0,0,0,0,0,0,0,2024-04-17
142,0,4,0,0,0,0,0,0,0,0,2024-04-17
143,7,8,0,0,0,0,0,0,0,0,2024-04-17
144,3,0,0,0,0,0,0,0,0,0,2024-04-17
145,8,9,0,0,0,0,0,0,0,0,2024-04-17
146,5,0,0,0,0,0,0,0,0,0,2024-04-17
