value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,2,0,0,0,0,0,0,2024-05-15
1,124,64,0,0,0,0,0,0,0,0,2024-05-15
2,9,21,0,0,0,0,0,0,0,0,2024-05-15
3,26,21,0,0,0,0,0,0,0,0,2024-05-15
4,0,0,0,0,0,0,0,0,0,0,2024-05-15
5,0,0,0,0,0,0,0,0,0,0,2024-05-15
6,18,0,0,0,0,0,0,0,0,0,2024-05-15
7,1,0,0,0,0,0,0,0,0,0,2024-05-15
8,12,1,0,0,0,0,0,0,0,0,2024-05-15
9,4,26,0,0,0,0,0,0,0,0,2024-05-15
10,0,0,0,0,0,0,0,0,0,0,2024-05-15
11,67,9,0,0,0,0,0,0,0,0,2024-05-15
12,14,0,0,0,0,0,0,0,0,0,2024-05-15
13,27,26,0,0,0,0,0,0,0,0,2024-05-15
14,0,1,0,0,0,0,0,0,0,0,2024-05-15
15,0,0,0,0,0,0,0,0,0,0,2024-05-15
16,0,18,0,0,0,0,0,0,0,0,2024-05-15
17,0,1,0,0,0,0,0,0,0,0,2024-05-15
18,0,0,0,0,0,0,0,0,0,0,2024-05-15
19,0,0,0,0,0,0,0,0,0,0,2024-05-15
20,0,7,0,0,0,0,0,0,0,0,2024-05-15
21,0,0,0,0,0,0,0,0,0,0,2024-05-15
22,0,0,0,0,0,0,0,0,0,0,2024-05-15
23,0,0,0,0,0,0,0,0,0,0,2024-05-15
24,9,0,0,0,0,0,0,0,0,0,2024-05-15
25,8,0,0,0,0,0,0,0,0,0,2024-05-15
26,0,0,0,0,0,0,0,0,0,0,2024-05-15
27,0,0,0,0,0,0,0,0,0,0,2024-05-15
28,0,2,0,0,0,0,0,0,0,0,2024-05-15
29,1,6,0,0,0,0,0,0,0,0,2024-05-15
30,5,5,0,0,0,0,0,0,0,0,2024-05-15
31,6,0,0,0,0,0,0,0,0,0,2024-05-15
32,0,13,0,0,0,0,0,0,0,0,2024-05-15
33,1,16,0,0,0,0,0,0,0,0,2024-05-15
34,0,0,0,0,0,0,0,0,0,0,2024-05-15
35,0,0,0,0,0,0,0,0,0,0,2024-05-15
