value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2023-08-30
1,29,73,0,0,0,0,0,0,0,0,2023-08-30
2,4,0,0,0,0,0,0,0,0,0,2023-08-30
3,0,3,0,0,0,0,0,0,0,0,2023-08-30
4,34,14,0,0,0,0,0,0,0,0,2023-08-30
5,0,0,0,0,0,0,0,0,0,0,2023-08-30
6,3,0,0,0,0,0,0,0,0,0,2023-08-30
7,0,0,0,0,0,0,0,0,0,0,2023-08-30
8,16,0,0,0,0,0,0,0,0,0,2023-08-30
9,6,2,0,0,0,0,0,0,0,0,2023-08-30
10,6,0,0,0,0,0,0,0,0,0,2023-08-30
11,2,0,0,0,0,0,0,0,0,0,2023-08-30
12,11,0,0,0,0,0,0,0,0,0,2023-08-30
13,1,0,0,0,0,0,0,0,0,0,2023-08-30
14,9,2,0,0,0,0,0,0,0,0,2023-08-30
15,0,0,0,0,0,0,0,0,0,0,2023-08-30
16,2,15,0,0,0,0,0,0,0,0,2023-08-30
17,1,0,0,0,0,0,0,0,0,0,2023-08-30
18,0,0,0,0,0,0,0,0,0,0,2023-08-30
19,3,8,0,0,0,0,0,0,0,0,2023-08-30
20,20,0,0,0,0,0,0,0,0,0,2023-08-30
21,7,0,0,0,0,0,0,0,0,0,2023-08-30
22,0,2,0,0,0,0,0,0,0,0,2023-08-30
23,3,0,0,0,0,0,0,0,0,0,2023-08-30
24,7,0,0,0,0,0,0,0,0,0,2023-08-30
25,17,0,0,0,0,0,0,0,0,0,2023-08-30
26,13,0,0,0,0,0,0,0,0,0,2023-08-30
27,3,0,0,0,0,0,0,0,0,0,2023-08-30
28,0,0,0,0,0,0,0,0,0,0,2023-08-30
29,8,0,0,0,0,0,0,0,0,0,2023-08-30
30,9,6,0,0,0,0,0,0,0,0,2023-08-30
31,26,0,0,0,0,0,0,0,0,0,2023-08-30
32,16,0,0,0,0,0,0,0,0,0,2023-08-30
33,0,0,0,0,0,0,0,0,0,0,2023-08-30
34,2,0,0,0,0,0,0,0,0,0,2023-08-30
35,3,0,0,0,0,0,0,0,0,0,2023-08-30
36,0,0,0,0,0,0,0,0,0,0,2023-08-30
37,0,0,0,0,0,0,0,0,0,0,2023-08-30
38,2,0,0,0,0,0,0,0,0,0,2023-08-30
39,0,8,0,0,0,0,0,0,0,0,2023-08-30
40,1,0,0,0,0,0,0,0,0,0,2023-08-30
41,5,3,0,0,0,0,0,0,0,0,2023-08-30
42,17,2,0,0,0,0,0,0,0,0,2023-08-30
43,9,1,0,0,0,0,0,0,0,0,2023-08-30
44,0,0,0,0,0,0,0,0,0,0,2023-08-30
45,0,5,0,0,0,0,0,0,0,0,2023-08-30
46,1,0,0,0,0,0,0,0,0,0,2023-08-30
47,7,3,0,0,0,0,0,0,0,0,2023-08-30
48,0,0,0,0,0,0,0,0,0,0,2023-08-30
49,0,0,0,0,0,0,0,0,0,0,2023-08-30
50,2,0,0,0,0,0,0,0,0,0,2023-08-30
51,0,0,0,0,0,0,0,0,0,0,2023-08-30
52,0,15,0,0,0,0,0,0,0,0,2023-08-30
53,0,0,0,0,0,0,0,0,0,0,2023-08-30
54,4,16,0,0,0,0,0,0,0,0,2023-08-30
55,0,0,0,0,0,0,0,0,0,0,2023-08-30
56,0,0,0,0,0,0,0,0,0,0,2023-08-30
57,4,1,0,0,0,0,0,0,0,0,2023-08-30
58,0,1,0,0,0,0,0,0,0,0,2023-08-30
59,9,4,0,0,0,0,0,0,0,0,2023-08-30
60,10,0,0,0,0,0,0,0,0,0,2023-08-30
61,0,0,0,0,0,0,0,0,0,0,2023-08-30
62,2,0,0,0,0,0,0,0,0,0,2023-08-30
63,0,0,0,0,0,0,0,0,0,0,2023-08-30
64,3,0,0,0,0,0,0,0,0,0,2023-08-30
65,7,0,0,0,0,0,0,0,0,0,2023-08-30
66,0,2,0,0,0,0,0,0,0,0,2023-08-30
67,4,0,0,0,0,0,0,0,0,0,2023-08-30
68,5,2,0,0,0,0,0,0,0,0,2023-08-30
69,0,0,0,0,0,0,0,0,0,0,2023-08-30
70,8,0,0,0,0,0,0,0,0,0,2023-08-30
71,0,0,0,0,0,0,0,0,0,0,2023-08-30
72,0,0,0,0,0,0,0,0,0,0,2023-08-30
73,8,10,0,0,0,0,0,0,0,0,2023-08-30
74,0,1,0,0,0,0,0,0,0,0,2023-08-30
75,0,0,0,0,0,0,0,0,0,0,2023-08-30
76,4,3,0,0,0,0,0,0,0,0,2023-08-30
77,5,1,0,0,0,0,0,0,0,0,2023-08-30
78,1,8,0,0,0,0,0,0,0,0,2023-08-30
79,0,0,0,0,0,0,0,0,0,0,2023-08-30
80,0,0,0,0,0,0,0,0,0,0,2023-08-30
81,2,8,0,0,0,0,0,0,0,0,2023-08-30
82,1,0,0,0,0,0,0,0,0,0,2023-08-30
83,3,5,0,0,0,0,0,0,0,0,2023-08-30
84,3,1,0,0,0,0,0,0,0,0,2023-08-30
85,0,0,0,0,0,0,0,0,0,0,2023-08-30
86,0,1,0,0,0,0,0,0,0,0,2023-08-30
87,0,0,0,0,0,0,0,0,0,0,2023-08-30
88,0,0,0,0,0,0,0,0,0,0,2023-08-30
89,0,0,0,0,0,0,0,0,0,0,2023-08-30
90,0,0,0,0,0,0,0,0,0,0,2023-08-30
91,0,0,0,0,0,0,0,0,0,0,2023-08-30
92,0,13,0,0,0,0,0,0,0,0,2023-08-30
93,1,6,0,0,0,0,0,0,0,0,2023-08-30
94,2,0,0,0,0,0,0,0,0,0,2023-08-30
95,0,8,0,0,0,0,0,0,0,0,2023-08-30
96,6,0,0,0,0,0,0,0,0,0,2023-08-30
97,0,3,0,0,0,0,0,0,0,0,2023-08-30
98,5,1,0,0,0,0,0,0,0,0,2023-08-30
99,8,6,0,0,0,0,0,0,0,0,2023-08-30
100,483,609,0,0,0,0,0,0,0,0,2023-08-30
101,23,18,0,0,0,0,0,0,0,0,2023-08-30
102,14,0,0,0,0,0,0,0,0,0,2023-08-30
103,0,0,0,0,0,0,0,0,0,0,2023-08-30
104,17,0,0,0,0,0,0,0,0,0,2023-08-30
105,3,0,0,0,0,0,0,0,0,0,2023-08-30
106,0,0,0,0,0,0,0,0,0,0,2023-08-30
107,1,0,0,0,0,0,0,0,0,0,2023-08-30
108,0,0,0,0,0,0,0,0,0,0,2023-08-30
109,0,0,0,0,0,0,0,0,0,0,2023-08-30
110,32,0,0,0,0,0,0,0,0,0,2023-08-30
111,0,0,0,0,0,0,0,0,0,0,2023-08-30
112,9,0,0,0,0,0,0,0,0,0,2023-08-30
113,0,0,0,0,0,0,0,0,0,0,2023-08-30
114,0,0,0,0,0,0,0,0,0,0,2023-08-30
115,0,0,0,0,0,0,0,0,0,0,2023-08-30
116,0,13,0,0,0,0,0,0,0,0,2023-08-30
117,0,0,0,0,0,0,0,0,0,0,2023-08-30
118,0,0,0,0,0,0,0,0,0,0,2023-08-30
119,0,0,0,0,0,0,0,0,0,0,2023-08-30
120,7,0,0,0,0,0,0,0,0,0,2023-08-30
121,0,0,0,0,0,0,0,0,0,0,2023-08-30
122,0,0,0,0,0,0,0,0,0,0,2023-08-30
123,0,0,0,0,0,0,0,0,0,0,2023-08-30
124,2,0,0,0,0,0,0,0,0,0,2023-08-30
125,2,0,0,0,0,0,0,0,0,0,2023-08-30
126,0,0,0,0,0,0,0,0,0,0,2023-08-30
127,6,0,0,0,0,0,0,0,0,0,2023-08-30
128,0,0,0,0,0,0,0,0,0,0,2023-08-30
129,0,15,0,0,0,0,0,0,0,0,2023-08-30
130,0,0,0,0,0,0,0,0,0,0,2023-08-30
131,0,0,0,0,0,0,0,0,0,0,2023-08-30
132,0,0,0,0,0,0,0,0,0,0,2023-08-30
133,0,0,0,0,0,0,0,0,0,0,2023-08-30
134,7,0,0,0,0,0,0,0,0,0,2023-08-30
135,3,0,0,0,0,0,0,0,0,0,2023-08-30
136,9,0,0,0,0,0,0,0,0,0,2023-08-30
137,3,0,0,0,0,0,0,0,0,0,2023-08-30
138,4,4,0,0,0,0,0,0,0,0,2023-08-30
139,0,0,0,0,0,0,0,0,0,0,2023-08-30
140,0,0,0,0,0,0,0,0,0,0,2023-08-30
141,0,3,0,0,0,0,0,0,0,0,2023-08-30
142,0,15,0,0,0,0,0,0,0,0,2023-08-30
143,2,0,0,0,0,0,0,0,0,0,2023-08-30
144,3,3,0,0,0,0,0,0,0,0,2023-08-30
145,0,11,0,0,0,0,0,0,0,0,2023-08-30
146,0,0,0,0,0,0,0,0,0,0,2023-08-30
147,0,0,0,0,0,0,0,0,0,0,2023-08-30
148,0,0,0,0,0,0,0,0,0,0,2023-08-30
149,1,0,0,0,0,0,0,0,0,0,2023-08-30
150,0,0,0,0,0,0,0,0,0,0,2023-08-30
151,0,0,0,0,0,0,0,0,0,0,2023-08-30
152,0,8,0,0,0,0,0,0,0,0,2023-08-30
153,0,16,0,0,0,0,0,0,0,0,2023-08-30
154,0,4,0,0,0,0,0,0,0,0,2023-08-30
155,0,0,0,0,0,0,0,0,0,0,2023-08-30
156,0,4,0,0,0,0,0,0,0,0,2023-08-30
157,0,0,0,0,0,0,0,0,0,0,2023-08-30
158,0,0,0,0,0,0,0,0,0,0,2023-08-30
159,1,0,0,0,0,0,0,0,0,0,2023-08-30
160,5,0,0,0,0,0,0,0,0,0,2023-08-30
161,0,0,0,0,0,0,0,0,0,0,2023-08-30
162,0,0,0,0,0,0,0,0,0,0,2023-08-30
163,0,0,0,0,0,0,0,0,0,0,2023-08-30
164,0,0,0,0,0,0,0,0,0,0,2023-08-30
165,2,0,0,0,0,0,0,0,0,0,2023-08-30
166,0,0,0,0,0,0,0,0,0,0,2023-08-30
167,0,0,0,0,0,0,0,0,0,0,2023-08-30
168,0,4,0,0,0,0,0,0,0,0,2023-08-30
169,0,0,0,0,0,0,0,0,0,0,2023-08-30
170,0,0,0,0,0,0,0,0,0,0,2023-08-30
171,0,0,0,0,0,0,0,0,0,0,2023-08-30
172,0,1,0,0,0,0,0,0,0,0,2023-08-30
173,0,7,0,0,0,0,0,0,0,0,2023-08-30
174,0,1,0,0,0,0,0,0,0,0,2023-08-30
175,0,0,0,0,0,0,0,0,0,0,2023-08-30
176,0,0,0,0,0,0,0,0,0,0,2023-08-30
177,0,1,0,0,0,0,0,0,0,0,2023-08-30
178,0,0,0,0,0,0,0,0,0,0,2023-08-30
179,0,0,0,0,0,0,0,0,0,0,2023-08-30
180,4,0,0,0,0,0,0,0,0,0,2023-08-30
181,0,6,0,0,0,0,0,0,0,0,2023-08-30
182,10,0,0,0,0,0,0,0,0,0,2023-08-30
183,0,0,0,0,0,0,0,0,0,0,2023-08-30
184,0,5,0,0,0,0,0,0,0,0,2023-08-30
185,1,0,0,0,0,0,0,0,0,0,2023-08-30
186,0,0,0,0,0,0,0,0,0,0,2023-08-30
187,0,0,0,0,0,0,0,0,0,0,2023-08-30
188,0,0,0,0,0,0,0,0,0,0,2023-08-30
189,0,0,0,0,0,0,0,0,0,0,2023-08-30
190,0,4,0,0,0,0,0,0,0,0,2023-08-30
191,0,0,0,0,0,0,0,0,0,0,2023-08-30
192,13,0,0,0,0,0,0,0,0,0,2023-08-30
193,0,0,0,0,0,0,0,0,0,0,2023-08-30
194,0,0,0,0,0,0,0,0,0,0,2023-08-30
195,0,0,0,0,0,0,0,0,0,0,2023-08-30
196,0,1,0,0,0,0,0,0,0,0,2023-08-30
197,12,0,0,0,0,0,0,0,0,0,2023-08-30
198,0,0,0,0,0,0,0,0,0,0,2023-08-30
199,6,0,0,0,0,0,0,0,0,0,2023-08-30
200,304,301,0,0,0,0,0,0,0,0,2023-08-30
201,0,32,0,0,0,0,0,0,0,0,2023-08-30
202,2,1,0,0,0,0,0,0,0,0,2023-08-30
203,0,0,0,0,0,0,0,0,0,0,2023-08-30
204,28,0,0,0,0,0,0,0,0,0,2023-08-30
205,0,0,0,0,0,0,0,0,0,0,2023-08-30
206,0,0,0,0,0,0,0,0,0,0,2023-08-30
207,0,0,0,0,0,0,0,0,0,0,2023-08-30
208,0,0,0,0,0,0,0,0,0,0,2023-08-30
209,0,5,0,0,0,0,0,0,0,0,2023-08-30
210,5,0,0,0,0,0,0,0,0,0,2023-08-30
211,0,0,0,0,0,0,0,0,0,0,2023-08-30
212,0,0,0,0,0,0,0,0,0,0,2023-08-30
213,0,0,0,0,0,0,0,0,0,0,2023-08-30
214,0,0,0,0,0,0,0,0,0,0,2023-08-30
215,0,0,0,0,0,0,0,0,0,0,2023-08-30
216,0,0,0,0,0,0,0,0,0,0,2023-08-30
217,8,0,0,0,0,0,0,0,0,0,2023-08-30
218,4,27,0,0,0,0,0,0,0,0,2023-08-30
219,0,8,0,0,0,0,0,0,0,0,2023-08-30
220,0,0,0,0,0,0,0,0,0,0,2023-08-30
221,0,0,0,0,0,0,0,0,0,0,2023-08-30
222,0,0,0,0,0,0,0,0,0,0,2023-08-30
223,3,0,0,0,0,0,0,0,0,0,2023-08-30
224,0,0,0,0,0,0,0,0,0,0,2023-08-30
225,7,0,0,0,0,0,0,0,0,0,2023-08-30
226,0,0,0,0,0,0,0,0,0,0,2023-08-30
227,0,0,0,0,0,0,0,0,0,0,2023-08-30
228,1,5,0,0,0,0,0,0,0,0,2023-08-30
229,0,0,0,0,0,0,0,0,0,0,2023-08-30
230,0,4,0,0,0,0,0,0,0,0,2023-08-30
231,0,0,0,0,0,0,0,0,0,0,2023-08-30
232,0,0,0,0,0,0,0,0,0,0,2023-08-30
233,0,0,0,0,0,0,0,0,0,0,2023-08-30
234,0,0,0,0,0,0,0,0,0,0,2023-08-30
235,0,0,0,0,0,0,0,0,0,0,2023-08-30
236,0,0,0,0,0,0,0,0,0,0,2023-08-30
