value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2023-08-01
1,18,25,0,0,0,0,0,0,0,0,2023-08-01
2,2,34,0,0,0,0,0,0,0,0,2023-08-01
3,0,0,0,0,0,0,0,0,0,0,2023-08-01
4,0,9,0,0,0,0,0,0,0,0,2023-08-01
5,26,8,0,0,0,0,0,0,0,0,2023-08-01
6,5,7,0,0,0,0,0,0,0,0,2023-08-01
7,0,0,0,0,0,0,0,0,0,0,2023-08-01
8,0,2,0,0,0,0,0,0,0,0,2023-08-01
9,0,11,0,0,0,0,0,0,0,0,2023-08-01
10,37,8,0,0,0,0,0,0,0,0,2023-08-01
11,0,0,0,0,0,0,0,0,0,0,2023-08-01
12,0,0,0,0,0,0,0,0,0,0,2023-08-01
13,7,0,0,0,0,0,0,0,0,0,2023-08-01
14,0,9,0,0,0,0,0,0,0,0,2023-08-01
15,31,4,0,0,0,0,0,0,0,0,2023-08-01
16,4,8,0,0,0,0,0,0,0,0,2023-08-01
17,2,4,0,0,0,0,0,0,0,0,2023-08-01
18,13,0,0,0,0,0,0,0,0,0,2023-08-01
19,0,0,0,0,0,0,0,0,0,0,2023-08-01
20,10,2,0,0,0,0,0,0,0,0,2023-08-01
21,15,6,0,0,0,0,0,0,0,0,2023-08-01
22,1,8,0,0,0,0,0,0,0,0,2023-08-01
23,6,0,0,0,0,0,0,0,0,0,2023-08-01
24,0,1,0,0,0,0,0,0,0,0,2023-08-01
25,2,0,0,0,0,0,0,0,0,0,2023-08-01
26,6,3,0,0,0,0,0,0,0,0,2023-08-01
27,0,0,0,0,0,0,0,0,0,0,2023-08-01
28,49,1,0,0,0,0,0,0,0,0,2023-08-01
29,0,20,0,0,0,0,0,0,0,0,2023-08-01
30,0,20,0,0,0,0,0,0,0,0,2023-08-01
31,0,5,0,0,0,0,0,0,0,0,2023-08-01
32,7,4,0,0,0,0,0,0,0,0,2023-08-01
33,0,0,0,0,0,0,0,0,0,0,2023-08-01
34,0,0,0,0,0,0,0,0,0,0,2023-08-01
35,10,2,0,0,0,0,0,0,0,0,2023-08-01
36,3,0,0,0,0,0,0,0,0,0,2023-08-01
37,5,1,0,0,0,0,0,0,0,0,2023-08-01
38,0,4,0,0,0,0,0,0,0,0,2023-08-01
39,8,9,0,0,0,0,0,0,0,0,2023-08-01
