value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2024-03-25
1,32,30,0,0,0,0,0,0,0,0,2024-03-25
2,7,3,0,0,0,0,0,0,0,0,2024-03-25
3,0,0,0,0,0,0,0,0,0,0,2024-03-25
4,29,4,0,0,0,0,0,0,0,0,2024-03-25
5,1,24,0,0,0,0,0,0,0,0,2024-03-25
6,0,2,0,0,0,0,0,0,0,0,2024-03-25
7,1,1,0,0,0,0,0,0,0,0,2024-03-25
8,2,0,0,0,0,0,0,0,0,0,2024-03-25
9,3,0,0,0,0,0,0,0,0,0,2024-03-25
10,26,27,0,0,0,0,0,0,0,0,2024-03-25
11,0,82,0,0,0,0,0,0,0,0,2024-03-25
12,0,0,0,0,0,0,0,0,0,0,2024-03-25
13,0,220,0,0,0,0,0,0,0,0,2024-03-25
14,20,0,0,0,0,0,0,0,0,0,2024-03-25
15,1,1,0,0,0,0,0,0,0,0,2024-03-25
16,0,1,0,0,0,0,0,0,0,0,2024-03-25
17,5,0,0,0,0,0,0,0,0,0,2024-03-25
18,6,3,0,0,0,0,0,0,0,0,2024-03-25
19,0,5,0,0,0,0,0,0,0,0,2024-03-25
20,0,12,0,0,0,0,0,0,0,0,2024-03-25
21,1,2,0,0,0,0,0,0,0,0,2024-03-25
22,1,1,0,0,0,0,0,0,0,0,2024-03-25
23,9,11,0,0,0,0,0,0,0,0,2024-03-25
24,3,7,0,0,0,0,0,0,0,0,2024-03-25
25,24,0,0,0,0,0,0,0,0,0,2024-03-25
26,1,4,0,0,0,0,0,0,0,0,2024-03-25
27,0,0,0,0,0,0,0,0,0,0,2024-03-25
28,7,0,0,0,0,0,0,0,0,0,2024-03-25
29,0,0,0,0,0,0,0,0,0,0,2024-03-25
30,8,2,0,0,0,0,0,0,0,0,2024-03-25
31,0,0,0,0,0,0,0,0,0,0,2024-03-25
32,0,3,0,0,0,0,0,0,0,0,2024-03-25
33,0,15,0,0,0,0,0,0,0,0,2024-03-25
34,1,0,0,0,0,0,0,0,0,0,2024-03-25
35,0,0,0,0,0,0,0,0,0,0,2024-03-25
36,3,0,0,0,0,0,0,0,0,0,2024-03-25
37,0,0,0,0,0,0,0,0,0,0,2024-03-25
38,0,3,0,0,0,0,0,0,0,0,2024-03-25
39,2,0,0,0,0,0,0,0,0,0,2024-03-25
