value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2024-02-13
1,3,52,0,0,0,0,0,0,0,0,2024-02-13
2,0,0,0,0,0,0,0,0,0,0,2024-02-13
3,12,4,0,0,0,0,0,0,0,0,2024-02-13
4,1,0,0,0,0,0,0,0,0,0,2024-02-13
5,0,9,0,0,0,0,0,0,0,0,2024-02-13
6,5,0,0,0,0,0,0,0,0,0,2024-02-13
7,2,7,0,0,0,0,0,0,0,0,2024-02-13
8,0,11,0,0,0,0,0,0,0,0,2024-02-13
9,0,22,0,0,0,0,0,0,0,0,2024-02-13
10,0,10,0,0,0,0,0,0,0,0,2024-02-13
11,0,0,0,0,0,0,0,0,0,0,2024-02-13
12,0,61,0,0,0,0,0,0,0,0,2024-02-13
13,0,0,0,0,0,0,0,0,0,0,2024-02-13
14,1,0,0,0,0,0,0,0,0,0,2024-02-13
15,0,6,0,0,0,0,0,0,0,0,2024-02-13
16,0,0,0,0,0,0,0,0,0,0,2024-02-13
17,0,1,0,0,0,0,0,0,0,0,2024-02-13
18,0,0,0,0,0,0,0,0,0,0,2024-02-13
19,5,0,0,0,0,0,0,0,0,0,2024-02-13
20,10,0,0,0,0,0,0,0,0,0,2024-02-13
21,0,8,0,0,0,0,0,0,0,0,2024-02-13
22,0,2,0,0,0,0,0,0,0,0,2024-02-13
23,0,1,0,0,0,0,0,0,0,0,2024-02-13
24,0,0,0,0,0,0,0,0,0,0,2024-02-13
25,5,0,0,0,0,0,0,0,0,0,2024-02-13
26,0,0,0,0,0,0,0,0,0,0,2024-02-13
27,19,1,0,0,0,0,0,0,0,0,2024-02-13
28,3,0,0,0,0,0,0,0,0,0,2024-02-13
29,0,2,0,0,0,0,0,0,0,0,2024-02-13
30,0,9,0,0,0,0,0,0,0,0,2024-02-13
31,0,4,0,0,0,0,0,0,0,0,2024-02-13
32,0,0,0,0,0,0,0,0,0,0,2024-02-13
33,1,2,0,0,0,0,0,0,0,0,2024-02-13
34,2,4,0,0,0,0,0,0,0,0,2024-02-13
35,0,0,0,0,0,0,0,0,0,0,2024-02-13
36,0,0,0,0,0,0,0,0,0,0,2024-02-13
37,0,4,0,0,0,0,0,0,0,0,2024-02-13
