imbalance_left,spread,event,event_side,event_queue_nbr,time,event_size_sum,ts_delta_sum,ts_delta_count,symbol,date
-0.6,2,Create_Bid,B,0,15:00:00,700,51237,3,AAL,2024-03-13
-0.19999999999999996,2,Add,B,-2,12:00:00,15,185486,4,AAL,2024-03-13
0.3999999999999999,1,Add,A,2,13:00:00,4660,1866085397,17,AAL,2024-03-13
0.8,1,Add,A,2,11:30:00,5146,39122548,11,AAL,2024-03-13
-0.19999999999999996,1,Add,A,1,13:30:00,70138,47221686721,101,AAL,2024-03-13
0.3999999999999999,2,Can,A,2,11:30:00,224,152282,5,AAL,2024-03-13
-0.8,1,Add,B,-1,11:30:00,25923,7522987470,56,AAL,2024-03-13
-0.6,2,Create_Bid,B,0,13:30:00,1810,3726113,7,AAL,2024-03-13
-0.19999999999999996,2,Add,B,-2,10:00:00,1501,4354,1,AAL,2024-03-13
0.19999999999999996,1,Add,B,-2,11:00:00,13139,4812774863,49,AAL,2024-03-13
0.3999999999999999,1,Trd,B,-1,13:00:00,600,991732,1,AAL,2024-03-13
0.6000000000000001,2,Can,B,-1,10:00:00,38349,1748063,47,AAL,2024-03-13
0.6000000000000001,1,Trd,A,1,12:30:00,2364,570639265,4,AAL,2024-03-13
0.3999999999999999,2,Add,B,-1,11:00:00,65390,1139767,95,AAL,2024-03-13
0.0,2,Can,A,1,10:30:00,401,27360,2,AAL,2024-03-13
0.19999999999999996,2,Can,A,1,13:30:00,911,20938,3,AAL,2024-03-13
-0.8,1,Can,B,-2,14:00:00,4315,7696866838,12,AAL,2024-03-13
-0.19999999999999996,2,Create_Ask,A,0,12:00:00,900,1649,1,AAL,2024-03-13
0.8,1,Trd,A,1,10:00:00,3258,158553360,24,AAL,2024-03-13
-0.8,1,Can,A,1,14:00:00,96102,16745277000,159,AAL,2024-03-13
-0.19999999999999996,1,Add,B,-1,11:00:00,230729,117522371306,321,AAL,2024-03-13
-0.8,2,Can,A,1,12:30:00,7300,233983,12,AAL,2024-03-13
0.3999999999999999,1,Can,A,2,10:30:00,10227,7254036202,27,AAL,2024-03-13
0.19999999999999996,1,Add,A,1,12:00:00,132840,46924819334,153,AAL,2024-03-13
-1.0,1,Add,A,2,14:00:00,5100,108374268,11,AAL,2024-03-13
-0.4,1,Trd_All,A,1,11:00:00,9047,457944,1,AAL,2024-03-13
0.3999999999999999,1,Trd,A,1,13:30:00,2900,366073,1,AAL,2024-03-13
-1.0,1,Trd_All,B,-1,12:00:00,3439,419583,13,AAL,2024-03-13
-0.8,1,Trd_All,B,-1,10:30:00,12469,4324871290,10,AAL,2024-03-13
0.0,1,Add,A,1,14:30:00,165265,108962206711,189,AAL,2024-03-13
0.8,1,Can,A,2,14:30:00,3200,5486873,11,AAL,2024-03-13
-1.0,1,Add,A,1,14:30:00,55241,14014007707,102,AAL,2024-03-13
-0.8,1,Trd_All,B,-1,14:30:00,3202,3191488,3,AAL,2024-03-13
-0.6,2,Can,A,1,10:00:00,18553,1414741,35,AAL,2024-03-13
0.0,1,Add,B,-2,11:30:00,18631,24735144562,69,AAL,2024-03-13
-0.4,2,Can,A,1,11:30:00,7680,547195,18,AAL,2024-03-13
0.3999999999999999,1,Trd,A,1,12:00:00,3415,10473330,6,AAL,2024-03-13
0.3999999999999999,2,Add,B,-1,13:30:00,51083,1260328,72,AAL,2024-03-13
0.19999999999999996,1,Add,B,-1,13:30:00,83827,23080724081,96,AAL,2024-03-13
0.3999999999999999,2,Can,A,2,13:30:00,29,60703,4,AAL,2024-03-13
-0.6,2,Can,B,-2,11:00:00,100,5573,1,AAL,2024-03-13
-0.6,1,Trd,B,-1,13:00:00,5895,5074635092,7,AAL,2024-03-13
-0.19999999999999996,2,Add,B,-1,13:00:00,10634,375896,25,AAL,2024-03-13
-0.19999999999999996,1,Add,A,2,11:00:00,41223,8377486385,55,AAL,2024-03-13
0.19999999999999996,1,Can,A,2,13:30:00,9844,4923426559,36,AAL,2024-03-13
0.3999999999999999,1,Add,B,-2,11:30:00,11099,439793203,37,AAL,2024-03-13
-0.19999999999999996,1,Add,B,-2,12:30:00,6871,33100696894,40,AAL,2024-03-13
-1.0,1,Add,B,-1,15:00:00,26036,1578312238,46,AAL,2024-03-13
-0.4,2,Create_Ask,A,0,11:30:00,3231,41130,6,AAL,2024-03-13
0.8,1,Can,A,2,12:30:00,830,39684837,7,AAL,2024-03-13
-0.8,1,Add,A,2,13:30:00,229,59213,1,AAL,2024-03-13
-0.8,1,Can,B,-1,13:30:00,10414,6822042613,27,AAL,2024-03-13
-0.6,2,Trd,A,1,14:00:00,200,21834,2,AAL,2024-03-13
-0.8,2,Create_Ask,A,0,10:30:00,800,121233,2,AAL,2024-03-13
0.0,1,Can,A,1,14:30:00,104668,49938734635,166,AAL,2024-03-13
0.6000000000000001,1,Can,A,1,11:00:00,9684,2460051784,23,AAL,2024-03-13
0.0,1,Trd,A,1,11:30:00,800,23867266,1,AAL,2024-03-13
0.3999999999999999,1,Add,B,-1,14:30:00,115099,33327154310,125,AAL,2024-03-13
-0.6,1,Add,B,-1,14:00:00,50134,39089037213,108,AAL,2024-03-13
-0.6,1,Add,A,1,14:30:00,115286,57128883515,151,AAL,2024-03-13
-0.8,2,Can,A,1,14:30:00,7993,164472,9,AAL,2024-03-13
0.0,2,Add,A,2,10:30:00,800,367174,2,AAL,2024-03-13
-1.0,1,Add,A,2,15:00:00,400,1047447064,2,AAL,2024-03-13
0.3999999999999999,2,Add,A,1,12:00:00,13,103736,2,AAL,2024-03-13
-0.8,1,Can,A,1,13:30:00,28547,4398822125,44,AAL,2024-03-13
0.0,1,Add,B,-1,15:00:00,136407,51280930924,210,AAL,2024-03-13
-0.4,1,Can,A,2,10:00:00,28266,26909256438,105,AAL,2024-03-13
0.6000000000000001,2,Add,B,-1,13:30:00,12180,924227,20,AAL,2024-03-13
0.6000000000000001,1,Can,B,-1,10:00:00,183095,26004270328,206,AAL,2024-03-13
-0.8,1,Add,B,-1,13:00:00,40673,46563258482,104,AAL,2024-03-13
-0.8,2,Can,B,-2,15:00:00,100,12826,1,AAL,2024-03-13
0.6000000000000001,2,Add,B,-1,10:00:00,64661,2270663,92,AAL,2024-03-13
-0.8,1,Add,B,-2,15:00:00,2881,2157097488,17,AAL,2024-03-13
0.19999999999999996,2,Can,B,-1,11:30:00,12418,152439,20,AAL,2024-03-13
0.19999999999999996,1,Add,A,1,11:00:00,52332,52422651886,140,AAL,2024-03-13
-0.6,2,Add,B,-1,11:00:00,2500,17404,2,AAL,2024-03-13
0.19999999999999996,2,Can,A,1,13:00:00,385,60761,3,AAL,2024-03-13
-0.8,2,Add,A,2,10:00:00,400,3278,1,AAL,2024-03-13
0.3999999999999999,1,Add,A,2,12:30:00,4340,3645629501,26,AAL,2024-03-13
0.0,2,Create_Bid,B,0,13:00:00,400,13243,1,AAL,2024-03-13
-1.0,1,Add,A,1,12:30:00,24309,524770583,46,AAL,2024-03-13
0.0,1,Can,B,-1,15:00:00,221994,56531194589,200,AAL,2024-03-13
-0.6,2,Trd,A,1,15:00:00,500,1166354,2,AAL,2024-03-13
-0.6,2,Create_Bid,B,0,11:30:00,1800,496183,6,AAL,2024-03-13
-0.6,1,Can,B,-2,10:00:00,11614,4513406714,27,AAL,2024-03-13
-0.6,2,Add,A,2,14:30:00,400,14489,1,AAL,2024-03-13
-0.8,1,Trd_All,B,-1,15:00:00,1823,104174203,1,AAL,2024-03-13
0.0,1,Can,A,2,12:00:00,19984,19662032403,60,AAL,2024-03-13
0.19999999999999996,1,Can,B,-2,11:00:00,36300,13574527711,74,AAL,2024-03-13
-0.8,2,Create_Ask,A,0,15:00:00,5600,82565,5,AAL,2024-03-13
-0.19999999999999996,2,Can,B,-2,12:00:00,10,148429,1,AAL,2024-03-13
-0.6,2,Create_Bid,B,0,12:00:00,1310,114823,11,AAL,2024-03-13
-0.8,1,Add,A,2,13:00:00,1438,3954029619,12,AAL,2024-03-13
-0.6,1,Add,A,2,10:30:00,8161,12730983695,44,AAL,2024-03-13
0.0,2,Add,A,1,10:30:00,16760,45818573,25,AAL,2024-03-13
-0.4,2,Add,A,1,13:30:00,74901,1626978,109,AAL,2024-03-13
-0.6,2,Can,B,-2,12:30:00,27,17833,3,AAL,2024-03-13
-1.0,1,Trd,B,-1,14:30:00,5386,3953577494,9,AAL,2024-03-13
-1.0,1,Trd,A,1,10:30:00,4402,69339,5,AAL,2024-03-13
0.8,1,Can,B,-1,11:30:00,133653,404691196,168,AAL,2024-03-13
0.19999999999999996,1,Can,B,-1,15:00:00,175792,12436421738,126,AAL,2024-03-13
-0.19999999999999996,1,Can,B,-1,11:00:00,146614,94768158988,251,AAL,2024-03-13
0.3999999999999999,2,Create_Bid,B,0,12:30:00,3500,435702,8,AAL,2024-03-13
-0.6,2,Create_Ask,A,0,10:00:00,6300,1541311,14,AAL,2024-03-13
-0.4,2,Add,B,-2,12:00:00,11,64025,2,AAL,2024-03-13
-0.19999999999999996,2,Add,A,1,11:00:00,12952,215990,26,AAL,2024-03-13
-0.8,1,Trd_All,B,-1,10:00:00,10926,277058850,8,AAL,2024-03-13
-1.0,1,Add,B,-1,14:30:00,18965,3398611250,44,AAL,2024-03-13
0.19999999999999996,2,Create_Bid,B,0,13:30:00,300,9980,1,AAL,2024-03-13
0.0,2,Create_Ask,A,0,11:00:00,600,10013,2,AAL,2024-03-13
-0.6,1,Add,A,1,12:30:00,50134,38107161589,92,AAL,2024-03-13
-1.0,1,Can,B,-2,11:30:00,1479,89081114,12,AAL,2024-03-13
-0.6,1,Trd,B,-1,11:00:00,3799,759492102,4,AAL,2024-03-13
0.3999999999999999,2,Add,B,-1,13:00:00,86709,7374791,128,AAL,2024-03-13
0.3999999999999999,1,Add,B,-2,10:00:00,18759,12969463188,63,AAL,2024-03-13
0.3999999999999999,1,Can,B,-1,15:00:00,69134,687629971,30,AAL,2024-03-13
-1.0,1,Trd,B,-1,11:00:00,7595,191643,16,AAL,2024-03-13
0.6000000000000001,1,Can,A,2,10:00:00,9548,3895254949,34,AAL,2024-03-13
-0.4,1,Add,B,-2,12:30:00,4574,11882875868,29,AAL,2024-03-13
-0.8,1,Can,B,-1,11:00:00,38239,22394687490,70,AAL,2024-03-13
-0.8,1,Can,B,-2,15:00:00,1021,1181368938,13,AAL,2024-03-13
0.3999999999999999,2,Create_Bid,B,0,10:00:00,6300,643699,16,AAL,2024-03-13
-0.6,1,Add,A,1,13:00:00,64999,33942926413,155,AAL,2024-03-13
-1.0,1,Trd_All,B,-1,10:00:00,4069,652051,14,AAL,2024-03-13
-0.8,1,Trd,B,-1,11:30:00,2271,244755,3,AAL,2024-03-13
0.0,1,Add,B,-2,11:00:00,14769,13635007226,71,AAL,2024-03-13
-0.6,1,Can,B,-1,12:00:00,40485,32897520172,81,AAL,2024-03-13
0.19999999999999996,1,Trd,B,-1,14:00:00,10773,464468908,4,AAL,2024-03-13
0.19999999999999996,1,Can,B,-2,10:00:00,54992,16073840889,101,AAL,2024-03-13
0.3999999999999999,1,Add,A,1,12:30:00,52970,26568013205,124,AAL,2024-03-13
-0.8,2,Create_Ask,A,0,14:30:00,1300,34189,3,AAL,2024-03-13
-0.19999999999999996,2,Add,A,2,10:30:00,1691,1579,1,AAL,2024-03-13
-1.0,1,Add,B,-2,14:30:00,1712,148988214,4,AAL,2024-03-13
-0.8,1,Can,A,2,15:00:00,400,49502794,1,AAL,2024-03-13
-0.6,1,Trd,A,1,12:30:00,2,80781166,2,AAL,2024-03-13
-1.0,1,Can,A,1,14:00:00,137301,1329072689,202,AAL,2024-03-13
-0.6,1,Add,A,2,11:00:00,4705,4187029194,24,AAL,2024-03-13
-0.4,2,Add,A,1,12:00:00,42270,1071655,57,AAL,2024-03-13
-0.6,1,Trd,B,-1,13:30:00,3717,20504012033,13,AAL,2024-03-13
-0.6,2,Can,B,-2,10:30:00,10,62558,1,AAL,2024-03-13
-0.8,1,Add,A,2,10:30:00,2526,15712279577,15,AAL,2024-03-13
0.19999999999999996,2,Create_Bid,B,0,13:00:00,3100,101007,6,AAL,2024-03-13
-0.6,1,Can,B,-1,10:00:00,53206,24584500110,147,AAL,2024-03-13
-0.6,1,Trd_All,B,-1,10:00:00,13064,1171107,6,AAL,2024-03-13
0.19999999999999996,1,Can,A,1,14:30:00,57742,33381518967,110,AAL,2024-03-13
-0.4,2,Can,A,2,12:00:00,10,27087,1,AAL,2024-03-13
0.3999999999999999,2,Add,B,-1,15:00:00,114392,2553584,108,AAL,2024-03-13
-0.6,1,Add,A,2,15:00:00,5891,10786841031,27,AAL,2024-03-13
0.19999999999999996,2,Create_Ask,A,0,15:00:00,100,16675,1,AAL,2024-03-13
-1.0,1,Trd_All,B,-1,11:30:00,6147,371701784,20,AAL,2024-03-13
0.8,1,Can,A,1,12:00:00,800,74626,2,AAL,2024-03-13
0.3999999999999999,2,Can,A,2,10:30:00,600,14576,1,AAL,2024-03-13
0.6000000000000001,1,Trd,A,1,14:30:00,6462,4013371,7,AAL,2024-03-13
0.8,1,Add,B,-1,13:00:00,24790,14431874,50,AAL,2024-03-13
0.3999999999999999,2,Can,A,2,13:00:00,184,2307208,11,AAL,2024-03-13
-0.8,1,Can,A,1,13:00:00,56051,16835623292,96,AAL,2024-03-13
0.0,1,Trd,A,1,13:30:00,1600,278448,1,AAL,2024-03-13
-0.19999999999999996,1,Add,A,2,14:00:00,35050,43652044343,105,AAL,2024-03-13
-1.0,1,Add,A,2,12:00:00,218,490486413,5,AAL,2024-03-13
-0.19999999999999996,1,Add,A,2,14:30:00,19184,10860396785,51,AAL,2024-03-13
0.6000000000000001,2,Can,A,1,15:00:00,400,6736,1,AAL,2024-03-13
-0.4,2,Add,B,-2,10:00:00,400,2316,1,AAL,2024-03-13
0.19999999999999996,1,Add,A,2,14:30:00,8132,7756539210,39,AAL,2024-03-13
-1.0,1,Add,B,-1,10:30:00,34075,10014214410,103,AAL,2024-03-13
-0.4,1,Can,B,-1,11:00:00,76383,63975081417,168,AAL,2024-03-13
-0.4,1,Add,B,-1,12:30:00,115461,67004310237,165,AAL,2024-03-13
0.8,1,Add,A,2,14:30:00,102,81497,3,AAL,2024-03-13
0.19999999999999996,1,Add,A,2,13:30:00,4828,6139539837,23,AAL,2024-03-13
0.3999999999999999,2,Create_Ask,A,0,14:30:00,1455,3146597,9,AAL,2024-03-13
-0.19999999999999996,1,Can,A,2,15:00:00,25349,26285049582,84,AAL,2024-03-13
-0.6,2,Create_Ask,A,0,12:00:00,2300,296508,7,AAL,2024-03-13
-1.0,1,Trd,B,-1,13:00:00,26009,1965737620,32,AAL,2024-03-13
0.6000000000000001,2,Can,A,1,10:00:00,202,229123,4,AAL,2024-03-13
0.0,2,Trd,A,1,12:30:00,85,44537,1,AAL,2024-03-13
0.3999999999999999,2,Can,B,-2,15:00:00,2400,13686,4,AAL,2024-03-13
-0.4,2,Add,A,1,13:00:00,36246,737066,70,AAL,2024-03-13
0.6000000000000001,1,Can,B,-2,10:00:00,5900,3597313954,27,AAL,2024-03-13
0.3999999999999999,1,Add,A,1,13:30:00,29173,8135216321,52,AAL,2024-03-13
0.3999999999999999,2,Can,A,1,12:30:00,4300,40504,3,AAL,2024-03-13
0.0,2,Add,B,-1,11:00:00,26322,205078,31,AAL,2024-03-13
-0.19999999999999996,1,Add,B,-1,10:30:00,209686,94901079298,347,AAL,2024-03-13
-0.6,1,Can,B,-2,15:00:00,5454,11662806258,26,AAL,2024-03-13
-0.6,2,Can,B,-1,12:00:00,210,27049,3,AAL,2024-03-13
0.19999999999999996,1,Add,A,1,10:00:00,162204,39482215898,247,AAL,2024-03-13
0.0,1,Trd,B,-1,10:00:00,9732,6481938,3,AAL,2024-03-13
0.19999999999999996,2,Can,B,-1,10:30:00,7136,81157,14,AAL,2024-03-13
-0.19999999999999996,1,Can,A,2,11:30:00,33039,13269909211,62,AAL,2024-03-13
0.6000000000000001,1,Add,B,-2,11:30:00,965,946291762,9,AAL,2024-03-13
0.6000000000000001,1,Add,B,-2,10:00:00,2662,4699380006,19,AAL,2024-03-13
0.6000000000000001,2,Create_Bid,B,0,12:30:00,1700,194226,4,AAL,2024-03-13
-0.8,1,Can,A,2,14:00:00,1505,8621459009,6,AAL,2024-03-13
0.8,1,Can,A,1,10:30:00,10450,108336383,22,AAL,2024-03-13
-0.6,1,Can,B,-1,13:00:00,68281,53373298195,152,AAL,2024-03-13
0.19999999999999996,1,Can,B,-2,12:30:00,31359,9442633705,75,AAL,2024-03-13
0.6000000000000001,1,Can,A,2,13:30:00,400,525961841,4,AAL,2024-03-13
-0.4,2,Add,A,2,10:30:00,1818,17522,1,AAL,2024-03-13
0.6000000000000001,2,Add,B,-1,11:30:00,25056,498723,39,AAL,2024-03-13
-0.6,1,Can,B,-2,14:30:00,4178,12015692106,18,AAL,2024-03-13
-0.6,2,Add,A,1,15:00:00,80901,584941,74,AAL,2024-03-13
0.0,2,Add,B,-1,14:30:00,14851,109067,14,AAL,2024-03-13
-0.19999999999999996,1,Add,A,2,15:00:00,18094,15618208134,51,AAL,2024-03-13
0.6000000000000001,2,Add,A,2,12:30:00,100,62047,1,AAL,2024-03-13
-0.4,2,Add,A,1,12:30:00,43028,554624,62,AAL,2024-03-13
-0.6,2,Add,B,-1,13:30:00,15,56343,2,AAL,2024-03-13
-1.0,1,Can,A,2,13:00:00,893,20378773,6,AAL,2024-03-13
-0.6,1,Add,B,-2,12:30:00,3787,10513911440,24,AAL,2024-03-13
0.0,2,Can,B,-2,10:00:00,5,523745854,1,AAL,2024-03-13
-0.19999999999999996,2,Create_Ask,A,0,14:30:00,500,216974,1,AAL,2024-03-13
0.6000000000000001,2,Add,A,1,14:00:00,500,12990,1,AAL,2024-03-13
0.3999999999999999,2,Create_Ask,A,0,15:00:00,600,298408,3,AAL,2024-03-13
-0.4,2,Can,B,-1,11:00:00,310,16013,4,AAL,2024-03-13
-0.6,2,Can,B,-1,14:30:00,101,92478,2,AAL,2024-03-13
0.0,2,Add,B,-2,12:00:00,200,28231150,1,AAL,2024-03-13
-0.4,1,Can,B,-2,12:00:00,12869,18626454219,50,AAL,2024-03-13
0.6000000000000001,2,Add,B,-2,12:00:00,10,38970,1,AAL,2024-03-13
-0.6,1,Add,A,2,13:30:00,2443,14770978052,20,AAL,2024-03-13
-0.4,1,Add,B,-2,11:30:00,9811,23011802217,43,AAL,2024-03-13
-0.8,1,Add,B,-2,14:00:00,7695,1688964087,19,AAL,2024-03-13
0.6000000000000001,1,Can,A,1,14:30:00,3212,1283916561,9,AAL,2024-03-13
0.8,1,Can,A,1,11:30:00,6376,5103402716,24,AAL,2024-03-13
0.8,1,Trd,A,1,15:00:00,805,69229,4,AAL,2024-03-13
0.3999999999999999,1,Can,B,-1,11:00:00,224697,9977441144,178,AAL,2024-03-13
-0.6,2,Trd,A,1,12:30:00,100,32413,1,AAL,2024-03-13
0.8,1,Add,A,1,13:00:00,11966,556958340,36,AAL,2024-03-13
-0.19999999999999996,1,Add,B,-1,13:00:00,152082,82061421465,213,AAL,2024-03-13
-0.8,1,Add,A,1,14:30:00,34763,2988288954,46,AAL,2024-03-13
0.19999999999999996,2,Can,A,1,11:30:00,3000,3299200,4,AAL,2024-03-13
-0.6,2,Add,A,2,10:30:00,1823,15325,2,AAL,2024-03-13
-0.4,2,Add,A,1,10:30:00,87470,1824100,140,AAL,2024-03-13
-0.4,1,Add,B,-1,15:00:00,194153,147751757873,310,AAL,2024-03-13
0.3999999999999999,2,Can,B,-1,12:00:00,12909,274857,20,AAL,2024-03-13
0.3999999999999999,1,Can,B,-2,13:30:00,7431,2672123357,16,AAL,2024-03-13
0.8,1,Trd_All,A,1,11:00:00,3748,165888387,9,AAL,2024-03-13
0.6000000000000001,1,Add,B,-2,14:30:00,400,48014,1,AAL,2024-03-13
-0.6,1,Can,B,-2,14:00:00,13323,5901876422,37,AAL,2024-03-13
-0.6,2,Add,B,-2,10:00:00,200,42119,1,AAL,2024-03-13
0.6000000000000001,2,Create_Ask,A,0,13:00:00,200,73846,2,AAL,2024-03-13
0.19999999999999996,1,Add,A,2,10:30:00,9153,4223369111,41,AAL,2024-03-13
-0.4,2,Trd,A,1,15:00:00,100,8484,1,AAL,2024-03-13
0.0,1,Add,A,2,15:00:00,12210,18108484898,59,AAL,2024-03-13
0.19999999999999996,2,Can,A,1,14:00:00,2508,15472594,2,AAL,2024-03-13
0.3999999999999999,1,Trd,B,-1,13:30:00,300,928632860,2,AAL,2024-03-13
-0.6,1,Can,B,-2,11:30:00,7229,10863792682,30,AAL,2024-03-13
0.0,2,Add,A,1,12:00:00,13932,3207616,20,AAL,2024-03-13
0.3999999999999999,1,Can,B,-2,15:00:00,2357,131763680,4,AAL,2024-03-13
-1.0,1,Can,A,1,11:00:00,16627,135604428,30,AAL,2024-03-13
0.6000000000000001,2,Add,B,-2,13:00:00,409,4230,1,AAL,2024-03-13
-0.19999999999999996,1,Add,A,2,12:00:00,8416,43073373720,53,AAL,2024-03-13
-0.4,2,Add,B,-2,10:30:00,10,8748,1,AAL,2024-03-13
0.8,1,Can,A,1,14:30:00,530,2285959,6,AAL,2024-03-13
0.19999999999999996,1,Add,A,1,13:00:00,84819,37196347045,114,AAL,2024-03-13
0.19999999999999996,2,Add,B,-1,11:30:00,88223,19108168,121,AAL,2024-03-13
-0.8,2,Add,A,1,10:00:00,19778,826084,45,AAL,2024-03-13
-0.6,2,Can,B,-1,13:00:00,6,8981,1,AAL,2024-03-13
0.19999999999999996,1,Add,B,-1,10:30:00,297957,51589142050,386,AAL,2024-03-13
-0.19999999999999996,1,Can,A,2,10:30:00,46943,25522163589,90,AAL,2024-03-13
-1.0,1,Trd_All,B,-1,14:00:00,8243,2040786728,27,AAL,2024-03-13
-1.0,1,Can,B,-1,10:00:00,2635,847405,15,AAL,2024-03-13
0.6000000000000001,1,Trd,B,-1,12:30:00,285,14871858,3,AAL,2024-03-13
-0.4,1,Add,B,-2,10:00:00,6639,34957825224,85,AAL,2024-03-13
