imbalance_left,spread,event,event_side,event_queue_nbr,time,event_size_sum,ts_delta_sum,ts_delta_count,symbol,date
-0.4,1,Can,A,2,13:30:00,13225,1578927032,18,AAL,2024-08-16
0.6000000000000001,1,Add,A,1,11:00:00,61050,2317534394,44,AAL,2024-08-16
-0.6,1,Add,A,1,11:30:00,188956,67219653379,245,AAL,2024-08-16
-0.6,1,Trd_All,B,-1,12:30:00,4859,64982,1,AAL,2024-08-16
0.8,2,Can,A,1,10:00:00,300,80185,2,AAL,2024-08-16
0.6000000000000001,1,Trd_All,A,1,15:00:00,13448,14264,2,AAL,2024-08-16
-0.19999999999999996,2,Add,B,-1,12:00:00,9935,96142,9,AAL,2024-08-16
-0.8,1,Add,A,1,14:30:00,600,475752,2,AAL,2024-08-16
0.6000000000000001,1,Trd_All,A,1,10:30:00,12797,639574384,4,AAL,2024-08-16
-0.19999999999999996,1,Can,A,2,13:30:00,20218,11120501538,44,AAL,2024-08-16
0.8,1,Can,B,-1,14:00:00,96753,3905751702,84,AAL,2024-08-16
0.8,1,Trd,A,1,15:00:00,107,67753,1,AAL,2024-08-16
-0.8,1,Trd,B,-1,14:00:00,480,1489408,2,AAL,2024-08-16
0.19999999999999996,1,Add,B,-2,11:00:00,13663,4310707625,24,AAL,2024-08-16
0.6000000000000001,2,Can,A,1,11:30:00,700,41816,6,AAL,2024-08-16
0.8,1,Add,B,-1,12:00:00,27373,72960824,27,AAL,2024-08-16
0.6000000000000001,1,Add,A,2,10:30:00,5300,3431588118,21,AAL,2024-08-16
-0.4,2,Add,A,1,10:30:00,72837,295742,44,AAL,2024-08-16
0.6000000000000001,2,Create_Ask,A,0,11:00:00,100,1408,1,AAL,2024-08-16
-0.6,2,Create_Bid,B,0,12:30:00,1930,294681,12,AAL,2024-08-16
-1.0,1,Add,A,1,11:30:00,99582,5001712,95,AAL,2024-08-16
-1.0,1,Add,B,-1,14:00:00,30022,229236,19,AAL,2024-08-16
0.6000000000000001,2,Can,A,1,10:30:00,1900,372778,5,AAL,2024-08-16
