imbalance_left,spread,event,event_side,event_queue_nbr,time,event_size_sum,ts_delta_sum,ts_delta_count,symbol,date
0.0,2,Can,A,1,10:30:00,1500,20061,2,AAL,2024-09-26
-0.6,2,Add,A,2,11:00:00,100,75043,1,AAL,2024-09-26
-0.19999999999999996,2,Trd,A,1,12:30:00,100,49654,1,AAL,2024-09-26
0.3999999999999999,1,Add,A,2,10:30:00,17038,5872149055,41,AAL,2024-09-26
0.19999999999999996,2,Create_Bid,B,0,14:30:00,2400,53880,3,AAL,2024-09-26
0.0,2,Create_Bid,B,0,11:00:00,1207,1249472,2,AAL,2024-09-26
-0.4,2,Can,B,-1,14:00:00,700,707251,3,AAL,2024-09-26
0.19999999999999996,2,Can,B,-1,11:30:00,18049,377916,16,AAL,2024-09-26
0.8,2,Can,B,-1,13:30:00,12600,415080,11,AAL,2024-09-26
0.6000000000000001,2,Can,B,-1,14:30:00,28956,7930870,28,AAL,2024-09-26
-0.4,1,Can,B,-1,11:30:00,73773,33811186811,119,AAL,2024-09-26
0.8,1,Trd,A,1,14:30:00,5531,1621550108,19,AAL,2024-09-26
0.19999999999999996,2,Can,B,-1,14:30:00,12799,302039,13,AAL,2024-09-26
-0.8,2,Create_Ask,A,0,10:00:00,28700,949097,22,AAL,2024-09-26
0.8,1,Add,A,2,11:30:00,805,78172373,6,AAL,2024-09-26
0.3999999999999999,1,Add,A,-2,15:00:00,300,10994,1,AAL,2024-09-26
0.19999999999999996,1,Trd_All,A,1,10:00:00,22306,2863001797,4,AAL,2024-09-26
-0.6,1,Add,B,-1,15:00:00,57046,17581654385,103,AAL,2024-09-26
-0.19999999999999996,1,Can,A,-2,13:00:00,981,3762600,1,AAL,2024-09-26
0.0,1,Can,A,1,12:30:00,227681,67978480282,278,AAL,2024-09-26
0.3999999999999999,1,Can,B,-2,11:30:00,59181,9282993729,70,AAL,2024-09-26
0.6000000000000001,2,Create_Bid,B,0,13:30:00,6500,91329,7,AAL,2024-09-26
0.3999999999999999,1,Can,B,-2,14:30:00,11323,5159683419,27,AAL,2024-09-26
-1.0,1,Can,B,-1,11:30:00,12640,356063944,26,AAL,2024-09-26
-0.4,2,Can,B,-2,13:00:00,100,12228,1,AAL,2024-09-26
0.19999999999999996,1,Trd,B,-1,14:00:00,301,465291,1,AAL,2024-09-26
-0.6,2,Create_Ask,A,0,13:00:00,17200,535832,12,AAL,2024-09-26
0.0,2,Create_Bid,B,0,11:30:00,1100,27761,2,AAL,2024-09-26
0.8,1,Trd_All,A,1,12:30:00,17840,4454244579,37,AAL,2024-09-26
-0.4,2,Create_Ask,A,0,10:00:00,12006,9189610,14,AAL,2024-09-26
0.19999999999999996,1,Trd,B,-1,13:30:00,1,412294,1,AAL,2024-09-26
0.8,1,Add,A,1,15:00:00,56047,1129601182,60,AAL,2024-09-26
0.0,1,Add,B,-1,12:30:00,144300,93467992267,228,AAL,2024-09-26
