imbalance_left,spread,event,event_side,event_queue_nbr,time,event_size_sum,ts_delta_sum,ts_delta_count,symbol,date
-0.19999999999999996,2,Can,B,-2,13:00:00,122,239809,1,AAL,2023-07-31
-0.4,2,Create_Ask,A,0,12:00:00,7200,184862,5,AAL,2023-07-31
-0.4,1,Trd,A,1,11:30:00,400,103126990,1,AAL,2023-07-31
-0.8,1,Can,B,-2,13:00:00,5149,148310435,7,AAL,2023-07-31
0.3999999999999999,1,Add,B,-1,12:30:00,127814,26926349276,175,AAL,2023-07-31
-0.19999999999999996,2,Create_Ask,A,0,10:00:00,10300,90620,8,AAL,2023-07-31
0.3999999999999999,1,Add,A,2,12:30:00,11202,1746133333,18,AAL,2023-07-31
-0.4,1,Trd,B,-1,10:00:00,2129,996577977,3,AAL,2023-07-31
-0.8,2,Can,B,-1,13:00:00,200,3102,1,AAL,2023-07-31
0.3999999999999999,1,Can,B,-1,14:30:00,156789,55380993195,186,AAL,2023-07-31
-0.6,2,Add,B,-1,12:30:00,100,1768,1,AAL,2023-07-31
0.19999999999999996,1,Trd,B,-1,10:30:00,2990,152951595,8,AAL,2023-07-31
0.8,1,Trd_All,A,1,12:00:00,4001,117127,11,AAL,2023-07-31
-0.8,1,Add,B,-1,10:30:00,79085,12299640197,94,AAL,2023-07-31
0.8,1,Add,A,2,13:00:00,7658,150607546,8,AAL,2023-07-31
0.19999999999999996,2,Add,A,2,11:30:00,600,817900,2,AAL,2023-07-31
0.8,1,Add,B,-2,11:00:00,100,445864,1,AAL,2023-07-31
0.19999999999999996,1,Add,B,-1,12:00:00,188824,65193265245,259,AAL,2023-07-31
0.19999999999999996,1,Can,A,1,10:00:00,133265,28604583014,294,AAL,2023-07-31
-1.0,1,Can,B,-1,14:30:00,3274,757913774,9,AAL,2023-07-31
0.6000000000000001,2,Create_Bid,B,0,11:00:00,11900,117233,6,AAL,2023-07-31
-0.19999999999999996,2,Can,A,1,12:00:00,8339,45914,11,AAL,2023-07-31
-0.4,1,Add,B,-2,14:30:00,11120,10827977598,29,AAL,2023-07-31
0.8,1,Trd,B,-1,10:00:00,41,1686772,1,AAL,2023-07-31
-0.8,1,Can,A,1,13:00:00,95908,1591231993,88,AAL,2023-07-31
0.6000000000000001,1,Trd_All,A,1,11:00:00,8464,50149711,4,AAL,2023-07-31
0.8,1,Trd,A,1,14:00:00,10848,1785999,23,AAL,2023-07-31
-1.0,1,Add,A,1,13:30:00,98402,907335700,103,AAL,2023-07-31
0.6000000000000001,1,Can,A,1,10:00:00,34117,5239317592,121,AAL,2023-07-31
-0.8,1,Can,A,1,14:30:00,69211,984961247,64,AAL,2023-07-31
0.19999999999999996,1,Add,A,1,14:30:00,215001,58240786803,192,AAL,2023-07-31
0.3999999999999999,1,Can,A,1,14:00:00,47148,13617974577,76,AAL,2023-07-31
-0.4,1,Add,A,1,14:00:00,212586,46410882431,220,AAL,2023-07-31
0.19999999999999996,1,Can,B,-1,13:00:00,283077,57257692340,267,AAL,2023-07-31
-1.0,1,Trd,A,1,13:00:00,4932,318980,3,AAL,2023-07-31
-0.4,2,Add,A,1,10:30:00,66268,553702,94,AAL,2023-07-31
-0.8,1,Can,B,-1,11:00:00,11254,12919630669,39,AAL,2023-07-31
-0.19999999999999996,1,Can,B,-1,10:00:00,356729,99920658408,439,AAL,2023-07-31
0.6000000000000001,1,Add,A,2,10:00:00,70266,9814517015,76,AAL,2023-07-31
0.3999999999999999,2,Can,A,2,11:30:00,500,3271,1,AAL,2023-07-31
-0.8,1,Add,B,-2,15:00:00,700,807279191,3,AAL,2023-07-31
0.3999999999999999,1,Can,B,-2,13:30:00,11866,5459569737,24,AAL,2023-07-31
0.0,1,Trd,A,1,10:30:00,6573,218164,3,AAL,2023-07-31
-0.4,1,Can,B,-1,10:00:00,281828,86490944331,478,AAL,2023-07-31
-0.19999999999999996,1,Add,B,-1,11:30:00,250258,93619626671,320,AAL,2023-07-31
-0.19999999999999996,2,Trd,B,-1,11:00:00,259,3027,1,AAL,2023-07-31
0.19999999999999996,1,Add,B,-2,14:30:00,9436,4217600883,36,AAL,2023-07-31
-0.6,1,Can,A,1,13:30:00,117856,25899723190,89,AAL,2023-07-31
0.0,2,Trd,A,1,11:30:00,100,1320,1,AAL,2023-07-31
-0.6,1,Add,B,-2,14:00:00,4227,245144147,16,AAL,2023-07-31
-0.4,1,Add,A,2,10:00:00,26747,22812083696,73,AAL,2023-07-31
-0.4,2,Can,B,-1,15:00:00,783,10662,1,AAL,2023-07-31
0.8,1,Can,B,-2,13:30:00,2206,3045618549,7,AAL,2023-07-31
0.3999999999999999,1,Can,B,-2,11:30:00,25708,14078057311,52,AAL,2023-07-31
0.19999999999999996,1,Trd,A,1,11:30:00,6074,27968,3,AAL,2023-07-31
-0.4,2,Add,A,1,11:30:00,73840,1216554,99,AAL,2023-07-31
-0.4,1,Can,B,-2,10:30:00,29878,6026333126,73,AAL,2023-07-31
-0.4,1,Can,A,2,13:00:00,7035,8289500188,15,AAL,2023-07-31
0.0,1,Can,A,1,13:30:00,159149,56940936963,170,AAL,2023-07-31
0.8,1,Add,B,-1,10:30:00,109956,1495921461,112,AAL,2023-07-31
0.8,1,Can,B,-1,13:30:00,49057,4112067991,52,AAL,2023-07-31
-0.4,1,Add,B,-1,14:00:00,205286,152131111572,259,AAL,2023-07-31
-0.19999999999999996,1,Trd_All,B,-1,11:00:00,6364,118168078,1,AAL,2023-07-31
0.19999999999999996,1,Trd_All,A,1,11:00:00,6376,866795173,1,AAL,2023-07-31
0.6000000000000001,1,Trd,B,-1,13:30:00,37,78418,1,AAL,2023-07-31
0.0,1,Add,A,1,10:00:00,167416,32601302376,315,AAL,2023-07-31
0.19999999999999996,1,Trd,A,1,12:30:00,7240,660814349,4,AAL,2023-07-31
0.0,2,Add,B,-2,10:30:00,100,885593,1,AAL,2023-07-31
-0.8,2,Can,A,1,12:30:00,1200,18432,3,AAL,2023-07-31
-0.6,1,Can,B,-1,12:00:00,57619,19312126899,92,AAL,2023-07-31
-0.6,1,Trd,B,-1,14:30:00,5719,3324168897,15,AAL,2023-07-31
-0.6,1,Trd,B,-1,12:30:00,149,5782450,2,AAL,2023-07-31
0.0,1,Add,A,2,14:30:00,12944,4311451505,18,AAL,2023-07-31
0.3999999999999999,1,Add,A,1,11:30:00,110793,48259960151,141,AAL,2023-07-31
-0.8,1,Can,A,2,11:30:00,1527,2938160158,7,AAL,2023-07-31
-0.4,1,Add,A,2,13:30:00,5899,6855329117,20,AAL,2023-07-31
0.6000000000000001,1,Can,A,1,12:30:00,5295,57897181,7,AAL,2023-07-31
-0.19999999999999996,1,Add,B,-2,15:00:00,8700,8613604344,59,AAL,2023-07-31
0.19999999999999996,1,Add,A,1,11:00:00,105540,33003429995,147,AAL,2023-07-31
-0.4,1,Can,A,2,14:00:00,1840,686720736,4,AAL,2023-07-31
-1.0,1,Add,A,2,13:30:00,1303,93141109,6,AAL,2023-07-31
-1.0,1,Add,A,1,15:00:00,222257,4635536080,217,AAL,2023-07-31
-1.0,1,Add,B,-2,13:30:00,3223,22919263,6,AAL,2023-07-31
0.19999999999999996,1,Add,A,2,10:00:00,45552,2686929989,60,AAL,2023-07-31
0.0,1,Can,B,-1,10:30:00,535184,85919205123,559,AAL,2023-07-31
0.0,2,Add,B,-1,11:00:00,13138,182968,25,AAL,2023-07-31
-0.8,2,Add,A,1,11:30:00,13403,287546,16,AAL,2023-07-31
0.0,1,Add,A,1,12:30:00,303234,72291210307,320,AAL,2023-07-31
0.6000000000000001,2,Add,B,-1,12:00:00,56054,637564,56,AAL,2023-07-31
0.6000000000000001,2,Can,B,-1,10:00:00,23076,253707,33,AAL,2023-07-31
0.6000000000000001,1,Add,B,-1,13:30:00,88475,12621166918,101,AAL,2023-07-31
-0.8,1,Can,B,-1,14:30:00,11792,2407570563,14,AAL,2023-07-31
