imbalance_left,spread,event,event_side,event_queue_nbr,time,event_size_sum,ts_delta_sum,ts_delta_count,symbol,date
0.6000000000000001,1,Can,B,-1,15:00:00,106986,19765086201,89,AAL,2023-08-11
-0.8,1,Trd,A,1,15:00:00,1800,33246,1,AAL,2023-08-11
0.3999999999999999,2,Can,B,-1,13:30:00,27098,3366506,32,AAL,2023-08-11
-1.0,1,Can,B,-1,10:00:00,7344,2467489431,60,AAL,2023-08-11
-0.4,2,Can,A,1,10:00:00,17251,656248,30,AAL,2023-08-11
0.3999999999999999,1,Can,B,-2,10:00:00,23276,6746243638,71,AAL,2023-08-11
0.0,1,Can,B,-2,11:00:00,44698,5611701563,80,AAL,2023-08-11
-0.19999999999999996,1,Add,B,-2,12:30:00,48911,4297479788,32,AAL,2023-08-11
0.6000000000000001,2,Add,A,1,10:00:00,2100,25595,1,AAL,2023-08-11
0.0,2,Add,B,-1,12:00:00,13430,70175,13,AAL,2023-08-11
0.0,2,Can,A,1,10:00:00,25718,197886320,45,AAL,2023-08-11
0.3999999999999999,1,Trd,B,-1,12:00:00,2410,23240482,5,AAL,2023-08-11
0.0,2,Add,A,2,10:00:00,600,222729550,3,AAL,2023-08-11
0.3999999999999999,2,Add,B,-2,15:00:00,400,24945,1,AAL,2023-08-11
-0.19999999999999996,1,Can,B,-1,13:30:00,275600,137394767622,280,AAL,2023-08-11
-0.4,1,Can,A,2,14:00:00,8349,4218333338,23,AAL,2023-08-11
-0.6,1,Can,A,2,14:00:00,2410,2629999604,8,AAL,2023-08-11
-0.8,2,Can,B,-1,14:30:00,300,92138,1,AAL,2023-08-11
-0.8,1,Can,B,-2,11:30:00,4302,59731705,7,AAL,2023-08-11
-0.4,2,Create_Bid,B,0,12:00:00,222,6816,2,AAL,2023-08-11
0.0,2,Add,A,1,11:00:00,36925,482622,48,AAL,2023-08-11
0.19999999999999996,1,Trd,B,-1,14:00:00,3,2449334,1,AAL,2023-08-11
0.0,1,Can,B,-1,12:00:00,268119,75886496417,303,AAL,2023-08-11
-1.0,1,Add,B,-1,12:00:00,23372,1418684814,28,AAL,2023-08-11
-0.4,1,Trd,A,1,10:00:00,10000,422635821,1,AAL,2023-08-11
-0.6,1,Add,B,-2,15:00:00,3700,1256347036,6,AAL,2023-08-11
0.19999999999999996,2,Add,B,-1,10:00:00,118267,521723060,177,AAL,2023-08-11
0.8,1,Add,B,-1,14:30:00,121087,7186209233,84,AAL,2023-08-11
0.3999999999999999,2,Can,A,2,14:30:00,700,33504,1,AAL,2023-08-11
-0.19999999999999996,1,Add,A,1,11:00:00,242108,41467496302,377,AAL,2023-08-11
-0.6,2,Can,A,1,14:30:00,5752,88117,7,AAL,2023-08-11
0.3999999999999999,2,Create_Ask,A,0,12:00:00,2767,8692010,5,AAL,2023-08-11
-0.4,2,Create_Bid,B,0,13:00:00,3800,134206,1,AAL,2023-08-11
0.6000000000000001,2,Can,B,-1,14:30:00,10200,53550,4,AAL,2023-08-11
-1.0,1,Trd,A,1,11:00:00,500,105178,3,AAL,2023-08-11
0.0,2,Add,A,1,11:30:00,15131,159336,15,AAL,2023-08-11
