imbalance_left,spread,event,event_side,event_queue_nbr,time,event_size_sum,ts_delta_sum,ts_delta_count,symbol,date
-0.4,1,Add,B,-1,13:00:00,102073,78126132546,190,AAL,2024-10-17
0.8,1,Add,B,-1,11:00:00,92889,17590105168,109,AAL,2024-10-17
-0.4,2,Create_Ask,A,0,10:30:00,3600,24813,4,AAL,2024-10-17
-1.0,1,Trd,B,-1,11:30:00,11035,13070819,23,AAL,2024-10-17
-0.4,1,Add,A,1,12:00:00,92568,51920709887,145,AAL,2024-10-17
-0.8,1,Add,A,1,14:00:00,96669,26054408652,117,AAL,2024-10-17
-0.4,1,Can,A,2,14:00:00,36094,30097139170,56,AAL,2024-10-17
0.3999999999999999,1,Trd,B,-1,10:00:00,15688,727127092,6,AAL,2024-10-17
0.3999999999999999,1,Trd_All,A,1,13:00:00,5469,601536847,3,AAL,2024-10-17
-0.4,1,Can,A,1,10:00:00,275017,49963379695,417,AAL,2024-10-17
-0.19999999999999996,1,Can,B,-2,12:30:00,26878,18551108215,61,AAL,2024-10-17
-0.6,1,Can,A,1,11:30:00,110875,12035913747,109,AAL,2024-10-17
-0.4,2,Add,A,1,14:30:00,69082,1222182,86,AAL,2024-10-17
-0.4,2,Add,A,2,14:30:00,500,36656,1,AAL,2024-10-17
0.19999999999999996,1,Trd,A,1,10:00:00,7764,418776426,6,AAL,2024-10-17
-0.8,1,Can,A,2,13:30:00,7978,10265811569,23,AAL,2024-10-17
0.6000000000000001,1,Trd_All,A,1,13:00:00,1920,1554,1,AAL,2024-10-17
0.3999999999999999,2,Create_Bid,B,0,10:00:00,14424,2055101,19,AAL,2024-10-17
-0.4,2,Can,B,-2,10:30:00,2,9655,1,AAL,2024-10-17
0.3999999999999999,2,Add,A,1,12:30:00,5643,42269,3,AAL,2024-10-17
0.3999999999999999,1,Trd_All,A,1,15:00:00,14073,69675806,4,AAL,2024-10-17
-0.6,2,Create_Ask,A,0,12:30:00,5300,61432,5,AAL,2024-10-17
0.6000000000000001,1,Add,A,2,13:00:00,13243,1101118358,25,AAL,2024-10-17
-0.19999999999999996,1,Trd,B,-1,12:00:00,2400,714958306,1,AAL,2024-10-17
0.19999999999999996,1,Can,A,-2,12:30:00,826,11756,1,AAL,2024-10-17
0.0,2,Can,A,1,11:30:00,4300,130431571,4,AAL,2024-10-17
0.6000000000000001,1,Can,B,-1,15:00:00,124755,14033205222,94,AAL,2024-10-17
0.0,2,Add,A,1,10:30:00,13265,212386,16,AAL,2024-10-17
0.6000000000000001,2,Add,B,-1,11:00:00,42229,850036,72,AAL,2024-10-17
0.8,2,Create_Bid,B,0,12:30:00,2000,12233,1,AAL,2024-10-17
0.6000000000000001,2,Add,A,1,13:30:00,100,4718,1,AAL,2024-10-17
0.3999999999999999,2,Add,B,-2,12:30:00,100,42804,1,AAL,2024-10-17
-0.8,1,Can,A,1,10:30:00,104438,21543176989,156,AAL,2024-10-17
0.6000000000000001,1,Can,B,-2,11:30:00,7035,380989462,16,AAL,2024-10-17
0.8,1,Add,B,-1,13:00:00,124567,9756695580,205,AAL,2024-10-17
0.19999999999999996,2,Create_Ask,A,0,14:00:00,200,3726,2,AAL,2024-10-17
-0.19999999999999996,1,Add,A,2,13:00:00,25619,15100535633,96,AAL,2024-10-17
-0.4,2,Can,A,1,12:30:00,13775,479403819,13,AAL,2024-10-17
0.0,1,Add,A,1,13:30:00,140917,78565958263,176,AAL,2024-10-17
-0.8,1,Add,A,2,12:30:00,8208,7078765125,26,AAL,2024-10-17
0.6000000000000001,1,Trd,A,1,12:00:00,4519,3133030192,8,AAL,2024-10-17
-1.0,1,Can,A,-2,13:00:00,100,9048,1,AAL,2024-10-17
0.3999999999999999,1,Add,B,-1,14:00:00,75706,6236130907,76,AAL,2024-10-17
-0.4,1,Add,A,1,14:00:00,174488,122203637888,265,AAL,2024-10-17
-0.4,2,Add,A,1,12:00:00,32617,1250582,55,AAL,2024-10-17
0.6000000000000001,1,Can,A,2,10:00:00,16196,6970308790,55,AAL,2024-10-17
-1.0,2,Add,B,-1,10:00:00,1100,265819,4,AAL,2024-10-17
-1.0,1,Add,A,-1,10:00:00,300,152721,1,AAL,2024-10-17
-1.0,1,Add,B,-2,14:30:00,5774,66270305,14,AAL,2024-10-17
