imbalance_left,spread,event,event_side,event_queue_nbr,time,event_size_sum,ts_delta_sum,ts_delta_count,symbol,date
-1.0,1,Trd,A,1,11:30:00,1040,125927476,5,AAL,2023-08-22
-0.4,2,Can,B,-2,13:00:00,400,545931,1,AAL,2023-08-22
0.3999999999999999,1,Can,B,-2,11:30:00,13770,174119432,16,AAL,2023-08-22
0.6000000000000001,1,Trd,A,1,13:00:00,1389,232558,3,AAL,2023-08-22
0.3999999999999999,2,Create_Ask,A,0,11:30:00,900,107419,9,AAL,2023-08-22
-0.19999999999999996,1,Add,A,2,14:30:00,13439,14310773466,28,AAL,2023-08-22
-0.8,1,Can,A,2,12:30:00,3700,59976845,4,AAL,2023-08-22
-0.8,1,Can,A,1,12:30:00,60180,10624026634,48,AAL,2023-08-22
0.19999999999999996,1,Add,B,-1,13:00:00,156614,65737982676,216,AAL,2023-08-22
0.3999999999999999,1,Can,B,-1,14:00:00,144147,29861659111,165,AAL,2023-08-22
0.6000000000000001,1,Trd,A,1,15:00:00,1070,1126397650,6,AAL,2023-08-22
0.3999999999999999,1,Add,A,1,15:00:00,145726,77057262253,199,AAL,2023-08-22
-0.8,1,Add,A,1,14:00:00,31472,6022328710,40,AAL,2023-08-22
-0.8,1,Add,A,2,10:30:00,1800,1048433,3,AAL,2023-08-22
-0.19999999999999996,1,Add,B,-2,11:30:00,18409,6446968669,42,AAL,2023-08-22
0.3999999999999999,2,Trd,A,1,10:00:00,1000,229219821,2,AAL,2023-08-22
-0.4,1,Can,B,-1,14:30:00,114084,58321590053,168,AAL,2023-08-22
0.8,1,Add,A,1,11:30:00,39328,9337561342,78,AAL,2023-08-22
-0.6,2,Can,A,1,11:30:00,58763,110966266,50,AAL,2023-08-22
0.3999999999999999,2,Can,B,-1,11:30:00,30318,501641,30,AAL,2023-08-22
-0.8,2,Can,B,-2,12:00:00,1400,25916,2,AAL,2023-08-22
-0.4,1,Add,B,-1,10:30:00,243487,97662530197,258,AAL,2023-08-22
-0.6,1,Add,A,1,11:00:00,146250,12199441101,178,AAL,2023-08-22
0.8,1,Trd_All,A,1,14:00:00,10903,2299326388,36,AAL,2023-08-22
-0.19999999999999996,1,Can,B,-2,10:00:00,39740,24560007376,79,AAL,2023-08-22
0.8,1,Add,A,2,13:00:00,9277,142211585,7,AAL,2023-08-22
0.8,1,Trd_All,A,1,12:00:00,9583,615184,25,AAL,2023-08-22
-0.19999999999999996,2,Add,A,1,11:00:00,37703,316817,48,AAL,2023-08-22
0.0,1,Can,B,-2,10:30:00,25899,15198823965,55,AAL,2023-08-22
0.3999999999999999,2,Create_Bid,B,0,11:00:00,44600,778162,20,AAL,2023-08-22
-0.4,1,Can,A,1,13:30:00,166686,53553564813,182,AAL,2023-08-22
0.6000000000000001,2,Can,B,-1,11:30:00,22291,294117,22,AAL,2023-08-22
-0.6,2,Trd,B,-1,11:30:00,1479,3002438,3,AAL,2023-08-22
-0.4,2,Trd,B,-1,15:00:00,68,1182,1,AAL,2023-08-22
0.8,1,Can,A,2,14:30:00,8422,10867396,10,AAL,2023-08-22
0.3999999999999999,1,Can,B,-2,15:00:00,20149,8751909262,31,AAL,2023-08-22
-0.4,1,Add,B,-1,12:00:00,199461,131784034582,239,AAL,2023-08-22
0.19999999999999996,2,Create_Bid,B,0,11:00:00,22400,195163,8,AAL,2023-08-22
-0.4,1,Can,B,-2,13:30:00,6169,5115053903,22,AAL,2023-08-22
0.6000000000000001,1,Can,A,2,12:00:00,2413,1389064993,8,AAL,2023-08-22
0.19999999999999996,1,Trd_All,B,-1,10:00:00,4930,800053468,1,AAL,2023-08-22
-1.0,1,Add,A,1,12:30:00,112042,5296200339,106,AAL,2023-08-22
0.3999999999999999,2,Create_Bid,B,0,14:30:00,11400,130753,5,AAL,2023-08-22
-0.6,1,Add,B,-2,12:00:00,4628,7888538408,12,AAL,2023-08-22
0.6000000000000001,2,Trd,A,1,12:00:00,100,1744,1,AAL,2023-08-22
-0.19999999999999996,1,Add,A,1,11:30:00,214082,55367774071,316,AAL,2023-08-22
-0.19999999999999996,1,Add,B,-1,12:30:00,161882,68250622078,225,AAL,2023-08-22
0.6000000000000001,1,Can,A,2,12:30:00,7600,412436634,12,AAL,2023-08-22
0.6000000000000001,2,Create_Bid,B,0,11:00:00,11500,52308,4,AAL,2023-08-22
0.3999999999999999,1,Trd_All,A,1,12:30:00,2589,1049407,1,AAL,2023-08-22
-0.19999999999999996,1,Add,B,-1,12:00:00,206242,65903091715,251,AAL,2023-08-22
-0.19999999999999996,2,Can,B,-1,12:00:00,400,4441,1,AAL,2023-08-22
-0.6,1,Can,A,1,12:30:00,140044,13719735162,90,AAL,2023-08-22
-0.4,2,Create_Bid,B,0,15:00:00,300,11844,3,AAL,2023-08-22
0.8,1,Add,B,-1,11:00:00,240546,3745630066,184,AAL,2023-08-22
0.8,1,Can,A,1,11:00:00,8072,919440831,28,AAL,2023-08-22
0.3999999999999999,1,Add,B,-1,10:00:00,204314,34102172934,373,AAL,2023-08-22
0.0,1,Add,A,2,14:00:00,12348,21455676833,36,AAL,2023-08-22
0.3999999999999999,1,Trd,A,1,10:30:00,12026,10555243,11,AAL,2023-08-22
-0.6,2,Can,B,-1,11:30:00,899,69190,3,AAL,2023-08-22
-0.19999999999999996,2,Trd,B,-1,11:00:00,100,4897,1,AAL,2023-08-22
-1.0,1,Can,B,-2,11:30:00,7667,593574856,16,AAL,2023-08-22
0.19999999999999996,1,Can,B,-1,15:00:00,231758,142771482726,236,AAL,2023-08-22
-0.8,1,Add,B,-1,11:30:00,40207,18869209353,90,AAL,2023-08-22
-0.19999999999999996,2,Can,A,2,10:30:00,100,3333,1,AAL,2023-08-22
0.3999999999999999,2,Create_Bid,B,0,11:30:00,26600,585142,14,AAL,2023-08-22
-0.4,2,Can,B,-1,11:00:00,5400,8265111,8,AAL,2023-08-22
-0.4,1,Can,B,-2,12:30:00,20570,5034191968,33,AAL,2023-08-22
-0.8,2,Create_Ask,A,0,15:00:00,4000,134462,1,AAL,2023-08-22
