imbalance_left,spread,event,event_side,event_queue_nbr,time,event_size_sum,ts_delta_sum,ts_delta_count,symbol,date
-0.4,2,Can,B,-2,11:00:00,100,7737,1,AAL,2024-10-14
-0.4,1,Trd,A,1,11:00:00,8,171226,1,AAL,2024-10-14
-0.4,1,Trd,B,-1,11:00:00,100,98757672,1,AAL,2024-10-14
-1.0,1,Can,B,-2,11:00:00,4323,223446304,12,AAL,2024-10-14
-0.8,2,Can,B,-1,15:00:00,100,7378,1,AAL,2024-10-14
-0.6,2,Add,A,1,11:30:00,24391,232374,30,AAL,2024-10-14
-0.19999999999999996,1,Add,A,2,12:00:00,7239,4487420092,19,AAL,2024-10-14
0.19999999999999996,2,Create_Ask,A,0,13:00:00,100,21931,1,AAL,2024-10-14
-0.19999999999999996,1,Trd,B,-1,15:00:00,4316,3120691967,11,AAL,2024-10-14
0.19999999999999996,1,Trd,B,-1,12:30:00,2488,3638257300,4,AAL,2024-10-14
0.19999999999999996,1,Can,A,1,11:30:00,57959,60100791541,137,AAL,2024-10-14
-0.8,1,Can,A,2,10:30:00,1000,23160333,2,AAL,2024-10-14
-0.8,1,Add,A,1,13:00:00,11577,12330975642,31,AAL,2024-10-14
0.3999999999999999,1,Trd,B,-1,14:30:00,15,12765101,1,AAL,2024-10-14
-0.6,1,Can,B,-1,14:30:00,25229,16670477741,28,AAL,2024-10-14
0.0,1,Add,A,2,14:30:00,12493,19598215528,30,AAL,2024-10-14
-0.4,1,Can,B,-1,13:30:00,34099,31387271839,63,AAL,2024-10-14
0.0,1,Add,B,-1,10:00:00,139523,70177437675,270,AAL,2024-10-14
-0.6,1,Trd,B,-1,11:30:00,14252,1688161190,19,AAL,2024-10-14
-0.19999999999999996,2,Create_Ask,A,0,10:30:00,1800,9622,1,AAL,2024-10-14
0.19999999999999996,1,Trd,A,1,11:30:00,50,396681815,1,AAL,2024-10-14
-0.8,1,Trd,B,-1,13:00:00,1208,321607,1,AAL,2024-10-14
0.3999999999999999,2,Can,B,-2,14:30:00,5600,25049469,1,AAL,2024-10-14
0.3999999999999999,1,Can,B,-2,12:30:00,4092,566458531,7,AAL,2024-10-14
0.19999999999999996,1,Add,B,-1,13:30:00,85801,14753006072,67,AAL,2024-10-14
-0.8,1,Add,B,-1,11:00:00,34021,46084445812,74,AAL,2024-10-14
-0.6,1,Add,A,1,14:00:00,39701,30879292944,44,AAL,2024-10-14
0.19999999999999996,2,Create_Ask,A,0,12:00:00,1351,396301,6,AAL,2024-10-14
0.8,1,Add,B,-2,12:30:00,100,67521,1,AAL,2024-10-14
-0.4,1,Trd_All,A,1,15:00:00,20694,372905845,1,AAL,2024-10-14
-0.19999999999999996,1,Trd,A,1,11:00:00,2613,238216724,1,AAL,2024-10-14
-0.4,2,Add,A,1,14:30:00,10542,34426,7,AAL,2024-10-14
0.6000000000000001,1,Can,A,1,14:00:00,12217,12183136248,29,AAL,2024-10-14
0.0,1,Add,A,1,12:00:00,114182,59098433829,146,AAL,2024-10-14
-1.0,1,Trd_All,B,-1,10:30:00,1732,4522416,6,AAL,2024-10-14
0.0,2,Can,A,1,11:00:00,2000,15503,1,AAL,2024-10-14
0.3999999999999999,1,Add,B,-1,15:00:00,82556,16902915049,80,AAL,2024-10-14
0.6000000000000001,1,Add,B,-1,10:00:00,173110,39666981018,221,AAL,2024-10-14
-1.0,1,Add,A,1,12:30:00,104982,7814622,110,AAL,2024-10-14
0.0,1,Add,B,-2,12:30:00,1600,4206018136,8,AAL,2024-10-14
0.3999999999999999,1,Can,B,-1,13:30:00,104401,32429040326,84,AAL,2024-10-14
0.8,2,Can,B,-1,15:00:00,26400,349177,14,AAL,2024-10-14
-0.19999999999999996,1,Can,A,1,13:30:00,68774,110186273040,116,AAL,2024-10-14
0.0,1,Add,A,2,13:00:00,3290,5135837715,19,AAL,2024-10-14
0.8,1,Can,A,2,12:30:00,400,52307331,4,AAL,2024-10-14
-0.6,2,Add,A,1,12:00:00,20495,292360,21,AAL,2024-10-14
-0.19999999999999996,2,Create_Ask,A,0,10:00:00,3100,37846,4,AAL,2024-10-14
-0.4,1,Trd,B,-1,13:00:00,5370,3134298594,3,AAL,2024-10-14
-0.8,1,Can,B,-1,10:30:00,10307,4418844321,24,AAL,2024-10-14
-0.8,1,Can,A,1,14:00:00,24228,12553164749,29,AAL,2024-10-14
-1.0,1,Can,B,-1,13:30:00,16601,7508426089,29,AAL,2024-10-14
0.6000000000000001,2,Create_Bid,B,0,11:30:00,2000,19784,1,AAL,2024-10-14
0.3999999999999999,1,Trd,A,1,11:30:00,741,566882540,3,AAL,2024-10-14
-1.0,1,Add,A,1,13:30:00,97307,21563367376,110,AAL,2024-10-14
-0.4,1,Trd,A,1,12:00:00,100,47976,1,AAL,2024-10-14
-1.0,1,Add,A,1,10:00:00,25798,4107358426,54,AAL,2024-10-14
0.8,1,Can,A,2,13:00:00,1903,379901318,12,AAL,2024-10-14
-0.4,2,Add,A,1,13:00:00,19751,447856,16,AAL,2024-10-14
0.8,1,Add,B,-1,14:00:00,86352,3595122381,62,AAL,2024-10-14
0.19999999999999996,1,Can,B,-1,13:00:00,167733,96067067945,188,AAL,2024-10-14
0.19999999999999996,2,Can,A,2,10:30:00,2,15956,1,AAL,2024-10-14
-1.0,1,Add,B,-1,11:30:00,4025,211384065,9,AAL,2024-10-14
0.3999999999999999,2,Can,A,1,10:00:00,4000,164183,13,AAL,2024-10-14
0.6000000000000001,2,Add,B,-1,15:00:00,48147,329787,35,AAL,2024-10-14
0.8,1,Trd,A,1,13:30:00,5230,1345219069,20,AAL,2024-10-14
-0.4,1,Trd_All,B,-1,14:00:00,13855,154564,2,AAL,2024-10-14
0.6000000000000001,2,Add,B,-1,10:00:00,26372,978213,49,AAL,2024-10-14
-0.6,1,Trd,B,-1,13:30:00,100,516084653,1,AAL,2024-10-14
-0.6,2,Can,A,1,10:30:00,5999,498286,17,AAL,2024-10-14
-0.19999999999999996,1,Add,B,-2,14:00:00,3010,19840580853,23,AAL,2024-10-14
0.8,1,Trd,A,1,10:30:00,5802,237208,15,AAL,2024-10-14
-0.19999999999999996,1,Can,B,-1,15:00:00,207764,42762986875,178,AAL,2024-10-14
0.6000000000000001,1,Can,B,-2,10:00:00,8815,3488765501,21,AAL,2024-10-14
0.8,1,Can,A,1,15:00:00,10545,1593262561,30,AAL,2024-10-14
0.8,1,Can,A,1,11:00:00,4458,4878207990,15,AAL,2024-10-14
0.6000000000000001,1,Trd,A,1,12:00:00,1017,375223,2,AAL,2024-10-14
-0.19999999999999996,1,Can,B,-1,11:30:00,90679,62274487214,176,AAL,2024-10-14
-0.4,1,Can,B,-2,14:00:00,1600,4817554319,8,AAL,2024-10-14
0.6000000000000001,1,Can,B,-1,14:30:00,286384,88118583490,198,AAL,2024-10-14
0.6000000000000001,1,Add,A,2,15:00:00,6121,7093532276,19,AAL,2024-10-14
0.19999999999999996,1,Can,B,-1,14:30:00,108190,17428654841,64,AAL,2024-10-14
-0.6,1,Can,B,-2,13:30:00,2820,6582982386,17,AAL,2024-10-14
-0.4,1,Add,B,-2,13:30:00,1500,1809180331,9,AAL,2024-10-14
0.19999999999999996,2,Add,A,1,10:30:00,1442,28999,2,AAL,2024-10-14
-0.19999999999999996,1,Can,A,1,14:00:00,133636,85312177462,149,AAL,2024-10-14
-0.6,2,Create_Bid,B,0,13:30:00,2700,1809,1,AAL,2024-10-14
0.6000000000000001,1,Add,B,-1,15:00:00,196821,14714967451,133,AAL,2024-10-14
-0.4,1,Can,A,2,11:30:00,6110,3209231279,18,AAL,2024-10-14
-0.8,1,Add,A,1,11:00:00,40570,17235513944,64,AAL,2024-10-14
0.8,2,Add,B,-1,14:00:00,859,56190,5,AAL,2024-10-14
0.3999999999999999,1,Add,A,1,11:30:00,71372,70273337489,154,AAL,2024-10-14
0.8,1,Can,A,2,15:00:00,6813,1205239605,16,AAL,2024-10-14
0.3999999999999999,1,Add,A,1,12:00:00,33212,70780497940,100,AAL,2024-10-14
0.8,1,Add,B,-1,12:30:00,4900,79083906,6,AAL,2024-10-14
-0.19999999999999996,1,Can,A,2,13:30:00,33500,49792653881,55,AAL,2024-10-14
0.8,2,Can,A,1,15:00:00,100,9697,1,AAL,2024-10-14
-1.0,1,Add,A,1,10:30:00,32586,919098407,42,AAL,2024-10-14
