imbalance_left,spread,event,event_side,event_queue_nbr,time,event_size_sum,ts_delta_sum,ts_delta_count,symbol,date
0.19999999999999996,1,Add,A,1,13:30:00,118344,131118010452,413,AAL,2024-11-22
0.3999999999999999,2,Create_Ask,A,0,10:00:00,1053,167711,5,AAL,2024-11-22
0.6000000000000001,2,Add,B,-1,15:00:00,5294,79009,10,AAL,2024-11-22
-1.0,1,Trd,B,-1,10:00:00,6888,5712433,29,AAL,2024-11-22
0.8,1,Add,B,-2,10:30:00,1200,105630592,8,AAL,2024-11-22
0.8,1,Add,B,-2,13:30:00,300,1389629,1,AAL,2024-11-22
0.19999999999999996,1,Can,B,-2,14:30:00,6050,2670584066,9,AAL,2024-11-22
0.0,1,Can,A,1,13:30:00,107444,104070830612,334,AAL,2024-11-22
-0.19999999999999996,2,Add,A,1,13:00:00,14894,153613,25,AAL,2024-11-22
0.0,2,Can,A,1,13:30:00,468,20665,3,AAL,2024-11-22
-0.6,1,Add,B,-1,11:00:00,48775,6544770977,91,AAL,2024-11-22
0.6000000000000001,2,Add,A,2,13:30:00,100,2323,1,AAL,2024-11-22
0.6000000000000001,2,Can,B,-1,10:30:00,8017,609315,10,AAL,2024-11-22
-0.8,2,Add,A,1,12:00:00,1900,21694,2,AAL,2024-11-22
-0.19999999999999996,1,Trd,B,-1,13:30:00,9080,284015416,3,AAL,2024-11-22
0.0,1,Trd,B,-1,15:00:00,300,35130,1,AAL,2024-11-22
0.3999999999999999,1,Add,B,-1,13:30:00,138675,44831969609,288,AAL,2024-11-22
-0.4,2,Add,A,2,10:00:00,1300,240465251,6,AAL,2024-11-22
-0.4,1,Add,B,-2,10:30:00,6402,4690203037,35,AAL,2024-11-22
-0.8,2,Can,B,-1,15:00:00,500,22083,2,AAL,2024-11-22
0.6000000000000001,1,Add,B,-1,10:30:00,83757,32978215225,236,AAL,2024-11-22
0.6000000000000001,1,Can,B,-1,10:00:00,185121,22050210719,430,AAL,2024-11-22
0.19999999999999996,2,Can,A,1,10:30:00,4550,57048,5,AAL,2024-11-22
-0.6,1,Can,A,1,13:00:00,12018,85780603,11,AAL,2024-11-22
-1.0,1,Can,B,-1,12:30:00,520,62398,3,AAL,2024-11-22
0.6000000000000001,2,Can,B,-1,11:30:00,5700,39288,3,AAL,2024-11-22
-0.6,2,Create_Ask,A,0,11:00:00,9800,201113,9,AAL,2024-11-22
-0.4,1,Can,B,-2,15:00:00,4350,3350428864,26,AAL,2024-11-22
0.19999999999999996,2,Can,A,1,12:30:00,700,53604,5,AAL,2024-11-22
-0.6,2,Create_Ask,A,0,15:00:00,3900,250161,5,AAL,2024-11-22
