imbalance_left,spread,event,event_side,event_queue_nbr,time,event_size_sum,ts_delta_sum,ts_delta_count,symbol,date
-0.4,1,Can,A,1,13:00:00,35016,935007541,23,AAL,2024-02-28
-0.6,2,Create_Bid,B,0,13:00:00,300,16619,2,AAL,2024-02-28
-0.6,2,Can,A,1,11:30:00,40627,294750,29,AAL,2024-02-28
0.19999999999999996,1,Add,B,-1,13:30:00,141260,91705133545,207,AAL,2024-02-28
-0.4,2,Can,B,-1,13:30:00,601,10390,2,AAL,2024-02-28
0.19999999999999996,2,Trd,B,-1,10:00:00,2120,4478362,1,AAL,2024-02-28
-0.8,2,Can,B,-1,13:00:00,494,10436,2,AAL,2024-02-28
-0.6,2,Can,A,1,13:30:00,3000,11452,2,AAL,2024-02-28
-0.6,2,Can,A,1,10:00:00,20653,269084,25,AAL,2024-02-28
0.0,2,Can,B,-1,10:00:00,8500,2838838751,6,AAL,2024-02-28
-1.0,1,Add,B,-2,12:30:00,5400,10615,2,AAL,2024-02-28
0.19999999999999996,1,Add,B,-1,12:30:00,127125,138292027607,131,AAL,2024-02-28
-0.19999999999999996,1,Can,B,-1,13:30:00,72840,82509537621,135,AAL,2024-02-28
0.6000000000000001,2,Add,A,2,10:30:00,322,6794,1,AAL,2024-02-28
-0.19999999999999996,1,Add,B,-2,12:30:00,4760,72675207,11,AAL,2024-02-28
0.8,1,Trd,A,1,12:00:00,893,159600,3,AAL,2024-02-28
-0.19999999999999996,1,Can,B,-2,13:00:00,26820,14961957065,33,AAL,2024-02-28
-0.6,1,Can,B,-1,15:00:00,62868,65225088156,83,AAL,2024-02-28
0.0,1,Add,B,-1,15:00:00,280274,99740799887,239,AAL,2024-02-28
0.8,1,Add,B,-1,11:30:00,8377,14916377,7,AAL,2024-02-28
0.0,2,Add,A,1,14:00:00,3000,66850,1,AAL,2024-02-28
0.3999999999999999,1,Add,A,2,14:00:00,100,45341,1,AAL,2024-02-28
-0.4,1,Add,B,-1,12:00:00,147239,54180401613,138,AAL,2024-02-28
0.19999999999999996,2,Can,B,-1,12:00:00,95,3533,1,AAL,2024-02-28
-0.8,2,Add,A,1,13:30:00,41738,238643,33,AAL,2024-02-28
0.0,1,Add,A,2,11:30:00,17860,26244682421,39,AAL,2024-02-28
-0.8,1,Add,B,-1,10:30:00,108203,61692587623,101,AAL,2024-02-28
0.6000000000000001,2,Can,B,-1,10:00:00,24981,261388,26,AAL,2024-02-28
-1.0,1,Add,B,-2,10:30:00,35432,501050191,22,AAL,2024-02-28
-0.4,2,Add,B,-1,14:00:00,27909,78187,10,AAL,2024-02-28
0.6000000000000001,1,Can,A,2,11:00:00,2300,541172935,5,AAL,2024-02-28
0.3999999999999999,2,Create_Ask,A,0,10:00:00,400,213592,4,AAL,2024-02-28
-1.0,1,Add,A,1,13:00:00,3659,18919,3,AAL,2024-02-28
-0.8,1,Can,A,1,12:00:00,143203,6713509805,80,AAL,2024-02-28
0.19999999999999996,1,Can,B,-2,15:00:00,5996,1327137725,6,AAL,2024-02-28
0.0,2,Add,B,-1,12:30:00,6166,96389,10,AAL,2024-02-28
-0.4,1,Add,A,2,14:00:00,9701,1899346609,18,AAL,2024-02-28
-0.6,1,Add,B,-2,13:00:00,9394,8300359441,20,AAL,2024-02-28
0.3999999999999999,2,Add,A,1,11:00:00,3100,119906,3,AAL,2024-02-28
0.8,1,Trd,A,1,11:00:00,6705,116943,19,AAL,2024-02-28
0.3999999999999999,1,Trd,A,1,10:00:00,166,118144122,5,AAL,2024-02-28
0.19999999999999996,1,Trd_All,A,1,12:00:00,4062,1062532,1,AAL,2024-02-28
-0.4,1,Add,A,1,11:30:00,103969,59784642088,113,AAL,2024-02-28
-0.8,2,Add,B,-1,10:00:00,8900,60012,10,AAL,2024-02-28
0.3999999999999999,1,Trd_All,A,1,10:30:00,7802,146111857,3,AAL,2024-02-28
0.19999999999999996,1,Add,B,-2,12:00:00,12163,4071788048,28,AAL,2024-02-28
0.6000000000000001,1,Add,B,-2,10:30:00,1578,2223667566,4,AAL,2024-02-28
0.19999999999999996,1,Can,A,2,14:00:00,105,1185644931,2,AAL,2024-02-28
-0.4,1,Trd,B,-1,13:30:00,2648,2745,1,AAL,2024-02-28
0.19999999999999996,1,Can,B,-2,10:00:00,121341,13387377060,102,AAL,2024-02-28
0.19999999999999996,1,Can,B,-2,13:00:00,24025,9605900650,27,AAL,2024-02-28
0.19999999999999996,2,Can,A,1,14:30:00,500,52784,1,AAL,2024-02-28
0.19999999999999996,1,Add,A,1,15:00:00,115084,24382214705,76,AAL,2024-02-28
-0.8,1,Trd,B,-1,11:30:00,3120,745158,3,AAL,2024-02-28
-0.6,1,Add,B,-1,13:30:00,75379,11692763436,50,AAL,2024-02-28
-1.0,1,Can,A,1,13:30:00,142816,22991808,73,AAL,2024-02-28
0.3999999999999999,1,Add,A,2,11:00:00,11199,9284273286,28,AAL,2024-02-28
0.0,1,Can,B,-2,10:30:00,26582,17402596206,46,AAL,2024-02-28
0.8,1,Add,B,-1,12:00:00,60712,1051519291,46,AAL,2024-02-28
0.8,1,Trd,A,1,10:30:00,2394,553612641,14,AAL,2024-02-28
0.3999999999999999,1,Can,B,-2,12:00:00,23405,1481337265,15,AAL,2024-02-28
0.8,1,Can,A,1,13:00:00,1682,108980905,6,AAL,2024-02-28
-0.6,2,Create_Ask,A,0,10:00:00,28500,111663,9,AAL,2024-02-28
-0.8,1,Can,B,-1,13:30:00,105802,42089915574,73,AAL,2024-02-28
0.8,1,Can,B,-2,10:00:00,3608,1418433643,13,AAL,2024-02-28
0.19999999999999996,1,Trd_All,A,1,11:00:00,21919,8550,3,AAL,2024-02-28
0.3999999999999999,2,Add,A,2,15:00:00,323,9523,1,AAL,2024-02-28
-0.8,1,Trd,B,-1,11:00:00,9854,1391037011,7,AAL,2024-02-28
-1.0,1,Can,A,2,14:30:00,500,471,1,AAL,2024-02-28
0.8,1,Trd_All,A,1,12:00:00,4226,146375,14,AAL,2024-02-28
0.6000000000000001,1,Add,A,2,12:00:00,9937,4014882729,23,AAL,2024-02-28
-1.0,1,Trd_All,B,-1,14:00:00,4285,21337,5,AAL,2024-02-28
-1.0,1,Can,A,1,14:30:00,131070,94253837,75,AAL,2024-02-28
0.19999999999999996,1,Can,A,1,15:00:00,116366,20036161489,88,AAL,2024-02-28
0.8,1,Can,A,1,10:00:00,27335,11100207592,121,AAL,2024-02-28
-0.4,2,Add,A,1,15:00:00,179,3042397,4,AAL,2024-02-28
0.8,1,Can,B,-1,13:00:00,31067,764012668,11,AAL,2024-02-28
0.6000000000000001,1,Add,B,-1,13:30:00,18992,7529839,19,AAL,2024-02-28
0.6000000000000001,2,Can,B,-1,10:30:00,3600,43932,6,AAL,2024-02-28
-1.0,1,Can,B,-2,13:30:00,2367,259018730,9,AAL,2024-02-28
-0.4,1,Can,B,-1,10:30:00,220621,94936392880,239,AAL,2024-02-28
-1.0,1,Can,B,-1,14:00:00,3000,16274933,4,AAL,2024-02-28
-1.0,1,Add,B,-2,15:00:00,1100,8692,2,AAL,2024-02-28
0.6000000000000001,1,Can,B,-2,12:00:00,100,11175,1,AAL,2024-02-28
-1.0,1,Add,A,1,11:30:00,21989,142278,15,AAL,2024-02-28
0.3999999999999999,2,Create_Bid,B,0,14:30:00,10000,13464,2,AAL,2024-02-28
-0.6,2,Can,B,-1,14:30:00,500,5584,1,AAL,2024-02-28
0.19999999999999996,1,Trd,B,-1,11:00:00,49,353784,1,AAL,2024-02-28
-0.4,1,Add,A,1,13:30:00,55351,12043267638,51,AAL,2024-02-28
-0.19999999999999996,2,Add,A,1,10:00:00,93619,1416895972,92,AAL,2024-02-28
0.19999999999999996,2,Create_Bid,B,0,10:30:00,10501,630133,4,AAL,2024-02-28
-0.19999999999999996,2,Add,A,2,10:00:00,1000,1453017241,2,AAL,2024-02-28
0.19999999999999996,1,Add,B,-2,12:30:00,7011,286148052,16,AAL,2024-02-28
-0.8,1,Add,A,2,14:00:00,5963,5536854176,17,AAL,2024-02-28
-0.6,1,Can,A,2,13:30:00,22132,17601084,17,AAL,2024-02-28
0.3999999999999999,1,Add,B,-1,14:30:00,63551,13593026526,42,AAL,2024-02-28
-0.19999999999999996,2,Can,B,-1,12:00:00,3079,48788,2,AAL,2024-02-28
-0.8,2,Can,B,-1,13:30:00,400,6103,1,AAL,2024-02-28
-0.8,1,Can,A,2,12:30:00,2321,75173,2,AAL,2024-02-28
-0.8,2,Add,A,1,11:00:00,94810,569253,63,AAL,2024-02-28
0.0,1,Add,A,2,11:00:00,33910,19626705898,69,AAL,2024-02-28
-0.8,1,Trd_All,B,-1,10:00:00,3945,457645769,3,AAL,2024-02-28
0.0,2,Add,B,-1,12:00:00,18501,140136,13,AAL,2024-02-28
-0.4,1,Add,A,1,10:00:00,313892,19742950445,308,AAL,2024-02-28
0.19999999999999996,1,Can,A,1,13:30:00,135172,91881062069,116,AAL,2024-02-28
-1.0,1,Add,A,2,14:00:00,500,12743,1,AAL,2024-02-28
0.3999999999999999,2,Can,B,-1,11:00:00,26296,1330980,25,AAL,2024-02-28
0.6000000000000001,1,Can,B,-1,14:30:00,37200,251573740,34,AAL,2024-02-28
-0.4,2,Create_Bid,B,0,11:30:00,501,67623,5,AAL,2024-02-28
-0.4,1,Can,A,2,15:00:00,22942,9482882484,44,AAL,2024-02-28
0.8,1,Can,A,2,12:00:00,200,7657,1,AAL,2024-02-28
0.3999999999999999,1,Add,B,-1,14:00:00,22540,2384970886,9,AAL,2024-02-28
0.6000000000000001,2,Add,B,-1,11:30:00,400,8502,1,AAL,2024-02-28
-0.8,1,Can,A,2,10:00:00,9526,3979185012,23,AAL,2024-02-28
-0.6,1,Trd,A,1,14:00:00,740,12972081152,9,AAL,2024-02-28
0.3999999999999999,1,Can,B,-2,11:00:00,4181,267989818,7,AAL,2024-02-28
-0.4,1,Add,B,-2,14:30:00,8426,15742612359,20,AAL,2024-02-28
0.19999999999999996,1,Can,B,-2,14:30:00,8165,591598027,5,AAL,2024-02-28
-0.6,1,Trd_All,B,-1,10:00:00,4943,514041156,2,AAL,2024-02-28
-0.6,1,Trd,B,-1,14:30:00,43080,56298562,8,AAL,2024-02-28
0.19999999999999996,1,Add,B,-1,12:00:00,137947,67275089131,135,AAL,2024-02-28
-1.0,1,Can,B,-1,13:00:00,100,7623,1,AAL,2024-02-28
-0.6,1,Add,B,-2,15:00:00,800,710200726,2,AAL,2024-02-28
