imbalance_left,spread,event,event_side,event_queue_nbr,time,event_size_sum,ts_delta_sum,ts_delta_count,symbol,date
0.3999999999999999,1,Trd,A,1,10:30:00,3437,2301128619,4,AAL,2024-01-24
0.19999999999999996,1,Add,B,-1,14:30:00,193469,58845916140,191,AAL,2024-01-24
0.8,1,Can,A,1,13:30:00,5031,299997,19,AAL,2024-01-24
-0.6,2,Can,A,2,13:30:00,162,8855,1,AAL,2024-01-24
-0.4,2,Can,A,2,13:30:00,291,20875,1,AAL,2024-01-24
-0.4,1,Add,B,-1,15:00:00,165014,42108767248,180,AAL,2024-01-24
0.0,2,Can,A,1,14:00:00,4700,9587,1,AAL,2024-01-24
-0.6,1,Add,A,2,12:00:00,11700,6187888043,15,AAL,2024-01-24
-0.6,1,Trd,A,1,14:30:00,300,2154723,3,AAL,2024-01-24
0.0,1,Trd,A,1,14:30:00,500,6081481622,5,AAL,2024-01-24
-0.4,2,Trd,A,1,11:30:00,10,39922,1,AAL,2024-01-24
0.0,1,Can,B,-2,13:30:00,81504,13491947448,95,AAL,2024-01-24
-0.6,2,Add,B,-1,10:00:00,1400,22493,3,AAL,2024-01-24
0.19999999999999996,1,Add,A,2,10:30:00,45700,18527160800,60,AAL,2024-01-24
0.19999999999999996,1,Trd_All,A,1,13:30:00,8527,329942,1,AAL,2024-01-24
0.6000000000000001,1,Can,A,1,12:30:00,41537,16740558860,70,AAL,2024-01-24
-0.8,1,Add,B,-2,12:30:00,1946,40439147,5,AAL,2024-01-24
0.3999999999999999,2,Create_Ask,A,0,10:00:00,710,309321,11,AAL,2024-01-24
-0.6,1,Trd_All,B,-1,14:30:00,5077,471712,1,AAL,2024-01-24
0.3999999999999999,1,Can,B,-1,13:00:00,481127,30326879014,287,AAL,2024-01-24
-0.19999999999999996,1,Trd,B,-1,10:30:00,24041,3130990321,6,AAL,2024-01-24
-0.19999999999999996,1,Trd_All,B,-1,14:00:00,12655,1783405807,1,AAL,2024-01-24
-0.4,1,Can,B,-2,12:00:00,20554,7431090486,25,AAL,2024-01-24
0.8,1,Trd,B,-1,11:30:00,2,1120595,1,AAL,2024-01-24
-0.6,1,Can,B,-1,14:00:00,88147,23375228092,112,AAL,2024-01-24
-0.8,1,Trd_All,B,-1,11:00:00,10124,2085236534,4,AAL,2024-01-24
-0.4,1,Can,A,2,10:00:00,120235,6499691900,127,AAL,2024-01-24
-0.19999999999999996,2,Can,A,1,12:30:00,7060,52002,6,AAL,2024-01-24
-0.6,1,Add,A,2,14:30:00,7961,1342978189,13,AAL,2024-01-24
0.0,2,Trd,B,-1,13:00:00,500,243771,1,AAL,2024-01-24
-1.0,1,Add,B,-1,11:00:00,5849,1190778736,17,AAL,2024-01-24
-1.0,1,Add,B,-2,14:30:00,8246,823991394,12,AAL,2024-01-24
-1.0,1,Trd,A,1,12:30:00,10,1539871,1,AAL,2024-01-24
-0.4,1,Trd,A,1,10:00:00,900,19883,3,AAL,2024-01-24
-0.6,1,Trd,B,-1,13:00:00,37555,4402283988,29,AAL,2024-01-24
-0.6,2,Trd,A,1,13:00:00,2800,9711,4,AAL,2024-01-24
0.3999999999999999,2,Add,B,-1,12:30:00,74378,995351,68,AAL,2024-01-24
-0.8,2,Create_Bid,B,0,15:00:00,1600,23059,4,AAL,2024-01-24
0.6000000000000001,1,Add,A,2,10:00:00,39134,1792673810,37,AAL,2024-01-24
0.19999999999999996,1,Can,B,-1,12:30:00,413095,74905862916,362,AAL,2024-01-24
-1.0,2,Add,A,1,10:00:00,300,39416,1,AAL,2024-01-24
-1.0,1,Add,B,-1,10:30:00,39498,3073460199,58,AAL,2024-01-24
0.8,1,Add,B,-2,11:00:00,300,199489244,1,AAL,2024-01-24
-0.19999999999999996,1,Add,B,-1,11:30:00,336847,71765742587,336,AAL,2024-01-24
-0.19999999999999996,1,Can,A,1,13:00:00,500406,44120266560,390,AAL,2024-01-24
0.19999999999999996,2,Create_Bid,B,0,11:00:00,15900,47282,5,AAL,2024-01-24
-0.6,1,Can,A,2,14:00:00,5100,144477316,7,AAL,2024-01-24
0.19999999999999996,2,Add,A,2,13:30:00,1000,145157,1,AAL,2024-01-24
0.0,1,Add,A,1,13:00:00,524780,51287204081,423,AAL,2024-01-24
0.0,1,Can,B,-1,14:00:00,396113,93407050329,342,AAL,2024-01-24
-0.6,2,Create_Ask,A,0,13:00:00,39000,431806,14,AAL,2024-01-24
0.0,2,Add,A,1,12:00:00,16311,113312,17,AAL,2024-01-24
-0.19999999999999996,1,Trd_All,B,-1,11:00:00,9176,30874,1,AAL,2024-01-24
-0.4,1,Can,A,2,12:30:00,18722,1912108748,22,AAL,2024-01-24
0.6000000000000001,1,Add,A,1,13:30:00,40441,1903345214,38,AAL,2024-01-24
-0.8,2,Create_Ask,A,0,14:30:00,8600,29972,2,AAL,2024-01-24
-0.6,2,Can,B,-1,10:30:00,2350,77229,5,AAL,2024-01-24
-0.19999999999999996,1,Can,B,-2,14:30:00,92429,23308251338,92,AAL,2024-01-24
0.0,1,Add,B,-1,11:00:00,445427,148553430895,482,AAL,2024-01-24
0.8,1,Add,B,-1,14:00:00,65804,951541067,59,AAL,2024-01-24
0.3999999999999999,1,Trd_All,A,1,14:00:00,11523,116288,2,AAL,2024-01-24
0.0,1,Add,B,-1,14:00:00,384756,99882993106,352,AAL,2024-01-24
0.8,1,Trd_All,A,1,13:00:00,13121,508406655,22,AAL,2024-01-24
-0.6,1,Can,B,-2,10:30:00,4266,670067910,9,AAL,2024-01-24
0.0,2,Add,B,-1,11:00:00,14272,154578,16,AAL,2024-01-24
-0.19999999999999996,1,Trd_All,B,-1,15:00:00,14082,139075,1,AAL,2024-01-24
0.19999999999999996,1,Add,A,2,15:00:00,49625,23935998094,44,AAL,2024-01-24
-0.19999999999999996,1,Add,B,-2,13:00:00,58951,7449357911,64,AAL,2024-01-24
0.8,1,Can,A,1,11:30:00,18651,1609163232,45,AAL,2024-01-24
-0.6,1,Can,B,-2,11:00:00,12973,3540204994,12,AAL,2024-01-24
-0.6,1,Trd,A,1,15:00:00,501,851704115,6,AAL,2024-01-24
0.0,1,Add,A,2,12:00:00,112032,38039958198,123,AAL,2024-01-24
0.8,1,Add,A,2,13:30:00,7574,21927,5,AAL,2024-01-24
0.0,1,Can,A,1,11:00:00,217284,82126483994,284,AAL,2024-01-24
0.3999999999999999,1,Trd_All,A,1,13:30:00,4954,166975514,1,AAL,2024-01-24
0.19999999999999996,2,Can,B,-1,14:00:00,6803,47560,5,AAL,2024-01-24
-0.19999999999999996,1,Add,A,1,14:30:00,288910,83239620154,311,AAL,2024-01-24
0.6000000000000001,1,Trd_All,A,1,13:00:00,29513,1057919440,9,AAL,2024-01-24
-0.19999999999999996,2,Create_Bid,B,0,12:00:00,100,1444,1,AAL,2024-01-24
-1.0,1,Can,A,1,11:00:00,47707,629360,32,AAL,2024-01-24
0.19999999999999996,2,Add,B,-1,13:30:00,79880,549282,72,AAL,2024-01-24
0.6000000000000001,1,Can,B,-1,14:00:00,52900,882468626,25,AAL,2024-01-24
-0.6,1,Trd_All,B,-1,10:00:00,10493,219716984,5,AAL,2024-01-24
0.19999999999999996,1,Can,A,1,14:30:00,126072,37789580006,146,AAL,2024-01-24
-0.4,1,Can,B,-1,13:00:00,269685,54223437293,273,AAL,2024-01-24
0.3999999999999999,1,Add,B,-1,13:30:00,206954,32650140005,206,AAL,2024-01-24
0.19999999999999996,2,Create_Ask,A,0,10:30:00,502,41587,2,AAL,2024-01-24
-0.19999999999999996,1,Can,B,-2,12:30:00,40816,15994936694,73,AAL,2024-01-24
0.19999999999999996,1,Add,A,2,11:30:00,94220,7996936580,84,AAL,2024-01-24
0.0,2,Can,A,1,15:00:00,1400,65538,2,AAL,2024-01-24
0.6000000000000001,1,Add,A,2,11:00:00,7545,210022397,8,AAL,2024-01-24
-0.4,2,Can,A,1,10:00:00,81187,196112153,86,AAL,2024-01-24
0.19999999999999996,2,Can,A,1,12:00:00,301,10757,2,AAL,2024-01-24
-0.6,2,Trd,A,1,10:00:00,500,513727286,2,AAL,2024-01-24
-0.19999999999999996,1,Can,A,2,10:30:00,98063,19568619049,96,AAL,2024-01-24
